CpGmarker,chr:coord_hg19,RNF2_ENCFF071CIY,RNF2_ENCFF857HEZ,RNF2_ENCFF320VKN,RNF2_ENCFF847TGB
cg16799961,chr2:99953048,2.6301737554055498,2.027569627524017,1.1880906508153217,1.151670279125323
cg16814399,chr2:191183994,1.1436519834614751,1.3686796203813054,1.4221236197431188,1.4551586483482113
cg16862361,chr2:31637622,0.3647535490870773,0.5792693520276029,0.4726826692013966,0.32638700785779595
cg16873684,chr2:201828587,1.9343704894147906,1.092296652217161,1.0484246424308739,0.5469415446097714
cg16884042,chr2:223289683,0.284974866823068,0.4252352273077739,0.21764960314641868,0.32971225415084726
cg16907167,chr2:85554779,3.0477675327339075,0.7640661645559896,1.0513907233973097,0.7628616694351682
cg16944093,chr2:128422120,0.687586548471094,1.0175492584779673,0.9975595295875149,0.3013779879954093
cg16964535,chr2:27498334,0.7547662152613784,0.5079307672834753,0.5572202747450803,0.3374509728348761
cg16967583,chr2:241807859,1.0376656878916106,0.7357800621492905,0.4652156986277597,0.2954002064362428
cg16984812,chr2:43863456,0.36281877510862753,0.26695012392248596,0.6925962585909409,0.4895024688686813
cg17009717,chr2:113299708,2.8573370143362413,1.4211324627262696,1.2131673803650531,0.965566985179064
cg17050100,chr2:27852231,1.416119582189289,0.5897682320484496,1.1009328722061957,0.7993632477715128
cg17099569,chr2:121549866,0.9158645450622959,0.7893394503435887,0.8842213399095131,0.834431242615802
cg17105014,chr2:127413363,1.1931784114338215,1.5804155690414352,1.7193863814013854,1.4550098974508539
cg17108819,chr2:87017953,0.6379900225380115,0.6395412971105362,0.43989650898629296,0.11777222011600647
cg17127132,chr2:85788382,1.873941857915864,0.6224079546414112,0.8483970581444719,0.6137432172950218
cg17129141,chr2:47629949,1.9920668729820157,1.3039133964928606,1.1213133437675133,0.927150172782955
cg17142183,chr2:102608192,2.608166241586357,1.694058993956692,1.3825189526241617,2.558481815152632
cg17158059,chr2:55746762,2.234570700926079,1.0659600780194538,0.7502378808738585,0.48805618583412835
cg17159242,chr2:3623060,2.7278891928178117,1.2374902801620693,1.0766190259236648,0.9084780535793067
cg17169613,chr2:121010068,2.4719435438848194,1.288195088840185,1.3669072096781838,0.9934768789724222
cg17192247,chr2:27194436,2.3866848987236877,1.1117449158296324,1.026073593302558,1.3223012816578967
cg17204557,chr2:121223909,1.6250587565048675,2.152706106404711,1.5603066100146705,0.6365637626694027
cg17293470,chr2:198318630,1.8121088255670599,1.5024744374793664,1.8285959632022126,0.9687218709925464
cg17327492,chr2:49382159,0.18680017814969185,0.6104165825463292,0.3881996519250465,0.0
cg17412560,chr2:95963403,0.3260379167566276,0.24185822450757918,0.3933182806891396,0.2411779336203958
cg17422427,chr2:241507521,1.5697672582623965,1.1283157626143714,1.796384486177021,1.5590622758776171
cg17430393,chr2:17722068,4.005089192467735,2.4373951854551223,2.934378735739691,8.371962653133934
cg17466768,chr2:25194156,2.1178687565641807,0.983926260709168,1.6405235401115512,0.9291604519484941
cg17509807,chr2:27579505,3.2003527757830157,1.958511507421955,1.302457431159412,0.9379724191311292
cg17518825,chr2:46523461,1.9860965598030875,1.2246593202736016,1.0007357814365492,0.9092371844294065
cg17569486,chr2:224702267,2.8838650437067272,0.6388758119204989,1.9193094059118903,0.6004125877211516
cg17605847,chr2:27356922,1.4306687393093347,0.9934199995307851,0.9283530432684464,0.7768079563417934
cg17607231,chr2:231090329,0.9251210550937866,0.6464459598807623,0.8028999008145415,1.0030699163452348
cg17644208,chr2:25142391,3.9199612107954716,1.4212550580352916,2.6242397235813284,2.8799710362926683
cg17679246,chr2:173420265,4.273148765587747,1.664114660158419,2.090263516528351,1.7473708492264783
cg17741106,chr2:18742122,1.606512051865347,1.0887032889963089,0.9905793720350003,0.7891820440268577
cg17749961,chr2:30669863,2.2798559353535905,1.1947677333901945,1.7494515968379831,2.0247425997346418
cg17802847,chr2:201980910,2.0190231806024945,1.859204786376763,1.4323317757865734,1.045285387749684
cg17865752,chr2:135675644,2.528842128125807,1.5861372833240062,1.9239201504096128,0.9975955796955233
cg17867194,chr2:32390673,3.12163357841701,2.100582637543096,1.5867922716307223,1.4631396497871514
cg17869167,chr2:102979704,1.0396512491893293,0.12203536084167975,0.8882673121152673,0.51419235962882
cg17872064,chr2:203130438,2.2203568038797736,1.749007736729862,1.4665147452580365,1.1023786023370643
cg17947599,chr2:111556607,1.1293255398398325,0.8182276015418426,0.7451111695118379,0.45618881084526564
cg17966192,chr2:108994116,0.761699877437808,0.8161717254176104,0.8333892530931202,1.0024750836174983
cg17987231,chr2:198317829,3.119980986278848,1.2479249876633547,1.2711463072650748,0.8455015409208295
cg17997329,chr2:103353471,2.2626467648884305,1.2377653634756283,1.36994144654928,1.392965916088989
cg18006568,chr2:71205891,0.22259341942104616,0.1132046900633862,0.1522995261777369,0.0
cg18096388,chr2:242800973,0.4891238986999911,1.182969380569577,1.2520727692102256,0.941178897000905
cg18105675,chr2:3642400,2.4911100180666343,1.8190545427828952,1.7880194526063533,1.091151624397744
cg18119407,chr2:201980504,1.45529805038338,1.8230795286540082,1.6148170848142476,2.002316865243222
cg18128666,chr2:24806720,0.6184665886987177,1.1816261675292417,0.8275811214399457,1.152672413875932
cg18181070,chr2:74756634,1.920186024502923,1.2480025171044462,1.128039800615382,1.2506177304242911
cg18220560,chr2:17936424,0.6703385570251437,1.230251744872614,1.5668718948625864,0.9551001466123243
cg18221862,chr2:193059230,0.9102212438856871,1.2547662278957794,0.9855275818534622,0.8713386106372177
cg18235146,chr2:105954150,1.5919780032593116,0.8090423227768586,0.6631213211805148,0.4593088043449525
cg18250832,chr2:232395463,3.045316453586493,1.2202467630034373,1.7949966312643892,1.0474684499297058
cg18272264,chr2:152956036,1.220646268857685,1.6894433587566575,1.56171902545967,2.4607413151020423
cg18289156,chr2:84743445,1.9326430675097535,0.6337735696772387,1.3494523454485392,1.1100461111401678
cg18312807,chr2:135809693,0.8259758379616939,0.7586715209513828,1.4131938893896088,0.9397209812503801
cg18328334,chr2:218808652,1.8399238864382603,0.9084828712250527,1.1694971317067706,0.8954481411901792
cg18330611,chr2:232790231,3.1264050533052097,1.1925976528342526,1.375418772423951,0.6554701495869202
cg18340214,chr2:27994451,1.9963827818409166,0.7468180775345115,0.9492183305378864,0.6519289015237233
cg18349258,chr2:55844203,1.1124196006472866,1.097432566253919,1.5387615231504463,0.8103227233351614
cg18371506,chr2:206547237,1.2561745212559687,2.4016128856493646,2.338484472170138,0.6956801856693782
cg18374517,chr2:233271575,0.1630189583783138,0.4351478661979523,0.17155037583444183,0.20767494456429136
cg18437633,chr2:161056639,0.39468692861813265,1.1549882931899549,1.0093760136654253,1.0843406564874245
cg18440474,chr2:175869653,1.8158703150594622,1.7469249051110702,2.16403554242448,1.7338468238822837
cg18442986,chr2:113240015,2.1849173404778033,0.8902142885468547,2.061066467881649,1.1177917406371705
cg18512092,chr2:27274554,6.8394698793454065,1.9169846170598135,1.6795316717571154,1.6208476566818735
cg18579327,chr2:208395557,1.929886057861428,1.7559941990714418,1.4113213943127088,1.3146117465974685
cg18581221,chr2:152118200,2.9172737437887974,1.944607112919006,2.0462016473684526,1.0332103205143366
cg18611281,chr2:27805844,3.479763487925256,1.407045680091268,1.6845204687475266,0.5205996277697961
cg18618964,chr2:68480222,1.437609526284615,1.3122116406064972,1.535954162664247,1.0171316674819908
cg18630855,chr2:37459194,1.6979917651994567,1.1376250630750917,1.327842615340416,1.2846950075572863
cg18638253,chr2:158485309,1.8387660031901334,1.6342723329837185,1.2556011247961896,0.8994401504942902
cg18638581,chr2:75059602,0.8815164865921263,0.5206592231617306,1.6828512957417163,1.3471950637432109
cg18676393,chr2:39005264,2.1853700775160756,1.386722917420014,1.2105912209448968,1.1178220421298781
cg18702197,chr2:177027641,1.1100187035570122,1.1790467729592264,0.750520694954437,0.4604613051896083
cg18750960,chr2:177016417,1.4350414747311884,1.2517380307142871,0.8215138879500126,1.2732109392521684
cg18752854,chr2:218809254,0.9618502213919252,0.38967204097649105,1.03268626087027,0.44795992634168585
cg18753695,chr2:38829076,0.7923643201069345,0.5712473042439344,1.1918300724683557,0.8804774795684434
cg18757066,chr2:187351078,1.852821347273496,1.6863907114823262,1.3872139398891135,0.6971617425023172
cg18763191,chr2:86115509,1.7370395994840417,1.0612733969070074,1.7673815245045688,1.2133217701442225
cg18766847,chr2:135595627,0.45259897592953613,0.6506512008997568,0.8347099677582929,1.0663142407921484
cg18790143,chr2:241080464,0.785384251589787,1.1153684732622637,0.431659073009158,0.6873162990793623
cg18793806,chr2:95826087,2.6934877690531667,0.6898588816126683,0.8706435686037725,1.5498241733137212
cg18797053,chr2:220143977,4.878083765952664,3.9763055608754145,1.626752845366994,0.29940421634035513
cg18811423,chr2:55921094,2.7704226449689364,2.0983683857834547,2.827080925206591,1.4260974010624494
cg18854666,chr2:219247055,1.3922723117017388,0.4508006946181419,0.8772467061171211,0.9929193086606308
cg18862260,chr2:190927550,0.4583432428780339,0.7523233281852598,0.63937421614987,1.5255779800866904
cg18865999,chr2:70485303,6.081072712182404,1.0699778122274655,2.4698319547342837,0.855434587657303
cg18905952,chr2:27651203,2.310560539179015,1.43032593367403,1.2480054097877178,0.7521108731515984
cg18973389,chr2:183988960,1.6056138929583486,1.192867188902567,1.068273513691681,0.9876740371199915
cg19008649,chr2:217560292,1.7141178271122406,0.9642581719710048,0.8254348397849504,1.380285806192127
cg19028160,chr2:240322010,1.2377165365694764,0.31004720495228755,0.14406910220955377,0.06011910283208785
cg19029220,chr2:64067822,4.304045189051259,1.5949266374557096,2.0156792761976283,0.9205911987440247
cg19032144,chr2:101619151,0.9795427213880487,0.8281236623142129,1.0689998260162714,1.1846751878386423
cg19061982,chr2:113299409,1.852502067710396,1.7389319604471734,1.1576698241091132,0.9621481320209931
cg19081759,chr2:9771089,2.976912282723144,1.8076290054214268,0.918206886534679,0.5636197992802559
cg19098826,chr2:32581711,2.351611190603261,1.5875734970753925,1.89854097366333,1.1651434401918825
cg19099213,chr2:234958715,0.5807151963883207,0.1366377831099931,0.44166195013576615,0.6060327284056647
cg19102858,chr2:237993901,0.925713337567679,0.8880855894445481,1.0346864097730775,1.587963469753836
cg19132372,chr2:207079152,0.0,0.977268909278356,0.8168508492205803,1.4077381948729109
cg19160878,chr2:197665024,0.6521512350239361,0.6002048381100271,0.8036701785507345,1.6432555643400348
cg19273182,chr2:60983417,2.520270550786111,1.139673964118125,1.532542649498604,1.3120103404854895
cg19311602,chr2:128284023,2.3448397396805873,1.2281869566648678,1.3212608223841376,0.7674976319743511
cg19325985,chr2:176956761,1.046507679018891,1.517494598826268,0.9257456581491484,2.09577651689772
cg19352038,chr2:223164869,0.5046984652925905,0.44469223979702616,0.7605284880521589,0.6279114620049399
cg19372178,chr2:242126680,0.18569985693529656,0.6550081359998247,0.5593511483764411,0.5951677398045462
cg19376794,chr2:85843782,1.4593580705566596,1.126929372177457,0.8381284285810523,1.2954292800509721
cg19394737,chr2:219892361,0.6733063936530801,0.5265059857594402,0.35863962788088366,0.5114855249029145
cg19401923,chr2:75873790,3.7300961618114292,1.4294693764308444,1.5237638626312675,1.2502736192094417
cg19485804,chr2:233878714,1.1337125717553118,0.7949883452526054,0.33102621505979885,0.5278312607744983
cg19502744,chr2:31805915,0.35586643709506177,0.2835371145732385,0.4302885334687935,0.19852758561286546
cg19540408,chr2:232456289,0.6324382082482526,0.6169906123320658,0.8004530773793076,0.776206736924345
cg19559392,chr2:39103372,1.9399371933461425,1.1618182850894785,1.0602819194222923,0.6839594016051352
cg19568591,chr2:183731599,1.629639432465941,1.36386164480314,2.3206392743641002,3.6926194961528824
cg19594691,chr2:20646743,2.783050176508706,1.684778830357026,1.6196520203664118,0.541155406364479
cg19635810,chr2:26987197,5.338376312184512,2.3597871393634198,1.5378127454819526,0.9171183538109882
cg19654437,chr2:202671158,3.469260782449323,3.411676461857156,3.5747482164244997,2.984640250182211
cg19658284,chr2:152118459,3.689128317068937,2.277813868778305,1.9760076072150632,1.9106852598023831
cg19664945,chr2:54087343,0.29993261571536933,0.4981995016856681,0.23695778244748675,0.2639128735981083
cg19679281,chr2:58468512,3.9397984484484665,2.2483961669881447,2.390460577688907,1.3661521163367274
cg19690101,chr2:39104195,0.9505043377602784,0.9564421528444028,0.5257418933057428,1.3154332130924424
cg19709058,chr2:232378848,4.108126122012103,2.837916502334233,2.0902823951476233,1.8885498263889418
cg19713083,chr2:176046495,2.5205772386822023,2.1684523712369868,1.4227681072275538,0.9917576782721237
cg19716462,chr2:62115576,2.5194612253931097,1.2925027665354665,1.453297734706479,0.9564134662882645
cg19754094,chr2:74055942,1.2560352259443288,0.9735585574497309,0.8560836127868614,0.9376941122616318
cg19840387,chr2:159314016,3.299086405452053,2.212258921299789,2.2044950393667246,1.456224599978573
cg19846927,chr2:224821935,3.164943417743257,2.2904910112259693,1.709566182329173,1.1029935425653719
cg19850163,chr2:228336753,2.159002628112374,1.6618164135259286,1.471185090833174,1.0685788305323023
cg19863773,chr2:42991905,0.6720179650848941,0.7723167528238083,0.5482882766652286,0.2759575070882973
cg19868691,chr2:219744597,0.6521446415016479,1.006733413274746,0.6151980573399704,0.11042843287127868
cg19889780,chr2:73114144,3.2872170988015106,0.9187208978166604,1.5695637821259345,1.6300376502058453
cg19910382,chr2:88427561,2.054309464972513,0.7150961313015802,1.1415067096600806,0.3639402241257955
cg19913889,chr2:85830136,4.108100190424265,1.2793622309727561,1.356468626091308,1.01252381358658
cg19931106,chr2:37311892,1.1312408724479248,1.0224616966045408,1.4870864533426755,0.7553334668687455
cg19965810,chr2:163695793,1.394418015741648,0.20821980645234447,0.17826484024821967,0.10235583696728039
cg19969873,chr2:232791083,1.956581050766971,1.0445115753540077,1.1070785326256123,0.6189566406971796
cg19971804,chr2:39102883,1.0370924676074054,1.1857285786447977,1.159795730191276,0.9485254596147751
cg20010565,chr2:200820801,0.8595945198934274,1.0138648425849002,1.062040152246518,0.5301587004539675
cg20028470,chr2:27530829,0.4678491832609486,0.2953611957907974,0.23863224510540093,0.14505733508718877
cg20050113,chr2:103236861,1.5210401580815303,0.8708274843835474,1.0578746169879847,0.760437411709022
cg20059312,chr2:233877857,1.6829163779938905,0.9570215351117817,0.6462311437748317,0.08769706062545206
cg20074593,chr2:128403286,0.8037689289547262,0.924713422012448,0.8340957334957217,1.1086014430421844
cg20118424,chr2:169887275,0.37422818164724364,0.35136838134684767,0.7929196008423023,1.0958380826988126
cg20195812,chr2:192015677,1.3469794391099355,1.4342597905834418,0.8688681797493722,1.3717386041793442
cg20218060,chr2:201729279,3.142427175419586,1.5894129634498064,1.993794111836878,1.0011568811171667
cg20224517,chr2:40006561,2.134711793236007,1.3260671399775288,1.258719728325965,0.7011658349945361
cg20229788,chr2:27718498,1.4210158406647662,1.131001139891118,1.7721881804026274,1.7584263556021407
cg20247600,chr2:178129336,1.1713897286359212,2.612834843316875,1.0470669824732213,0.5335637666192138
cg20254231,chr2:128569115,1.9941607484793722,1.0895605452934702,1.7488230136861824,1.3955375520963027
cg20287234,chr2:231789465,1.4422631238464108,0.9209541962331073,0.8198695808574743,1.439098332736855
cg20289949,chr2:43019614,1.0424615907252874,0.6686984267912601,0.4573676323429902,0.1578651873250852
cg20291846,chr2:9696659,0.9305675787075499,1.1857789321953518,1.1268206252867443,0.8575528182758209
cg20308679,chr2:183731407,1.4255147849829715,1.5773745729144375,1.8606119262904597,2.304924491040427
cg20347268,chr2:24307657,3.059222876876964,1.5603774780049884,1.6710431910215173,0.8570608966368393
cg20353465,chr2:27346528,3.716836714387832,1.2763011506073492,1.55160566220557,1.0467863350437763
cg20387706,chr2:102097314,1.2589993004192437,0.6726513280163977,0.8074500806016518,1.1789326823857658
cg20398120,chr2:219696690,0.3260612553194574,0.510201870057351,0.8628704781246899,0.5487644030268948
cg20469837,chr2:158114300,1.5508455851131544,1.5418368102309115,1.614146586962769,0.9923537097072364
cg20497627,chr2:55496490,2.402876191602978,1.5727840344656139,1.8621731639800225,1.019433293779592
cg20516209,chr2:27301943,0.28781224255847215,0.31453378989066266,0.39988982636583714,0.4403064831942691
cg20630567,chr2:131099794,2.1828744783068537,0.8253022505160876,1.1805869091181387,0.8899804410197194
cg20634573,chr2:96781407,1.460330344495036,0.5337560098070159,0.3957974053826415,0.38501838354993045
cg20655010,chr2:44589154,1.1954238144239582,1.1954473851624867,1.1075394036169361,0.8837879300117493
cg20673481,chr2:18059454,3.2717881464304175,1.4557811045215612,2.304850045285023,1.7656505881550901
cg20683151,chr2:228243972,1.4515385053996137,1.0728445519830223,0.9740418944870147,0.7411362542178566
cg20697204,chr2:47382593,0.9086148640015476,0.8738500013613046,0.6067914983578157,0.5622631904490274
cg20699736,chr2:71127226,1.097969852480805,0.8712175112412754,0.616768154866083,2.0500265281099335
cg20732367,chr2:238601467,2.931675511405355,1.1612706048381596,1.3693403704208031,0.7687261905753404
cg20767936,chr2:190526040,1.2189201854559548,1.3352612173765377,0.8412301003784313,0.4685356858513896
cg20770175,chr2:189839474,0.7258838916062714,0.05571910449096984,0.4475527583270745,0.6346745009434194
cg20775254,chr2:95940705,0.7953339755683766,0.47553062535580853,0.7451836434088444,0.33488891182694946
cg20781140,chr2:175352216,2.523374933554347,1.0910380766576069,1.3889912958454314,0.946163646412312
cg20786074,chr2:56150255,2.092051353686468,1.0625274126369162,1.4131081241027375,1.8669180224958501
cg20791593,chr2:242751796,0.6195606027458077,0.39012004635726427,0.6185605902029689,0.24700391864836066
cg20795401,chr2:173291908,1.8711830148673116,1.1833444063800231,0.9642819959177935,2.0602223590722404
cg20795863,chr2:233896119,0.8291124512727124,0.4102154608230638,0.8086018696092905,0.4397236005475099
cg20843052,chr2:61293725,2.4800654136926457,1.3387467856716337,3.0267218494058548,1.3581905280265427
cg20851245,chr2:219538212,0.938590070627574,0.631327323039571,0.5242625696403427,1.315235288363145
cg20856436,chr2:55459612,1.7078999112223152,1.587221921233465,1.0349398505063425,1.0951734949228473
cg20888386,chr2:219858260,1.6233820219586912,2.3737284044672426,1.153007958669615,0.9680381174991256
cg20918903,chr2:86668501,2.597950326534281,1.9595160108254734,0.9219105217670859,0.40485448971799487
cg20940661,chr2:18060086,3.63593602492625,0.9621136922788739,0.8855857891901547,1.199152522104934
cg20959523,chr2:164592477,1.0049461523196346,0.8177261719679892,0.8964110022025216,0.7385468647218405
cg21020082,chr2:220042127,1.6529134908816463,0.9942689243694791,1.4485930191013878,1.6749605231748852
cg21037570,chr2:86422857,2.0437883632141456,1.5205177517603163,1.2432018206303852,0.7817551584315121
cg21085625,chr2:120124643,4.989456943145714,1.977370174002469,2.1842039178434454,0.9477998531816012
cg21111868,chr2:73521089,1.757342890685336,0.7021490592611698,1.5575200518467778,1.3696492408725092
cg21119032,chr2:211341315,1.3360337872160344,1.9600015463971734,2.1308746073311404,0.5783217993386072
cg21120063,chr2:233734910,0.47635332634324146,0.739732177849125,0.17286611148655565,0.11520493885228164
cg21137417,chr2:234959456,1.062818830595944,0.4528685422460932,0.613350124207518,0.4947393619062895
cg21144270,chr2:242448675,3.3579881466237684,1.9388197618826963,2.0757029428149103,1.7336092230090476
cg21148892,chr2:71047649,1.5175847564254914,1.6933224858191245,1.0750427222311347,0.9791322091868393
cg21165909,chr2:211419938,0.9668482559874765,0.3014022547407935,0.21112898219739112,0.021520549519698222
cg21177096,chr2:20212440,1.759517812966706,0.7980440383094207,0.820344540618007,0.3330278802393678
cg21245652,chr2:95691051,0.6521919279027164,0.37677136814207807,0.42587747883766963,0.16821217596382274
cg21299958,chr2:231729329,2.7403303277760074,1.2403750606159913,1.7178456624249865,2.775133116584169
cg21351994,chr2:73145006,3.4907064455703014,1.4437384768168529,0.9730946154814408,0.23727498636430042
cg21360828,chr2:27008380,1.6157271566236406,1.5305799559464777,1.1624867578694351,1.3756538416233444
cg21364150,chr2:183943551,1.9314760659400958,1.620917184543134,1.7235452920718681,1.1503364339730984
cg21375825,chr2:136594646,1.3976854609135083,0.6933615182403318,0.39000224126990596,1.2602349918828046
cg21378206,chr2:113817043,1.6866943650412143,0.7884511510630201,0.682597954374299,0.5776973537301779
cg21389013,chr2:27632056,1.9862598668310114,0.8852076326819727,1.6425447838562088,0.7516877562030593
cg21399079,chr2:105858139,0.6107147468295775,0.5078969071259225,0.8465588996535227,2.433954707107639
cg21404906,chr2:216973839,3.441067718285278,1.3704701226548364,1.3555049564773007,0.8788583289804007
cg21420531,chr2:27435915,1.1015838991822744,1.4355218935191185,1.4411241926457221,0.7892830676568714
cg21493583,chr2:46842958,0.7055959603435679,0.8475082883067856,1.3678202227761322,1.2564157889668186
cg21494337,chr2:25015597,1.543956606316745,1.079661001811301,1.4489855573064372,0.9346347909764459
cg21542793,chr2:96781891,0.19844506454289407,0.8520171859317884,0.4714348878051872,0.8676358036269571
cg21566550,chr2:203240691,3.741968109126103,1.8947939224671246,1.8924621746427104,1.9090568903378418
cg21577049,chr2:228736449,0.3331466424197627,0.9397239853021807,0.23641566472346348,0.4959356479365332
cg21586107,chr2:85132797,4.840013576341686,2.609546538451663,2.226694157890548,0.6618308248811232
cg21591742,chr2:176980998,1.0787518417597413,1.1852438385944415,1.0962210924845384,1.26566119562658
cg21613754,chr2:219133847,0.8435877307394793,0.3617175541019202,0.5018051112827815,0.8434535208485667
cg21621248,chr2:80531842,2.29803017398663,1.43357590197625,2.3775115453096993,0.7485743241565781
cg21629895,chr2:25565795,1.7107114988074932,0.5598829877272509,0.7327469324233229,0.7057363819005781
cg21643045,chr2:228678693,0.4370768431416176,0.9893603378400541,0.46764241578870286,0.2990080399852144
cg21693780,chr2:15731793,5.518132949782132,3.561468585173685,2.406506263407091,1.6360499485026572
cg21709140,chr2:171785487,4.399178505835688,1.9875271082519,1.6329440892188627,0.7719443888586953
cg21781546,chr2:219525807,0.45372963367852187,0.7049616956502719,0.5429152890185168,0.9550390120159064
cg21785260,chr2:220042096,1.8837385268282711,1.121590869756708,1.6311123712996296,1.6441259351454471
cg21803680,chr2:216946845,3.4317977244122666,1.0399150366423433,1.7949205907502972,1.7318755049360661
cg21859434,chr2:136876021,2.365580901838003,1.006537689755385,1.450563196826754,1.6294118342851462
cg21892708,chr2:10954197,1.1709318813540395,0.16044623529227298,0.5471185018445488,0.9167982301212606
cg21896452,chr2:73964413,1.2750087126234821,1.4202985626057794,1.1409337661807377,1.0098183318563827
cg21972382,chr2:29339076,1.21597096442879,1.1659515285655448,1.2600851827428823,1.5822733458586762
cg22050893,chr2:179342982,1.4305294729824969,0.8398831435049561,1.487038677618688,1.5769854852386247
cg22111003,chr2:223725731,2.735883640083589,2.937361402701856,1.5356906216935327,0.6459298805145551
cg22138461,chr2:172291219,2.145206281074562,1.6594131116260613,1.073235859002853,0.43919014878701096
cg22156632,chr2:219725069,0.8946065837308356,0.6534625874493187,0.8513452297731527,0.6680423089690933
cg22166290,chr2:60780483,1.5415592566689946,1.1721887447292965,0.5996542911502786,0.44211302916902556
cg22190705,chr2:9346217,2.3634195559637208,0.8497142405284016,1.5949540337422246,1.778927455965123
cg22190861,chr2:175351711,2.407455573801388,0.9565603271535508,1.6300342439713325,1.2936594733350593
cg22231902,chr2:119604901,3.4619275468246005,2.0173283726199904,2.658020405233501,1.002564089107989
cg22234344,chr2:191184810,2.0503045203085253,1.383960572635741,1.1595176367688358,0.9349124144734885
cg22238923,chr2:74781587,4.046496063099241,1.143765489656729,1.3371382278397197,0.95936843433285
cg22241124,chr2:98986375,0.3673467842718015,0.3566963127129096,0.7849634163397506,0.7354101674663753
cg22253945,chr2:105858489,1.3116266055594656,0.5594158854121877,0.5455006224258879,1.194238731019812
cg22272545,chr2:197036243,3.628828998813011,1.845551023608134,2.482216740858525,1.385280219471068
cg22281207,chr2:85765696,3.1754101856688313,1.76965581805926,1.4256769301290821,1.3784113967805134
cg22321558,chr2:85829320,2.6155089779090406,0.627624910594222,1.0478877284728976,1.2289830932296124
cg22338307,chr2:73964768,1.687181243278142,1.1850665099082742,1.2339034116178973,0.9632067311731657
cg22359606,chr2:182545492,0.47069267649900287,0.2737881775360155,0.6255725647445926,0.6608974614048242
cg22386774,chr2:209029690,1.0933596152914433,0.9172074872062094,1.1929936900995022,1.405308109715098
cg22395019,chr2:31361692,0.7508281039775458,1.02059730567837,0.4805941140636839,0.16744267420281198
cg22415472,chr2:108602361,0.3238235655568187,0.5509262303461755,0.14990813326917385,0.5589252404887183
cg22418360,chr2:238876345,2.347387744006968,0.8738780332325106,1.5218072138225052,1.128578892075213
cg22425806,chr2:70781576,2.9633773300713138,0.9412506323428522,1.1664296734957327,0.9608735900715997
cg22444610,chr2:201375087,2.582263520530929,1.4175025035912854,1.761082338276052,1.2820503634407634
cg22464182,chr2:148602625,2.288300968836668,2.3787538506592303,2.231961615959605,2.362180395985482
cg22467567,chr2:217559885,0.7258086657880845,0.51624096896583,0.46703760753248696,0.4959875076563281
cg22511947,chr2:216301558,1.5145922169423758,0.7824370580867044,1.5226770282683526,1.6198313129215764
cg22521310,chr2:64881850,1.8824984394849982,1.180427062987092,1.9996969985248443,1.5216443572852973
cg22575540,chr2:27505625,1.679353828367747,0.2457400007809784,0.7680742403218277,1.1444780478750975
cg22628840,chr2:68384458,1.9667808854966389,0.8510865554250684,1.775207456507885,0.87059685654771
cg22670349,chr2:208576197,3.2586353076366414,1.3289391239385058,1.131592771061638,0.3927057104515019
cg22699362,chr2:118775427,0.9906380737660234,0.7660161427354575,0.763925389904631,0.5463629237508536
cg22730357,chr2:120517546,3.020991446074108,2.667015495442987,1.6731636617843646,0.598539924049318
cg22740783,chr2:27341458,1.3284673304331867,0.6068524171289363,0.528524461715596,0.33363486263445785
cg22774472,chr2:190044636,1.982883421708818,1.241457798237218,1.1048167572354437,1.5424994921446442
cg22797169,chr2:102803407,0.7707349811854802,0.6351804431908743,0.531051454986643,0.766646958237277
cg22809047,chr2:101618261,4.068798184097556,1.5304959615567082,2.266462467257816,2.258754878418701
cg22830590,chr2:175260396,1.81859827547002,1.1029228689961896,1.2876143121065344,0.959567478321437
cg22841169,chr2:30369455,3.109520872037607,2.612978359113013,1.901607159813146,1.2944460306827563
cg22854546,chr2:128568196,1.8233445966035648,1.2430085837841034,1.4021304997422748,1.0013741422769733
cg22886005,chr2:239112570,5.293625168669551,1.7285242406953303,2.229316711611581,0.5275819954134877
cg22925639,chr2:175628739,1.2769244897395298,0.520170970970853,0.9734620954330425,1.2314638195192427
cg22937804,chr2:27361879,0.7716002605502444,0.76097047722845,0.2672700235373956,0.6713047860715158
cg22996555,chr2:74692183,2.786715938711999,1.0078878095025137,1.4265649899877515,0.7130610732514959
cg23065097,chr2:24271827,1.8976831983152471,0.6027610214273829,0.8474110730568369,1.3628117883591877
cg23081213,chr2:219696472,0.3806724291192623,1.1434816243939863,1.3787773608269538,0.478002604923938
cg23089298,chr2:97536097,3.5512713341047046,1.3264037122452943,1.5616369025962906,0.813979434550849
cg23095584,chr2:237077704,1.0043665786039204,1.0781725594527705,0.6401885019573488,0.5510868836668067
cg23111544,chr2:79347474,0.20715414184584582,0.20032401758239157,0.5659897740642329,0.2921755640881317
cg23118151,chr2:24269866,1.1705236673503743,0.9695540115868956,0.8391749114169742,0.7451184064967377
cg23123262,chr2:98280693,3.3371977859601714,2.582543957560437,1.308537233425792,0.7568789006320021
cg23130254,chr2:176964588,0.8922871680479691,0.6985134408806922,0.4847224701446785,0.494697205815232
cg23144899,chr2:208994373,0.8909748114849861,0.6593136924906562,0.5559967814240967,1.0147036794117859
cg23173910,chr2:74120274,1.2471776337100384,0.653467932246867,0.5295612953250247,0.25795588445410766
cg23337289,chr2:27603239,2.6614082110790243,1.28129568361582,1.136575012358644,0.7185058112899562
cg23397015,chr2:121102432,0.15451362141944525,0.21663780365501556,0.5824508086738741,0.0
