ProbeID,GSM2178671,GSM2178685,GSM2178661,GSM2178669,GSM2178682,GSM2178665,GSM2178676,GSM2178662,GSM2178672,GSM2178670,GSM2178683,GSM2178666,GSM2178684,GSM2178686,GSM2178655,GSM2178675,GSM2178677,GSM2178688,GSM2178664,GSM2178678,GSM2178658,GSM2178693,GSM2178663,GSM2178674,GSM2178659,GSM2178680,GSM2178694,GSM2178660,GSM2178668,GSM2178691,GSM2178656,GSM2178679,GSM2178689,GSM2178692,GSM2178673,GSM2178690,GSM2178657,GSM2178667,GSM2178681,GSM2178687
cg09785172,0.0228390065708754,0.0199989359440596,0.0196978784359456,0.0149241125546936,0.0183361196555,0.0222972937222202,0.0145141923987594,0.0162589685468587,0.0172713564748931,0.0175526131801709,0.0111689958921337,0.0172373849933973,0.0112315546109075,0.0184274443044431,0.012310066686854,0.0123943328651552,0.0180116851720031,0.017691185925359,0.0190169514399627,0.0141669209234987,0.0191147891135943,0.0223499526077084,0.0310557220692234,0.013989862887327,0.0164057199410882,0.0203245099643004,0.0264156911565404,0.040473141143341,0.0216233631598477,0.0146618345137158,0.0162652932298734,0.0172405598246639,0.0155388175694596,0.0256239689318296,0.0137129577625516,0.0319279556981021,0.0156760895101997,0.014560226942595,0.0181201071970425,0.0109656276530934
cg16358826,0.0961372041589683,0.105362239650998,0.114013407303347,0.115538207455334,0.0907606573831741,0.0704611489210327,0.0877137213544601,0.0783499424755195,0.0755269820035101,0.0777406790305037,0.0687198758654323,0.0902525248000239,0.0669501193204357,0.0731272918709658,0.0796256830446486,0.10309612286353,0.0764718338770859,0.107908918841674,0.0882298118759831,0.120245452322163,0.102944253266892,0.107009778507742,0.0764996818637579,0.089442360961486,0.0716469798917857,0.0799587556406419,0.0643227262233039,0.0625124185064108,0.0650204092724802,0.0765087427549883,0.0906909406367199,0.130192677186825,0.0997552575393564,0.0771878351390795,0.106963879064968,0.0654342410885663,0.12542120175434,0.0969324957711635,0.128486242707587,0.0739187904569454
cg03103192,0.428282879040928,0.538608427184377,0.479785596474336,0.351288593228093,0.523698291661923,0.502089511695562,0.498702706674858,0.457793628145006,0.531027986763255,0.483845162746239,0.550989605479,0.435024784227333,0.43899908747298,0.449605803901123,0.531680760151962,0.447356279192182,0.527610627963017,0.481404629190139,0.575757283267687,0.42970585828096,0.59502025678796,0.520539322435853,0.458713940791843,0.449629371600524,0.372695167589144,0.521464568633166,0.405220062127893,0.460736483373281,0.449382492624877,0.429379137792432,0.500679081204224,0.473057069420327,0.550544195459106,0.517546786732161,0.500852243353695,0.495971252061124,0.415115455588865,0.384443551131467,0.618206380035804,0.46552985275324
cg05960024,0.989823408527139,0.986964738608526,0.986832944649418,0.990252900404905,0.989020813411734,0.99514218335394,0.993466739192107,0.992266561270037,0.99142616303303,0.993668055822901,0.990739807830866,0.988487664426183,0.98996594723768,0.991938123853246,0.990896628218833,0.984631122493382,0.985564967883306,0.986258875570709,0.991310656690629,0.978607261665331,0.98223510919729,0.97964295532957,0.987670886769157,0.991654232522687,0.982959708043058,0.987417934492349,0.986313316319907,0.983323311808104,0.988159695884833,0.990406356589689,0.990714738306207,0.984398612325378,0.990920818696646,0.991363501521466,0.989703038044432,0.989829043183352,0.986151333158679,0.98881997157305,0.990074024042327,0.990050338378495
cg16744741,0.44297129729839,0.366770765930617,0.452361457887783,0.339997031238928,0.5031645897176,0.332666217476387,0.400379758698672,0.426487044756867,0.375462771747139,0.488405853568612,0.44122851030224,0.454641947029327,0.600402662380412,0.37061910426981,0.468047684944518,0.291780422003193,0.461368289241764,0.428113013028443,0.446986537124446,0.387472793903791,0.435053300794564,0.366568461701683,0.37790764641904,0.429821121903051,0.290259443329083,0.327864492554277,0.363415955050137,0.521223293807975,0.294728688119027,0.488863365461364,0.412402477053789,0.386098734852271,0.492520865355694,0.436292409944924,0.368297238428097,0.332550152092403,0.516013267268511,0.382817600760087,0.396735327412012,0.436053203807407
cg20947775,0.0190579965692881,0.0192959322843048,0.0190826058682188,0.0211587657536367,0.0301708392343276,0.0156013304867915,0.0324357628811982,0.0191205125568858,0.0176244924180819,0.0201317534443013,0.0191697891261627,0.0201465296491758,0.0327868907758982,0.0274957519989179,0.0264274414120293,0.0217687968208769,0.0187396066267163,0.0205700081789141,0.0256753155078984,0.0266900780983232,0.0264841832371445,0.0232237851024196,0.0254238472663066,0.0204296636704203,0.0167703168063842,0.0232961153382349,0.0243525888547365,0.0241884778872045,0.0241611870461212,0.0208404347752528,0.0188486369360866,0.0161807177698831,0.0169970571823797,0.0197805774716442,0.024074222770844,0.0172095836280725,0.0273286106370112,0.0160267924926612,0.0166525025094679,0.0208985317331318
cg27413543,0.0342804169134947,0.0285281063517057,0.0318538767871988,0.0328759949190716,0.026230944153795,0.0288664985894603,0.0255005932192127,0.0362292967188863,0.0269086971616872,0.0173900566335869,0.025127395986011,0.03443739223117,0.0357016235629938,0.0326266971723957,0.0382054870896236,0.0325381906159166,0.0372751629522952,0.0301664953342619,0.0364552181343465,0.0276789634404246,0.0376838904884592,0.0443257588980106,0.051434558984793,0.0445401610975762,0.0204025542289155,0.0282430869389315,0.0342369109445838,0.0250454332804622,0.0399380995505246,0.0350328002028286,0.0332627726859303,0.0274892629889913,0.0319193739734468,0.0311741036721678,0.0299482567365199,0.0302887391338766,0.0206773585220982,0.0356192518972042,0.0263870472590679,0.020893361768278
cg23092072,0.0197336744129591,0.02101362698231,0.0198327356782691,0.0182797354025261,0.0231601069208192,0.012571583118954,0.0156178984737587,0.0159807142083697,0.0130064603332234,0.0138647841785836,0.0119942021033213,0.0160669492297745,0.0143030057965432,0.0189888633934123,0.0148749889365106,0.0189757012183861,0.0142326234823849,0.0151437634595817,0.0206080626749282,0.0175156076888755,0.0248067113547899,0.0170336094763576,0.0236472613983978,0.0175208979046583,0.0132853018544557,0.0198763811205884,0.0130682695797493,0.0174055529490658,0.0171008407546569,0.0197393690350515,0.0148043351521364,0.0120347770811331,0.0176105570699525,0.0144190538671414,0.0161092200424137,0.0167327349943443,0.0211038348099536,0.0133240355474664,0.0173278069624317,0.0112814856858479
cg06044899,0.549452275507174,0.599888044784653,0.528242257439269,0.578345157033553,0.579462838145403,0.574832104767454,0.526418009343793,0.565250655693072,0.590080343629863,0.56351460591245,0.534265427139785,0.572765950375834,0.547505590390291,0.561582095147323,0.530687076969277,0.544084267680223,0.549244762555261,0.532533172488805,0.55148893137266,0.537643588096876,0.576271526333712,0.553582673721439,0.5511876089031,0.565209062145607,0.498544875168206,0.536853312292774,0.512676862644635,0.584581260000319,0.510910640059164,0.53980752310659,0.540705436257649,0.558812795017045,0.545843797008828,0.526247525062052,0.570217281295609,0.561018231926172,0.534272492742297,0.578974367492465,0.551131279231821,0.616709923168554
cg02827112,0.0440494887590742,0.0340184737057558,0.0300650133604672,0.027266550020813,0.0368758152095215,0.0333885660696901,0.0357480067156449,0.0317568654436864,0.0393693297607499,0.0279129596128239,0.0197726046857543,0.0309454170004625,0.0522301341925374,0.0368004378895675,0.0319890580427846,0.0237701093998752,0.0323847642668051,0.0317770671582546,0.0570456082606778,0.036741477314716,0.0383866418420694,0.0306668324513939,0.0296471611826598,0.0493179916141444,0.0296827621677052,0.0293711613893536,0.0242506101328515,0.025739478114113,0.0314732430156595,0.0386233033770472,0.0239526811746402,0.0380737798198912,0.0411240333451784,0.0324028736820196,0.0422943569574912,0.025853655371802,0.0353075157682761,0.0443717029571079,0.0281395517502804,0.022361729274751
cg20305610,0.0242803054763,0.0235956560152111,0.017424779635002,0.0241371970860051,0.0225964243092609,0.0265683493009662,0.0264353372954563,0.0181258614817264,0.0229332769632089,0.0245792888316685,0.0166389492275803,0.0201526243232286,0.0203009965779091,0.022015899191278,0.0142422259300274,0.0215780726823294,0.0291112459719766,0.0244268520982752,0.015198076759909,0.0274894795990652,0.0337426332071566,0.0345782496504644,0.0170161194357175,0.0252474656255501,0.0286482216556664,0.0172721699778006,0.0185007194064849,0.0256036566600238,0.0189967945899874,0.0210961442649981,0.0221915832168854,0.0305176918255775,0.020788034645805,0.0256719662993304,0.0175095140522611,0.022983985750781,0.0151739344665048,0.022749637528606,0.0173746544485037,0.0188302989611096
cg17853587,0.0527018400473171,0.0839605767880223,0.0491626716185496,0.0519218133143161,0.0685351663501278,0.0495597454284833,0.0416860802696121,0.0559246913484837,0.0914570857643426,0.0580828300455067,0.0409560662958076,0.0831449523323712,0.0571741636251972,0.0657125094561563,0.0756425219452924,0.0918852008819941,0.0516106371028532,0.0844750811199424,0.0723232102505161,0.0483427094953851,0.137920796853371,0.0516511849046492,0.0601431501773343,0.070797345083401,0.048910062567883,0.0414684780103387,0.0526345314412171,0.0845102100893367,0.0561060500397013,0.0581485837569367,0.0421229114945347,0.0765066600118216,0.0540233207505888,0.0621858621989811,0.0970570557580016,0.0483550520589615,0.0737047910985591,0.0781284665566718,0.0836184827909904,0.0563998640654244
cg25148589,0.119600539719266,0.144944026067282,0.111873517525668,0.120947436340308,0.181162456918075,0.115145702260946,0.158149034432575,0.161397562879313,0.0933347825207721,0.162345825772997,0.192186650287536,0.109742997342992,0.131853944203693,0.167107592485114,0.0935445697735172,0.120805887061773,0.127194750243936,0.195737106904667,0.125635832246652,0.159080797718542,0.126892795445326,0.133374908909856,0.15746132791948,0.139638626004728,0.0991175757173113,0.179977847454845,0.104184512748166,0.100972219353254,0.124991661913203,0.130380211613084,0.153473721567778,0.116437670293715,0.12918704644065,0.104371872588217,0.154636212650816,0.0913867948015007,0.20797168894897,0.109192200471213,0.0928465473609481,0.142247735998421
cg08771731,0.0125271209574393,0.0130974348871962,0.0107076150512422,0.00946040700888548,0.0133272075668613,0.00752533945880201,0.0131741116170264,0.00827804492436732,0.012989563607749,0.0106887304732118,0.0118945308901428,0.00678609461722233,0.00964656913310591,0.0197794294021284,0.0112123085687678,0.0154876938804075,0.0108824233529151,0.00944180043296379,0.0126181495069664,0.0147997819446,0.0112714394501094,0.0170746647143588,0.0131382275616381,0.0164529690767184,0.00975306196249079,0.0123078201449761,0.0110420171336578,0.0231197049044092,0.0098302209962824,0.0116586716073884,0.013305706402682,0.0115201490127812,0.0110636335950024,0.0122400627216361,0.017621541332278,0.00832222639451201,0.0159460809134333,0.0108756164769091,0.0105299152287541,0.00971923164435322
cg07663789,0.0371327950464105,0.0301356361262942,0.0322845142039062,0.0265212570513946,0.0326806285584658,0.0350782101958514,0.0293370781448553,0.0226388715210365,0.0308663472456058,0.0271128152421148,0.0294224660388219,0.0327869019243274,0.0229156849989121,0.0259209061325167,0.0262112436897638,0.0296034145239963,0.0273368493199041,0.0263745860362479,0.0261064650838867,0.0249679126472229,0.0380484798722174,0.0204784440301727,0.0293857851010207,0.0241960237813278,0.0174040235422358,0.0186776544576626,0.0261292162139886,0.0426743431415466,0.0236657479565227,0.0290179200996635,0.0241298759286138,0.0277559180527087,0.0185384217547477,0.0174104781463833,0.029885272390147,0.0315850801275729,0.050991790045808,0.0400690412330984,0.0317530701844366,0.0388443334696887
cg21950518,0.0639723955256853,0.0397975092387312,0.0434990633662429,0.0179432560100782,0.0355247857219267,0.0164991558379415,0.0236569031565447,0.0267660427360638,0.0213237735071782,0.0236914759184863,0.0250290914871076,0.0278849964617733,0.0485345739001429,0.0338868374335014,0.0285312171179997,0.0328470021273359,0.0293658663385636,0.0318396505975015,0.0371081918981792,0.0385719043524572,0.0495913066751957,0.0540396662795259,0.0764367238524694,0.132456355312922,0.0239900939370142,0.0258978661606341,0.0192579486304487,0.0612424613057748,0.0415257441060529,0.027395723627831,0.0234325154619694,0.0229240272176048,0.0240291078677714,0.0156369023097457,0.0278194457245441,0.0396361651852994,0.0394651725705518,0.0217167523478663,0.0290985036168642,0.0134573422680857
cg25159610,0.0297496697189162,0.0329161988322728,0.0312795718581172,0.0283421963787931,0.025821917986037,0.0328246048471402,0.0214216544946765,0.0413353508657896,0.0248106646939835,0.0247058988667039,0.0227896592927087,0.0304710974922296,0.0258957639895243,0.0316279815019748,0.0296219350987945,0.0359039156230584,0.034100569785837,0.0278771394418923,0.0321618556943332,0.0316459487321281,0.0402418197483643,0.0273606644390598,0.0330375605590378,0.0361376249438919,0.0313679519235445,0.0286597596761852,0.0338667333981158,0.0385530221931295,0.0343655525721812,0.0357147816629761,0.0266627719798844,0.0320077824538417,0.0253860436515295,0.027596737085911,0.030874736072355,0.0303608951526534,0.0241734456302584,0.0252104474526789,0.0266192272373811,0.0269673190542149
cg23941599,0.11862345241664,0.243988369081031,0.0842203710164561,0.0895381435627326,0.093401290983774,0.0936773972283521,0.0742305404050727,0.0756085127289038,0.0940670587584269,0.0886756050189796,0.0439245587587164,0.08753355346509,0.106401957122545,0.115708599198072,0.0650924821683952,0.0934257896562144,0.0687378851657612,0.0780071784871434,0.0678725619126893,0.0898176775659745,0.0690795308531086,0.0772765243523618,0.0703791231301708,0.101581229948164,0.0536753076954098,0.150791879600936,0.056586267002966,0.084910713683389,0.199781277501476,0.0480045467107881,0.141072462094194,0.0481302547140994,0.0576235843609965,0.109950897212806,0.111652456433304,0.0960818919560146,0.0886036257747427,0.130210562865825,0.0507077727423147,0.111718780707241
cg04431054,0.429233561860747,0.258002026692248,0.156142303044147,0.107385854824179,0.126465928238943,0.184888871049053,0.414571661706934,0.287466796854489,0.111588283989065,0.45977601565226,0.162548845125048,0.392057782092439,0.211167083159344,0.0661302440665409,0.109927751869735,0.252086399721448,0.239085543228551,0.321501913065469,0.125548225696366,0.283479138113684,0.345099539038568,0.110090829117995,0.186226836387246,0.279461912150013,0.214244079176957,0.120979886360944,0.140517559550288,0.330656937865505,0.158385291389765,0.287061065276522,0.21073592846511,0.308493984898131,0.17558049789714,0.29864039745405,0.23227013848703,0.293338473091918,0.20528920215358,0.328209573321995,0.252681894847284,0.110783070061574
cg22197830,0.766373868673855,0.737765198232056,0.759603364618649,0.798769737533453,0.758736679346187,0.832945327026809,0.760144794966544,0.789281142917602,0.705671631971237,0.687362843894064,0.796540995590687,0.830332075976903,0.801491576311109,0.750417321612153,0.77670936499175,0.795693806513257,0.822617904822146,0.769626861936474,0.67569121365532,0.712121708344324,0.767281934147017,0.731382549051066,0.794410837398264,0.78717943859014,0.740626104999938,0.757964898260135,0.718509448908648,0.777949410633926,0.799724139202098,0.771142240647468,0.830764723747651,0.797524104986192,0.79560764995294,0.781716523691314,0.788073724764258,0.795583957980043,0.827210838049251,0.767694644180663,0.774904640579954,0.842497725262786
cg19569684,0.939030004735301,0.922132303335056,0.883691211019441,0.924808851099356,0.920836689432393,0.932442219083598,0.942860963407677,0.909287456910413,0.940789598124161,0.919050669218378,0.916320167708019,0.896654701979211,0.887072009533473,0.887436897453306,0.950412769245787,0.93063073443613,0.923398690227229,0.8894855145354,0.927142633832462,0.906883010161121,0.903953134842419,0.871550283767076,0.938963313282281,0.907332046942444,0.902644045365578,0.935444991951671,0.890214254321381,0.938953997023624,0.935605364752148,0.910967950363313,0.913788585336273,0.909606400322422,0.898182751805896,0.87647265260946,0.952905786202519,0.895054307537371,0.915328277950937,0.923205553734879,0.945150832183324,0.916900952844927
cg10345936,0.862236611352447,0.856885449172467,0.863722543024369,0.914591215414832,0.858712390696161,0.904019844819132,0.908001999650641,0.926065539854202,0.883921555796834,0.902066443379839,0.908158358967433,0.877251850155135,0.868716931808117,0.843534781858722,0.90643068908353,0.934602720144803,0.940554880942041,0.869751187664604,0.86887220926649,0.8838833599359,0.899612999329053,0.841965023824041,0.898654875047508,0.83053024344086,0.939207478757527,0.92849356191826,0.842500201544513,0.918763810663662,0.886829488104358,0.935276232393165,0.937158420497448,0.91192440858414,0.868767409602435,0.861901312998335,0.840612654510513,0.907786549885415,0.848936428150643,0.881626520094216,0.890373392390926,0.877333328199159
cg16494477,0.0446199419282765,0.0391868812913139,0.0365701090762705,0.0279450677660477,0.0372967548377861,0.0345034815788916,0.036417061960511,0.0388587445407038,0.0377751297067553,0.0522222636742983,0.0308885028633008,0.0541601586615875,0.0345843594509668,0.0513895045003658,0.0265735487034024,0.0407544635951057,0.0449317728823916,0.0427202797540183,0.0393067770699974,0.042836760341978,0.0403787259447056,0.044849546258925,0.0404579377176908,0.0419018229844698,0.0632080764184469,0.0318900532885336,0.0465047123412216,0.0720863910771045,0.0394417973075005,0.0372902343104337,0.0442475658517489,0.030728112436967,0.0364385281524366,0.0403352416080034,0.0380934752889067,0.0388291075728336,0.0426267126940644,0.0388940654696966,0.037992665757004,0.0404355350303828
cg27092035,0.0264692006718159,0.026800397457831,0.0303748870970405,0.0393646647321106,0.0275409867408896,0.0172818714052311,0.019004415091684,0.029312652363793,0.0184295573007811,0.0313783567629214,0.013559944325925,0.0238458992938847,0.0288044566093368,0.0307601444536605,0.0203331688143408,0.025527684155863,0.0215157354996478,0.0336539626487775,0.0352286920103408,0.0207231592962344,0.0233629022376535,0.0223784095276092,0.0295555759229685,0.0424098860573716,0.0251344316156054,0.0299108979194966,0.0372424535994043,0.0344887546169467,0.0246302585065195,0.0395620166318481,0.0340677131317122,0.01795121187138,0.0276998581906716,0.0217678872042892,0.0271163130665012,0.018145229019082,0.0268704570246678,0.0363020969883187,0.0225166000743156,0.0197694983083627
cg23517605,0.135037650886001,0.122571880099353,0.120669113394033,0.114109647202828,0.117535845055346,0.0920643905204653,0.125957000636918,0.119319440551021,0.110605241805737,0.154643829547052,0.126840210613265,0.119791836718409,0.12342454355551,0.156611578246368,0.117189742976346,0.0966424760438471,0.128841261084297,0.116418091010796,0.128094093075028,0.149283149253964,0.124208807182437,0.104219586906947,0.105931395735531,0.13324267938326,0.107357758315818,0.105251843672892,0.131474574351679,0.0888294127611155,0.0957620004245334,0.145572721367969,0.128175686061962,0.116542617828894,0.138252821380238,0.115266507176544,0.117863972354285,0.0899286626784938,0.148371465822189,0.114350046254995,0.119522349864583,0.12852729558106
cg01570885,0.486998566945493,0.478259552506073,0.507674284698589,0.474059426857044,0.420893101799369,0.499165125584655,0.526648318417081,0.489602407421136,0.500426462503683,0.587774456963951,0.44962199631918,0.474451189584953,0.46038351893386,0.485588476130601,0.503258306494503,0.463898880219467,0.449951507818683,0.448583326668645,0.460540715489297,0.501514268419454,0.395839193684983,0.438377916547514,0.467226757907645,0.516433956148269,0.441529668077508,0.435877025723816,0.45024236868355,0.427058273250668,0.407529809452621,0.45052107215971,0.513565462380937,0.429801861127657,0.467089862976664,0.469942412102148,0.507304159562362,0.441901498028811,0.442989306617406,0.538245772820022,0.476028337477561,0.476628897303653
cg22736354,0.182497667997168,0.201921484640078,0.12448240697833,0.208823889704674,0.145029799680752,0.114150693661747,0.174772900876334,0.183552533341536,0.15579300798328,0.144054540457081,0.159854727985018,0.149060509923464,0.156187600252539,0.234165378662648,0.0983423229978833,0.192531194748761,0.157383112555853,0.149626749748528,0.107450169700177,0.182293541246597,0.205618189003169,0.190125024906752,0.143527666478617,0.125283155175328,0.136153078271258,0.16119850051778,0.119621629771689,0.123638964715391,0.190896408496195,0.160795384534066,0.206091588232523,0.185361721400377,0.15909359132584,0.166762509192965,0.178080043049835,0.126192873539211,0.142257421349726,0.0897623053318541,0.175207423471644,0.141541858391494
cg06493994,0.159722595929527,0.14484287088057,0.117631765925796,0.148697834266694,0.133210548426984,0.0993060407974517,0.142716536429406,0.145846438586437,0.123895437599202,0.160029928999586,0.130103480768221,0.112963073470376,0.106606292246326,0.199522518523848,0.117391780328368,0.122438744665923,0.110779083811415,0.130820262783979,0.143296112225926,0.154267493464514,0.137516462655624,0.12025161353132,0.122328541345023,0.158533928517082,0.142565935748004,0.124849999933844,0.157546650572909,0.15601203470369,0.092577778742769,0.116189059237479,0.165120270973061,0.156879315060276,0.130281539794536,0.143687951921938,0.151918315692371,0.0963165596001038,0.126799224417579,0.0864364819399182,0.127744379186444,0.0960949915355471
cg14258236,0.968629921027131,0.979533274345714,0.972459032606269,0.980149694783444,0.968444062211841,0.974175285756041,0.977040198847062,0.978579522789818,0.976312234767632,0.972207043125659,0.979945425608471,0.978924845200159,0.979632699187233,0.97555665394729,0.972942029921698,0.971224435409491,0.97870576068676,0.973628535706804,0.975116342826259,0.96694495150065,0.974941308876837,0.935473733312631,0.958619162097392,0.975733136187174,0.969047910585497,0.988949198177988,0.97082849494643,0.972586298560561,0.981156391887236,0.9719334489104,0.980312541788657,0.987782650239817,0.969862020576204,0.97864332130031,0.944392766432778,0.981302628094503,0.98318604812184,0.978189503978945,0.973490983912817,0.983709522540806
cg03270204,0.938389499630093,0.960226051196613,0.969142832539086,0.970530466427278,0.954288218001426,0.925317596654422,0.975967299814618,0.954828770443745,0.968249324964095,0.942597219163641,0.936096831332641,0.948445218003204,0.966956952890634,0.957828773827096,0.936109478770689,0.961229543507693,0.953643729048576,0.950641425439586,0.938575939166394,0.960231540750652,0.967937215617927,0.972654007642498,0.963460541517827,0.966799594918608,0.968552905767125,0.909545978355006,0.956571176548199,0.959788084995726,0.960484361565363,0.974163508078229,0.941802660196633,0.941072345346709,0.934890456716839,0.901365393055502,0.975488780252983,0.954297708940932,0.98547504942804,0.96988597702324,0.96611236760208,0.949603453072431
cg16150435,0.941062689208892,0.933807826329572,0.901692369444752,0.901637827274668,0.888646158248379,0.953582948551491,0.952839144364894,0.959238655081293,0.963712033746685,0.925790111262881,0.952435709221373,0.876249747812209,0.922092608718178,0.919962093699544,0.950627577221332,0.90494714949145,0.929805832366504,0.948169243602538,0.92908067280006,0.94642984867234,0.844449522787356,0.977334676045298,0.941699290404864,0.949501394104543,0.931190853827116,0.922006928670026,0.947072342744533,0.904634968673212,0.906895599323944,0.876224529505616,0.868789966701813,0.938160964408432,0.919257643550039,0.882466757899137,0.880467695438723,0.892312977174743,0.932159498137551,0.974959626766015,0.963334200438317,0.850969291432703
cg18055007,0.161478603127696,0.0958860026644502,0.103354033119855,0.0449619788279271,0.184789724621195,0.094356372972691,0.193098897190042,0.123491672876619,0.145203469026378,0.133717562872805,0.137515477644522,0.117399003158162,0.127367568745966,0.149754752897027,0.126463997453344,0.113933177074117,0.105530076644229,0.174621630353225,0.114275116532095,0.162355370867375,0.107976729800724,0.112000946404017,0.118235170192126,0.103148202879937,0.0561296124958379,0.156622630552372,0.104099308551274,0.084197480736344,0.0335792334150422,0.113625846277907,0.107221552234134,0.129854880467245,0.123842573291849,0.110567589349463,0.133358283067643,0.0561351519722736,0.0705492715785823,0.0977259847678125,0.0793953395003313,0.11955134127507
cg26824091,0.0311090115783814,0.0345580663801295,0.0346004267821627,0.0336043761860969,0.0293809535366483,0.0332992396990763,0.0349853015049738,0.0456647729063172,0.0243064008151102,0.029403825878601,0.0288358432445225,0.0177364809482328,0.0212877291417359,0.0137036991917924,0.0287634379283077,0.0213019408484978,0.0461079693889215,0.0311442773140743,0.027277705750909,0.0412812569898992,0.0249391434797354,0.0381452406411846,0.0338983071365871,0.0313001139569287,0.0421653696442164,0.0269849671237824,0.0251141798801554,0.0391720554979275,0.0418815837144991,0.0321672188593398,0.0420462062923674,0.0198625899351707,0.028425206814752,0.0306230868758813,0.0516677859737057,0.0333534960649811,0.0190210887756007,0.0364389743381296,0.0421907557632754,0.0205580027519305
cg04452713,0.0610624855974856,0.0455177814857824,0.049655993974704,0.0372879768899076,0.0541911868849663,0.0319857458010806,0.08735178209454,0.0891376083422117,0.0704408241121686,0.0758811611998748,0.0708528693596498,0.0530884720873963,0.0647638360833075,0.0728239961137883,0.0518175864979599,0.065775268424327,0.0569427058441823,0.0604407300772765,0.0516349597323709,0.0621567262442655,0.0605298136164141,0.0296612005905735,0.0340390010614907,0.0988585792253788,0.0306505197262513,0.0632760898236263,0.0726509271864293,0.0580915240099786,0.0331865886055499,0.063290625317006,0.0348072205917968,0.0628490211272937,0.0982302320248613,0.0696022146448609,0.0374861529003012,0.0250031537636645,0.0474424158244222,0.0411059204640887,0.0257065541078279,0.0455640074349954
cg02217159,0.0581869067280166,0.107882422687327,0.0412871757799339,0.0639213808232341,0.0851802487972471,0.0361337926320424,0.0719834996249241,0.126287537947002,0.0773241536360749,0.0316799190706067,0.0594355825757912,0.0679749562807599,0.152522777344003,0.0744727478541842,0.05925145161616,0.0620719419580135,0.078016539005941,0.0727469266620571,0.0656025741481128,0.0535580232091183,0.0696203714961223,0.0610340303614112,0.0522721357372111,0.0837277518100689,0.0531271733633488,0.0612376559693271,0.0503478473532983,0.0808483096370485,0.0547973333448424,0.0811435337645124,0.046182823912688,0.0802084533284715,0.0958862289703796,0.0394562365598432,0.0602251973521604,0.0332025968664682,0.0603131164241256,0.0546332338413889,0.0280432595374105,0.0749891467961823
cg10940099,0.0100086747988207,0.00730679001009147,0.00792155490669038,0.00646305779449181,0.00815104114240594,0.00770501677282618,0.0085315470797441,0.00635363801378538,0.00821324399007636,0.00858275386264877,0.00822495648076744,0.00745643225431318,0.00844131189019499,0.00691667412863214,0.00722963512338267,0.00895680959812692,0.00779488309171333,0.00705039287043333,0.00807101553422386,0.0105101464598982,0.00868759667663917,0.00821962470585049,0.00716317367957108,0.0112639865608488,0.0131377290937439,0.0101713491003616,0.00845828539564268,0.00808026508816271,0.00971170569276566,0.00728450751779148,0.00691970720117908,0.00621783584722424,0.0090824367767581,0.00856144550448633,0.00770173174341848,0.00638382621497244,0.00495246940890609,0.0063935955043917,0.011417424732579,0.00438425549438959
cg15381769,0.0272166694115397,0.0165528740067392,0.0217029636769545,0.0284121502042193,0.0195129319820507,0.024179685399461,0.029280879631071,0.0272286323319814,0.0194290567389299,0.0227280860899321,0.0201328721716621,0.025451844648921,0.0296927362440444,0.0212408981441608,0.0260127726602723,0.0265832455519319,0.0180074781258719,0.0205636898357657,0.0200371776881582,0.0262705014836804,0.0154977224549487,0.0312157022983314,0.0192020998077209,0.0271932463867539,0.0400311321571982,0.0253225261516089,0.0364889082775045,0.0303243556108556,0.0184428122617034,0.0353799163478777,0.0314080010139298,0.0234647119554911,0.0258344728735059,0.0255683544092546,0.0237606724907872,0.0185593073114217,0.0173551979286245,0.0238668204805839,0.0275026041046349,0.0212344559242049
cg15804973,0.433779532226974,0.413651104056427,0.406748236901182,0.34207062429169,0.491339034298073,0.374710740248208,0.432532878514535,0.484983266919038,0.425639789798581,0.4380972053876,0.43340743581329,0.340624158623249,0.413047959649175,0.401938732521042,0.541441596059196,0.410059618688438,0.446322374490739,0.462310230787214,0.41296969698282,0.473873649897057,0.399809979661091,0.405266293930864,0.426091059520936,0.487617027532611,0.248005127785857,0.362310231821612,0.412975105097632,0.423535131614359,0.402397924450974,0.516245966691501,0.409515768610719,0.300692997504439,0.468874449580563,0.399726137190607,0.309083009463574,0.287103820304128,0.369694888823812,0.451704641958747,0.38209149260399,0.469052755446898
cg15185286,0.016831465249928,0.020612840029182,0.0167205141211003,0.0127674303055655,0.0187338224474934,0.0128611925981317,0.0157601140688108,0.0133839490970734,0.0171308272552028,0.0156640873909661,0.017158923594785,0.0151278771996533,0.016197625311657,0.015209950401518,0.0202322700573639,0.0148360096184643,0.0207339585631113,0.0205461515252762,0.019358367696345,0.0156123300129168,0.0217276994344242,0.0165691219676399,0.025117527605965,0.0174493172773452,0.014969705105413,0.0129970041266402,0.0161566599760232,0.0233882669470975,0.0189986323817965,0.0233086753367938,0.0112578624589259,0.0145916347349144,0.0137228333119924,0.0139215822163593,0.0189515767573836,0.0166290178238828,0.0170509546331711,0.0208086030492441,0.0147828459708651,0.0137617749332751
