ProbeID,GSM2808248,GSM2808249,GSM2808250,GSM2808251,GSM2808252,GSM2808253,GSM2808254,GSM2808255,GSM2808256,GSM2808257,GSM2808239,GSM2808258,GSM2808259,GSM2808260,GSM2808261,GSM2808262,GSM2808263,GSM2808264,GSM2808265,GSM2808266,GSM2808267,GSM2808240,GSM2808268,GSM2808269,GSM2808270,GSM2808271,GSM2808272,GSM2808273,GSM2808274,GSM2808275,GSM2808276,GSM2808277,GSM2808241,GSM2808278,GSM2808279,GSM2808280,GSM2808281,GSM2808282,GSM2808283,GSM2808284,GSM2808285,GSM2808286,GSM2808242,GSM2808243,GSM2808244,GSM2808245,GSM2808246,GSM2808247
cg26614073,0.561076691861252,0.651251416137186,0.738347273722047,0.673533412216049,0.642069529135913,0.648854469222946,0.696251251779893,0.646891572984038,0.645114182642116,0.662326054163145,0.723981859116626,0.615390702503782,0.655976158055064,0.578935324548001,0.615331013409662,0.697313110497284,0.671671824978922,0.721172442242062,0.676149331259322,0.66465806837861,0.678751904284043,0.608816862336353,0.601462846896991,0.601741696097546,0.588486592138063,0.675339824669164,0.618761060391816,0.596049747512918,0.713346172716177,0.672931614781855,0.647286328385018,0.660527035173902,0.69076163853423,0.676467831288903,0.699913138489696,0.631137328029648,0.641275150082573,0.66163604654167,0.633549533006376,0.663964899540606,0.591220153674603,0.72327647656747,0.598780432654336,0.662175841693886,0.5954232807736,0.7087479357142,0.656929675777207,0.560700778042055
cg20524216,0.0148317594680047,0.0162752327322532,0.0197677011909129,0.019436300259661,0.0183166713096642,0.0187371833487259,0.0261330566780236,0.0195975057200053,0.0205210497635183,0.0238288967721531,0.0243207307798623,0.0237066778501187,0.0234616666016138,0.0184111975078775,0.0174106782035419,0.0239040572768549,0.0139215961331147,0.0231438046035849,0.0229650827133813,0.0210926637159054,0.0207983106506198,0.0158892298599136,0.0136935048896684,0.0275728024706924,0.0136877156605882,0.0200888650849073,0.0210014460983669,0.0200742031436158,0.0212108346013095,0.0233411911585697,0.0244981511216275,0.0201087526569503,0.0208699289214629,0.0141827966689208,0.0289189727890664,0.0225847756245825,0.0221129421232233,0.0245245773397967,0.0196708320112964,0.0157566179582116,0.0182821651848138,0.0170816452024384,0.0233716623188887,0.0145839626122624,0.0239862519458184,0.0208497390048649,0.0157253001578849,0.0227268802305093
cg18984151,0.1176467339725,0.270698451504941,0.133670476567284,0.232015964742688,0.221358116109428,0.159213816557449,0.223777723742345,0.145449809752839,0.2002758176912,0.225282365041916,0.185392158738259,0.215551269959325,0.175797274181213,0.231515667193155,0.182373880980364,0.17553212756923,0.192719511633857,0.274437527500522,0.230178888320542,0.1689637157501,0.142017669319597,0.18938968142457,0.143101881306879,0.119518654607158,0.285559299651142,0.185135331956692,0.138803076956137,0.281365841343453,0.189120878272962,0.120640043025173,0.212954912639242,0.167818515327436,0.208641004167758,0.226499569875339,0.209189005890227,0.212293153261495,0.223227580334893,0.221465880334954,0.286589885118826,0.22628574097035,0.133725472975414,0.254832775347761,0.107052547970923,0.292500603772442,0.225294590988962,0.195495643647687,0.222517129416771,0.133528490428564
cg15988232,0.427428260461387,0.535233662360919,0.37447010937631,0.447510649592328,0.594287950324151,0.510549550786844,0.489196332010152,0.483569360348873,0.488329066530112,0.463327578419016,0.440688146300841,0.493818572236702,0.472177496071276,0.491177877014152,0.455547497990795,0.505390205355627,0.531996928868165,0.485472185046955,0.466281519336144,0.498503967758054,0.484202186090594,0.456044561622711,0.500974990882516,0.446535671087542,0.519170002412457,0.479997217081992,0.397159626199416,0.483868957391884,0.460977872956084,0.408204760059718,0.394428380927837,0.502838708148504,0.467979331661786,0.45571182418098,0.509471365899483,0.516937881509036,0.480005115971575,0.543394895018316,0.524160365156718,0.453251532326846,0.417458907930094,0.520551079098337,0.425053801041705,0.45511237745641,0.451239703550223,0.445640480952667,0.503810541292859,0.430021173846255
cg03019000,0.923292024355091,0.88994994105662,0.900023162488755,0.87962111743441,0.89229426863997,0.915087857043172,0.881688868616816,0.876699692619381,0.753130517884633,0.873554922576247,0.909794806572452,0.875702272734991,0.877220851177791,0.884178733457455,0.844873924052646,0.833212845884769,0.91502783878997,0.913324214375685,0.944890523914682,0.850025486120029,0.85596882219156,0.904074749904603,0.907978313940417,0.849764101321434,0.891293471509787,0.86992511283007,0.869603523137335,0.907402944119227,0.834995913347791,0.839630336336075,0.880861015347719,0.76366658388379,0.906408308143039,0.887584175119231,0.925403015817082,0.905424644696866,0.84864887579154,0.846579005182398,0.911294907804646,0.860870761738846,0.891921670610909,0.908545110276537,0.917069322057668,0.893211808562274,0.93860114697461,0.936759821271234,0.807573084973619,0.898364292252677
cg04474832,0.281852996155939,0.276809619941457,0.324708592921301,0.277452524670188,0.308282194002826,0.318524578452742,0.294980594160658,0.342363464752707,0.33731447878068,0.30556955378629,0.350387014605805,0.297845855163219,0.362616959734502,0.262623859182371,0.337171590993348,0.338640089594121,0.320413027299345,0.309293467990149,0.320315369477708,0.324556685567778,0.298634703730974,0.2756194583236,0.318508188563365,0.346828915779296,0.290006168943166,0.286397238358767,0.263601943536683,0.294343910274502,0.287900079982166,0.305655547895409,0.297723548332947,0.337275803047493,0.318182187819312,0.3036483747558,0.309023876036749,0.339587243282334,0.337518591428672,0.289849071938492,0.282606769941476,0.289611747982927,0.287350898844353,0.35193964329865,0.32106368047244,0.323498754155468,0.285176189674392,0.316721242346834,0.301224385346203,0.294821144644664
cg18328933,0.737977054214157,0.749831269524558,0.748830056984157,0.70608713358289,0.751711661162887,0.729648059938892,0.726937777469056,0.743492058911296,0.71424405457644,0.709280590007459,0.790425190006284,0.70861083168406,0.784888143430913,0.71716383378813,0.734560321601588,0.753645231129953,0.734089308892287,0.750489777562557,0.689139865545023,0.761760428664072,0.664271414255057,0.677575248042824,0.763193833898113,0.750049210092618,0.703037052767539,0.761921299618854,0.682992528299505,0.701915039548543,0.747521069905027,0.672243594444954,0.682568359354727,0.644526445512149,0.740216769861394,0.751065023389681,0.704375387195989,0.733741660962265,0.681446457353363,0.685502664562908,0.72928589508996,0.724424401166237,0.728684226421681,0.756038035306127,0.82046174477303,0.745683518611243,0.728781754632472,0.744553209077597,0.699538787722799,0.714004574355221
cg03891319,0.0554474634959363,0.0596765694436334,0.0802182309610949,0.0700434410475771,0.0970087300468754,0.0713417190762031,0.0822155821090501,0.0678741415534315,0.0899818215787322,0.086882214290429,0.0807404283561153,0.0684953610580246,0.0730405408835139,0.0603446322491369,0.0989443887911359,0.0717442745386018,0.0650447355511132,0.0616000101564482,0.0819630750721402,0.0640791258769472,0.0667892117594231,0.0605790381495331,0.074124305417307,0.0550408244224433,0.0744160027388431,0.0651733932702017,0.058129243522081,0.0893994419855959,0.0706079502827562,0.0748156369536914,0.0991043229159048,0.109055254591867,0.0533495699728678,0.0572204598777931,0.0612913587162411,0.0605032508286587,0.0676030635056443,0.0730276847592126,0.0603499694665902,0.0722168285928488,0.0619153862438699,0.0809679407593195,0.071947242030749,0.0728181034351082,0.070550988659862,0.0432211007249087,0.095998116086469,0.0818830661534633
cg19008809,0.0149994908982455,0.0154750833797339,0.0165301836504289,0.0207926053772979,0.0180505659866471,0.0264544760336166,0.0159840742414996,0.0126861061966512,0.018164469173263,0.020960199474886,0.0157658913970821,0.0163552413739648,0.0139436717660555,0.0176799957340545,0.0203023252417933,0.0163063655139625,0.0138756152671843,0.0146730027203978,0.0219945723812194,0.0190375487797162,0.0136711574165457,0.0179507004850096,0.0139117335436186,0.0154450194521756,0.0133454410929813,0.0195131056874066,0.0133868611693019,0.0184020699101121,0.0125875949470593,0.0178409934731635,0.0199774919469448,0.0153294471622486,0.00955631292467608,0.0166222346928664,0.0129615377148496,0.012277859108873,0.0190225134616614,0.0165230815305066,0.0269725861050702,0.0154406769202711,0.0118126026329561,0.0151963214866889,0.0194406960701502,0.0115971744660157,0.0164350715130234,0.0220908526437421,0.0135722408686453,0.0122237850820244
cg16984944,0.143809980147307,0.140737437170299,0.195122543072146,0.208219107704513,0.244638241034954,0.208043024774842,0.190898882821065,0.200556706473639,0.291940612077625,0.18456275408678,0.245053801078264,0.173496027214519,0.151542496816788,0.131331278961466,0.284864181452843,0.23630155656949,0.150109912799716,0.155530814043778,0.208787977606342,0.259652989874026,0.255671805219203,0.210224989325247,0.280954051252818,0.203163205112267,0.2187593888268,0.167788932303746,0.169861530372896,0.23734610009552,0.206117823617573,0.197936100984848,0.22992948277266,0.285085599566202,0.203567525258144,0.204620584644409,0.235210896992435,0.222804648912154,0.242186751062085,0.257915913856274,0.197956279948961,0.211011434870675,0.172320559432056,0.290950321156153,0.153410441079859,0.211650374310051,0.114760805209007,0.149436412126138,0.339932728216157,0.201779916652919
cg20914508,0.0866827742483856,0.0826034391044963,0.101729527020999,0.110702716277249,0.111369214883936,0.110633680362084,0.10569631035846,0.103537000560085,0.107723811401728,0.0976718294127957,0.0941736680958566,0.102033842755354,0.0955554333132886,0.10357820352352,0.107077966362028,0.110341226465696,0.0912277078886887,0.0970458198809537,0.0869292405250784,0.115346913331436,0.103294772428192,0.0936205662962359,0.10806420968333,0.107514455417185,0.103516343668582,0.0946955606514042,0.0902585847909402,0.107535056749995,0.110299976408872,0.113496207821915,0.0861158303887886,0.0922859071804363,0.0999545611911599,0.114213529951662,0.10431074135789,0.110733746959954,0.096838171090871,0.104887074397849,0.0923824668517181,0.0878066047810444,0.088838102581857,0.0926600489870029,0.0958983148348123,0.104309655420273,0.0817165836407171,0.0853555592143459,0.0858235615419445,0.087656938456858
cg25564800,0.233609160029868,0.314984960021599,0.197517294246194,0.262002915909095,0.224135793673894,0.249034887879613,0.191595246602564,0.329990821482126,0.254423185131196,0.229937294921829,0.242671439377205,0.311955369144313,0.301351442870195,0.258535953449187,0.345886199384619,0.302794261178117,0.227462905731838,0.294931981494321,0.2280651204732,0.268745200609784,0.238153678417673,0.234994764260816,0.207425024167092,0.170633091324523,0.208637459992344,0.240120522323524,0.247248962465999,0.331580278959818,0.242980213922696,0.258466868372476,0.234905998899628,0.294036689853292,0.296184830628828,0.263360039780316,0.269105143693855,0.266964460987981,0.279665391710092,0.258416945701505,0.294494480120069,0.224797729434886,0.185021753032961,0.27121430610508,0.283924375360248,0.279859417094119,0.26221226582885,0.206141476216034,0.248099091423031,0.226772647793127
cg03330058,0.36116360372956,0.283331404627728,0.311909750557534,0.283515193454216,0.432433215738468,0.330466898999242,0.379813495273516,0.38859128315255,0.38402737078304,0.368358698572703,0.416931111499496,0.325339162543504,0.297183185628811,0.326726492672607,0.38922183486919,0.382473819117171,0.374490506905554,0.340599500722146,0.412517842073923,0.426981907295869,0.369586271701906,0.341799077477507,0.380905127694791,0.376598300802509,0.37334113534187,0.384781661492853,0.301211361479178,0.397446794941783,0.357849688955464,0.321956657082008,0.43103595305019,0.365165557057585,0.365991230969311,0.432177673051363,0.352775834680365,0.390427862998537,0.345756907578555,0.369317295933585,0.362717101038252,0.306738419812633,0.360914177240036,0.412948077652701,0.313964845391626,0.367879276045716,0.334177384170048,0.332022206747154,0.333091343600596,0.407978608422222
cg02335441,0.0158344141008607,0.0369312084154408,0.0329830900873503,0.0287901600391353,0.0395761470377719,0.0455480760460892,0.0225950360695546,0.0228481840903798,0.0142901632643309,0.0407330289573055,0.0285330200099389,0.0494233403950139,0.0244866831395386,0.0186212093667946,0.066226228494124,0.0238600179591534,0.0360183728240002,0.0823889851929679,0.0332776892897682,0.0371981199871114,0.0126853746655893,0.0137111042572424,0.054258686802974,0.0370369823359861,0.0261402174974926,0.0211462264810849,0.0280361050075923,0.0591018277502702,0.0343383811317591,0.0409289796416235,0.0276450241230336,0.0501937915825499,0.035912937664934,0.0456779024495054,0.0448561579083531,0.0562479444913631,0.0308643484896847,0.0339295442249664,0.0436211839050465,0.0177562132286069,0.0149207291592955,0.0681707989525836,0.0143908612795251,0.0208828263536045,0.0113357693847342,0.0362073145378888,0.0206047508393359,0.0355732938126581
cg12616277,0.0312850177531081,0.0288494505967021,0.0452817663334122,0.045354816361293,0.0318115008171204,0.0461782166957656,0.0405618502701537,0.0441750211309762,0.0385317274624327,0.0458460409900553,0.043477861812989,0.0414488258561039,0.0394354015437883,0.0479551490568075,0.039123567870274,0.0529857882543879,0.0379515382338862,0.0339288233156866,0.0321086049282893,0.041394164983956,0.0260337642629356,0.0466441486181534,0.0440327111397973,0.0426677928235879,0.0374238466049633,0.0312884843763605,0.0315056421126717,0.0377300692126457,0.0347435571393795,0.0403107862970509,0.0401911061931985,0.0405112140805569,0.0450932896797489,0.045727331808773,0.0507840636204665,0.0444025597441272,0.0427664073868655,0.0404696777969172,0.0292676255695465,0.0390620994255904,0.0359178782879395,0.0374079295965464,0.0343696083723887,0.0370326660241855,0.0370573365230027,0.029516108604302,0.0329949592626403,0.0395928376108705
cg14423778,0.300019380330736,0.28882142823073,0.239447752558078,0.359929945399105,0.407535591117222,0.334905896612459,0.387275577302846,0.253057796224501,0.318870893428602,0.373614717145612,0.428804077124154,0.304501624730772,0.301439399149258,0.278930962615732,0.335445919893724,0.449127488493147,0.33375015210787,0.325511789337342,0.342660555515145,0.424273429193429,0.344937823697104,0.271405191404769,0.48168067568242,0.312790407715378,0.419215189059464,0.257935904919962,0.395951539157456,0.337950926509506,0.259118886794103,0.417972055758537,0.441702202626664,0.387980945041212,0.308275781348428,0.432249230983551,0.362873634523416,0.482226512808229,0.363649219984164,0.294956500048984,0.349604933201692,0.375872206946805,0.292549801736146,0.452231685678376,0.320678774136527,0.30063561271585,0.324686043427409,0.362287708739838,0.415806050630599,0.374628059515524
cg24262469,0.411294197214525,0.267388604781527,0.305607585899053,0.298621307761118,0.334944508663211,0.2832976816276,0.339085953176934,0.368390015655308,0.263771444486562,0.300245029390378,0.264816739512567,0.323266810540914,0.321915187499329,0.342401173956918,0.281896041354666,0.307686645347739,0.287045805240478,0.353208653835014,0.30738702990028,0.252491686648763,0.289253127627405,0.276718309768103,0.310919687066766,0.331516271738691,0.239406634137883,0.368677143164619,0.337718574185906,0.290879718810322,0.315245670784423,0.277544853695653,0.271757949539596,0.208179605876691,0.296168663694459,0.339886635413256,0.336691156256406,0.305151178838155,0.302658775817282,0.272317325184636,0.322494119948723,0.237672638507184,0.30291368217722,0.216203612786971,0.377776464000237,0.316129278483806,0.319636000093297,0.38013325106398,0.287561516501604,0.262465930029642
cg22613010,0.0815424463004752,0.0547250724175959,0.0713560804558878,0.054645440848613,0.0903451480054891,0.0614477673426708,0.066407480484434,0.0543273399145867,0.0612827733986567,0.0642837697962987,0.0606188431436989,0.0677634588882547,0.052323867915005,0.052282403913837,0.0773672306361154,0.0769504605884865,0.0511821722075891,0.0498967248061368,0.0845047851542815,0.0503405340066092,0.0662106212939807,0.0695701460472394,0.0430473642948059,0.077278883018874,0.0607123405488447,0.0646584343917618,0.0678623284328352,0.0671058192838734,0.0668712131284454,0.0757524937634143,0.0665558332338879,0.0699104114337945,0.0630430441518672,0.0547367089098061,0.0728096464743526,0.0782900763656784,0.0478070398205692,0.0766414084380456,0.0557618462391957,0.0431145663461727,0.055811339650072,0.0480650969229176,0.057328645245745,0.0665436968233029,0.0540784614916487,0.0526302889750483,0.0941492291262616,0.0701541134648644
cg14163776,0.207815187130125,0.196339058363282,0.20991637914526,0.217909947075691,0.267543891373353,0.185685119844196,0.221634574953001,0.25390935681131,0.210578505860621,0.229575522045325,0.239009846715325,0.222706785530614,0.275739882151884,0.209136116677033,0.295526709261352,0.243695498922356,0.208656019521332,0.23491678871627,0.221652810488095,0.250016760176795,0.252586059415265,0.203980898369673,0.189660547164108,0.237100039830033,0.188950940810083,0.24591870239957,0.23100469349965,0.209671399756132,0.245000034466291,0.237257796701404,0.21343188955928,0.218514193220708,0.215251050548172,0.284598371884542,0.258270215615648,0.243894608012728,0.215005155137365,0.203567877792402,0.207570824103053,0.229645724829087,0.214262091469066,0.227687152700219,0.221634097466681,0.274263693286435,0.168226684561821,0.268100272724119,0.233590129303564,0.197803375450065
cg17960516,0.0417008433228938,0.0407906092484571,0.0393418855170989,0.049921723128124,0.0580018443066865,0.0586753445914058,0.0320598943884579,0.0325033814833258,0.0430986580263543,0.0536482460733086,0.0426888662049419,0.0392314217209503,0.0533090452480272,0.0372424778113807,0.0426276264444561,0.0546913955151459,0.0488094311202183,0.0354286599536859,0.0357747082739094,0.0411618230270049,0.0433894231978947,0.0477291894309444,0.0454170461792125,0.0422291117877537,0.0474443944998857,0.0388368816643133,0.0333913135634279,0.0448769685222391,0.0490421054937711,0.0393088456776415,0.0371793355318495,0.0477327364360993,0.0395533279755141,0.0356077819046262,0.0484337975971589,0.0219823930347225,0.0375341906119923,0.0400920419762884,0.0477624074973529,0.0368033663832282,0.0458495644322028,0.0538622349819244,0.0372146047965004,0.0292144000573185,0.0317330040004658,0.0345388999737686,0.0444146246991822,0.0386028756013407
cg09785172,0.0202964217344054,0.0291485562066567,0.0265191506377815,0.0292901261062497,0.0287718479196048,0.0241620978920533,0.0265288968008994,0.0220023625289414,0.0352783512696796,0.0208573762167077,0.0267186640512824,0.0257441598923514,0.0359854869877843,0.0294140809256773,0.0257525158676881,0.0211295609648916,0.0268698589114202,0.0258911945657629,0.0307253067701411,0.0245740918617125,0.0266589205136298,0.0234070803074019,0.039300892533686,0.0345030988259616,0.0254025535255331,0.0273117156087125,0.0262336431816492,0.02720474437129,0.0226653794650385,0.0211300756513006,0.0222741750708431,0.0283065489104122,0.026005016723707,0.0251533298964653,0.0251238338918901,0.0224382118747754,0.0249058887303432,0.0267167717514279,0.0271363633811814,0.023971000499041,0.0283120299457661,0.0255592036370031,0.0298623975309539,0.0209038474991656,0.0248946855345868,0.0233864696636274,0.0309757249677216,0.0272504858767285
cg16358826,0.0797070075351179,0.104229813947519,0.126907799483712,0.0896019479644657,0.0871936927423889,0.113126498412016,0.0998743522212463,0.0972161352670367,0.0985532435376939,0.0852279912838451,0.0997911608918953,0.079745759252657,0.0862777257832306,0.0904826946425117,0.0840869263034262,0.0932542197816997,0.0628502450646139,0.0879705848260588,0.0935547817841315,0.0675748282006817,0.0893122133852172,0.0808656050048339,0.0945458639457836,0.107526300450101,0.094621904073331,0.0772096563647304,0.0923722617994861,0.0722738005496888,0.0758865982983986,0.083109400588241,0.0822269306089376,0.091292942600983,0.149766183734725,0.0938289710346483,0.0947036634197919,0.0888158167508744,0.0908031364739695,0.116092290628415,0.0924680623113547,0.0593336412219163,0.0703752264351425,0.092124050878348,0.0889296338090561,0.0825744644817673,0.124262767736413,0.101823382461683,0.0511515751001241,0.109674752078475
cg03103192,0.456720163161239,0.553362399476824,0.477546400408691,0.417995824310127,0.51155013593706,0.547959103462141,0.531996828636318,0.410794408945165,0.491161910069129,0.497482776234261,0.526473913822505,0.585530677021902,0.445850362716803,0.498808913081809,0.485869900888938,0.597974073347763,0.455310549784284,0.550514658198187,0.446490241116047,0.558485008760528,0.425600138381892,0.454180749658927,0.522337766308082,0.415453423069553,0.537392900667615,0.502737278546941,0.479198455060635,0.56258023519711,0.44188644498848,0.502201121293199,0.407374451603225,0.505122015555884,0.491322554296125,0.467037969636739,0.448321473499766,0.476088879652655,0.418953554721179,0.505784496188509,0.531021041137153,0.479753760800401,0.491473249534499,0.549313364824109,0.535619567548458,0.558921354994851,0.463967922054351,0.479411111689344,0.574226801488405,0.478657076809683
cg05960024,0.979562076393734,0.973922355305098,0.987904167971289,0.977883942865704,0.982032892612963,0.978446668202279,0.973894988217139,0.987969730880359,0.981432456565327,0.981287538888176,0.984623881242312,0.980597038847425,0.979466145397341,0.981785907628898,0.986834259820039,0.983870737286856,0.976194248102758,0.981398640896666,0.981933215158578,0.985538289215338,0.986565472653422,0.983785501817144,0.987046476339458,0.980978433845916,0.979798862544724,0.98614992257007,0.982603658659394,0.981367432532806,0.984693171143392,0.981740687823915,0.980932160132456,0.983597842193359,0.977817131764726,0.986197731354419,0.982403096550039,0.987782379123982,0.977080353930828,0.983466786666024,0.981699839943962,0.982808134145898,0.983087860596107,0.986521015882956,0.985433810776912,0.982199790731147,0.976255483963663,0.973981595008687,0.980289648238231,0.982624027073598
cg16744741,0.452869011148057,0.461447008879409,0.58705000837337,0.48295655670344,0.580730283951828,0.592853660371889,0.49697335514391,0.548733367250783,0.577442442827372,0.530037749886201,0.512175373673912,0.467254259302277,0.428666107510912,0.481454317121843,0.68001249968258,0.658455073203437,0.624241643161896,0.499929961065947,0.479704794720512,0.559648598848963,0.551803892245392,0.495604577120375,0.560841468664244,0.58133249327958,0.451462576623113,0.561805238494186,0.497821757944594,0.549146910031344,0.580405130701496,0.550782515531539,0.582552721688315,0.585092501847163,0.49966456136752,0.468321699482535,0.615914241874734,0.61648296078429,0.497639547238545,0.530668994324604,0.43072490463287,0.512222548807012,0.500473088102438,0.550939029539166,0.44632753176097,0.560380336770356,0.461831272758907,0.478939109828959,0.578986828712664,0.5062986170773
cg20947775,0.0267933224179705,0.0395064435840544,0.0221553980602029,0.0247737869894132,0.0288931991449683,0.0343307740673176,0.0249329168912283,0.0296046191041986,0.0217523157133417,0.0351147969682062,0.0302741682143391,0.0322678964539765,0.0251215036978542,0.0317425231001241,0.0366831268059509,0.0237098825321134,0.0307210366619839,0.0221540355026544,0.0259806004227615,0.0289769847773991,0.0324853260194034,0.0301350858003192,0.0319256362278342,0.0269843525359919,0.0301737452591911,0.0343229238915334,0.0412888976978228,0.0237914623591747,0.0209158157079943,0.0240631165341282,0.0302467523961658,0.0216243760535372,0.0307856931046377,0.0291897390503462,0.032449079804826,0.0253170752877026,0.0445813924874962,0.0305793047135237,0.0460720971022646,0.0293368358987299,0.0236157368120643,0.0274920550736336,0.029041732368732,0.029035651880423,0.0234467291196959,0.0343859279473567,0.0293220354021758,0.0282487415973271
cg27413543,0.0564114617692907,0.0325102373630613,0.0336783340638196,0.031615911115987,0.0346613762413392,0.0573524054920366,0.0571411468167402,0.0534615389270718,0.0385176394570347,0.0461161210965846,0.0309732751596361,0.0463785694525982,0.048866304303994,0.0491331602551894,0.0496017087735544,0.0373235987654702,0.0308877936282748,0.0397415762923184,0.0304314500684262,0.0329316394218585,0.0413495682165181,0.0339448667600845,0.0453944425040141,0.0403126755369059,0.0273688217284719,0.0354246128993498,0.0438794257301086,0.0383431946092186,0.0433531441331816,0.0381121030886888,0.0507074007696666,0.0456843571567673,0.0289072006928413,0.0301559121136404,0.0490182612663294,0.0533418202759344,0.0373674650749612,0.0528798261628154,0.0509132948096269,0.0520582759020224,0.0364919155358201,0.0382188370076626,0.0416367094858234,0.0462575328594225,0.0460449031893918,0.0382132799576339,0.0390103018429087,0.0400606958831446
cg23092072,0.0152061170601769,0.0120599915180968,0.0156309680165004,0.0136178557337415,0.0212703335014629,0.0196443343741884,0.0156092575536088,0.0120394554401753,0.0174045046460787,0.0193775510129413,0.0201975387696077,0.015015689820276,0.0179070540707321,0.0163751287351802,0.0202515538901918,0.0249562370577273,0.0234256881108298,0.0159495025696148,0.0240800144673777,0.017161429901653,0.0150351207277836,0.0176882833533668,0.0131485740865156,0.0217986782944468,0.0190445728709356,0.014421341926214,0.0255020139561961,0.0168320293050761,0.0142973349976704,0.0234666519479398,0.0156614317137072,0.0140742362112556,0.0227486287447989,0.017331325219424,0.0168062830109809,0.0154989094275313,0.0213756166701109,0.0164222352327339,0.0188490724857069,0.016444529003043,0.0161293964977924,0.0154581731500542,0.0123506299458542,0.0163968986102222,0.0151439081661646,0.017696930081016,0.0151484679762261,0.0162931628669352
cg06044899,0.506986720184497,0.472645561689447,0.528496993700337,0.50878931853665,0.533141641547819,0.50727538312322,0.502616810438264,0.505486310395287,0.515130031948213,0.491623822074105,0.539325550875972,0.488808967808373,0.493077219005123,0.489226777014905,0.502347049760551,0.510928563614576,0.498180972307368,0.498993280125126,0.503610317745236,0.507934633454928,0.48882257500455,0.525697284439511,0.490914930227296,0.51974094782792,0.525817451907607,0.510719641591869,0.491180452523937,0.477148083245933,0.498032926311637,0.533447488459654,0.514255656156862,0.489696258129521,0.498220821274133,0.496268542021928,0.516328655005444,0.514502586778652,0.518762602769109,0.516268647452259,0.48144731555182,0.499552515165617,0.496018338678128,0.508618184606831,0.494562030016997,0.495253861333804,0.473359741883434,0.500438860360675,0.484018774858268,0.496949373630299
cg02827112,0.0305151677165899,0.036492606744657,0.0296278580389391,0.0505138349339886,0.0529543460211107,0.0492473552399103,0.0394700780632172,0.0578955437337186,0.0421350871082057,0.040912143348713,0.03801960507066,0.0330672365937813,0.0389463884396042,0.0527113574140462,0.0494019739509042,0.0553279521417174,0.051528852402806,0.0315906943385567,0.0345540832729629,0.0476194217819668,0.034843352312205,0.0446887902112891,0.0333688666961723,0.026549401745483,0.0427505293458147,0.0312458099244317,0.044028273069336,0.0494195720155932,0.0327679476322031,0.0370207652108401,0.0537088054911316,0.0497438177483653,0.0558028302766076,0.0445550992684878,0.0388831715330399,0.0587293168587659,0.043524665785953,0.0325048828186396,0.0578338531895815,0.0462955119998866,0.0306436539863897,0.047305808635199,0.0400726058850754,0.0327728120126917,0.0313390600824333,0.026927879502101,0.0453055470388278,0.0307545357174033
cg20305610,0.0166432486855297,0.0214522075609615,0.0165021251912489,0.0258337784375024,0.0201957834541893,0.0260700418146993,0.0252115317651516,0.0245657034383327,0.0161684068191163,0.0319828225942437,0.028452889030029,0.026702100043174,0.0250733692918282,0.0226663196539376,0.0245747345958955,0.0206377130403155,0.0158245158380514,0.019996174076836,0.0212674899037444,0.0256524362274223,0.0264200187879744,0.0188270177376669,0.0161408933981522,0.018112699702558,0.0172091333991277,0.019861369886429,0.0180965675190777,0.0229023807074023,0.0205985009410996,0.0227704343067152,0.0173535507105543,0.0279960591760925,0.0181177059317555,0.0152387899592111,0.0221294756849514,0.0152031403976489,0.0209710912343541,0.0211753806868074,0.0218781529421339,0.019686428052306,0.0197951139872431,0.0180893304892611,0.0171299524719585,0.0182530745942988,0.0219833489718333,0.0144727356650109,0.0192241315659867,0.0223421927383045
cg17853587,0.0460995654937271,0.0466159299333166,0.0671574842162836,0.0471903204529808,0.0501992486109717,0.0505025443653712,0.0476256235765212,0.0559234451934417,0.0451895862896036,0.0595611847552717,0.0711561422549516,0.0743031908562862,0.101421131618123,0.0426465069572551,0.0440027304954518,0.0608270184669991,0.0531062035528823,0.0469536203599794,0.050222742382796,0.082449738840053,0.0540740927128439,0.0578308790055033,0.0576297435561103,0.0305791168364218,0.0645043976086357,0.0478519020075682,0.0591899280050667,0.0615374403418634,0.0559969054589959,0.0673640703923208,0.0454200890244172,0.0538183441484322,0.0635561537495296,0.0593563710812267,0.047900915660237,0.0482603358418804,0.0533387017370384,0.0571659057777062,0.0560700270028606,0.0603167405000793,0.043324082410066,0.0638434466538906,0.073729077928246,0.0643248730464503,0.0616437500378914,0.0460575981277401,0.0465192728723072,0.054393030080443
cg25148589,0.0963846457114199,0.0946052707181347,0.154905291373416,0.0982811490595716,0.134558837886196,0.123863504411569,0.112528619448088,0.137555081324804,0.107033886990998,0.109012143573923,0.167445736121439,0.140089504483679,0.110292863812674,0.133053778115966,0.105261389723195,0.150617343238491,0.141964096304737,0.13616944797386,0.145533571359756,0.139234376861825,0.132694842059864,0.187960568392554,0.135469124687117,0.127379987697787,0.128466456710468,0.126511173937823,0.0968725176203621,0.10805925893635,0.129066766031517,0.174269507063955,0.108934734090638,0.127049327478336,0.146480317633142,0.12010695943915,0.148134734847095,0.144115365019902,0.105341593112977,0.127336877934572,0.135273374875784,0.0997742735181025,0.109726087696141,0.155621181807844,0.102599284460474,0.116918820143689,0.080980056659786,0.114601932456135,0.134193453354838,0.166069970090835
