ProbeID,GSM1920450,GSM1920411,GSM1920405,GSM1920406,GSM1920407,GSM1920408,GSM1920415,GSM1920447,GSM1920448,GSM1920413,GSM1920423,GSM1920452,GSM1920410,GSM1920412,GSM1920414,GSM1920416,GSM1920417,GSM1920418,GSM1920419,GSM1920422,GSM1920409,GSM1920451,GSM1920454,GSM1920456,GSM1920449,GSM1920420,GSM1920453
cg04416734,0.25682005560559,0.309192723868504,0.201083467065493,0.147503261333948,0.147900901794832,0.21516083898017,0.150784582845611,0.156763948679075,0.253313451578959,0.173715566781367,0.164635542491387,0.258532336889311,0.149712414773176,0.171589846619355,0.279901564357128,0.181014806873648,0.147417887436512,0.126933928544974,0.209895535433824,0.244209600739053,0.233772744293512,0.217865054086131,0.206189524816265,0.21858510756661,0.437576284684282,0.272606523872914,0.162291252775788
cg07082267,0.576736066683706,0.744900600611344,0.641621656709148,0.568167374298475,0.497970679236738,0.629691909912802,0.480827315758587,0.432702830011636,0.506049782994789,0.532109521406037,0.424731453287432,0.510734662106716,0.512190590958839,0.586657096922727,0.659580077831043,0.48753188956419,0.546072315500129,0.385347065784401,0.61480592462595,0.528285171757792,0.605059933593114,0.527811099067724,0.649404616928961,0.572394926195338,0.748233282229153,0.709121461865481,0.404657144812583
cg14692377,0.0670259288916066,0.0300656090946843,0.0342537791383232,0.0436988130629792,0.0670703575908327,0.0350712265724862,0.0777430933482468,0.0643163658428597,0.0745234241212021,0.0535043713096363,0.0608570999273056,0.0734546491403574,0.0509203558735887,0.0353014419972308,0.0242106665247606,0.0458793799431919,0.0518319002567353,0.0890679681696455,0.031532579512002,0.0654859019397969,0.0388939567766075,0.0517055131376741,0.0341358042432366,0.0836901253451076,0.0720034704205523,0.0308286045761955,0.0989142451465036
cg06874016,0.490485439524593,0.570478588499149,0.533493752711526,0.478173596009864,0.39847289623424,0.495145474448824,0.417797060570416,0.350347391048021,0.41517508103333,0.42290886995602,0.371876900663317,0.463223541616463,0.44125806854439,0.455964270638784,0.520108368931992,0.413629717919627,0.416838534610492,0.332464719339219,0.530486791022523,0.395264061305052,0.502887424750131,0.419602647112735,0.555436011325472,0.443837027780408,0.586921703139251,0.575544835379327,0.343032452630142
cg21139312,0.836309642664207,0.76359168577786,0.889239857666489,0.949536898204449,0.962843640125528,0.839652881678904,0.900059662548579,0.931009057485751,0.820984267510808,0.882108147928121,0.936132143262331,0.91723386069567,0.905368775304415,0.915338190280453,0.842503997154429,0.94610983850613,0.944014872964055,0.970602695645572,0.908752040634302,0.848567353082916,0.797226304839284,0.859153176482377,0.833485982209094,0.879601721614259,0.791262900615092,0.826525765274645,0.924216370317113
cg02867102,0.192546741684586,0.274205223054498,0.217150846888693,0.189589938423449,0.147888430136034,0.296697575801909,0.217575966063088,0.142067251753319,0.201725222118003,0.197477773017576,0.126342919050298,0.159399549014833,0.158110366367226,0.193289779535038,0.296795267857537,0.193317091443715,0.1540999283318,0.0650110282933862,0.20123948705904,0.230425204953446,0.306311531532684,0.305082601050138,0.290575380589838,0.263912954334454,0.308895855310926,0.323243193249309,0.100097382302652
cg19283806,0.54849499895417,0.772448479068505,0.678680756329554,0.573643702805654,0.455825602947941,0.791041157644477,0.523525981627748,0.25740633849909,0.458041408192298,0.415462655249029,0.305173112795158,0.476292284836837,0.442093947199681,0.667094033900504,0.713891496866992,0.55533372415307,0.447331777232868,0.139794277136579,0.662325223102051,0.398232057920388,0.667300548711031,0.633126137360263,0.772765137725671,0.577661909660665,0.804624093270998,0.854468233152751,0.21118008182336
cg14556683,0.174497759140842,0.0672803609065504,0.0812216804073563,0.091319100740783,0.100980661821672,0.091612639480412,0.14085587436553,0.264297097408111,0.140870339272994,0.128782766701316,0.153941534729652,0.189950439081127,0.112740567787745,0.088138935689106,0.0988836970065474,0.121569985272944,0.124551756789067,0.273458730098678,0.068113845166205,0.138307554083421,0.0935580448250129,0.162367864784632,0.0681294139275587,0.140269727791532,0.11352373998166,0.09738179501991,0.202320800031366
cg07547549,0.257256415538294,0.169519420632398,0.161130206983133,0.221997635228832,0.226060348332281,0.344878753643104,0.330509677144989,0.380760121715631,0.233541475174874,0.278518192606395,0.275526270700905,0.272231839899654,0.230035752571854,0.20482766631216,0.199128447037522,0.241310640118485,0.271986911714982,0.307747869298675,0.171220253319925,0.290946782006064,0.178814908078835,0.265915082072241,0.211516816126712,0.407772999182965,0.229861869585007,0.200481384456387,0.270812302883741
cg05442902,0.280492400656888,0.200293383201077,0.176854287550753,0.181713915772774,0.161186105162057,0.196405204042852,0.161621742621784,0.269067783212543,0.287374190480906,0.204768075133405,0.173426257919222,0.284621367036475,0.216052014167283,0.200413594661798,0.220463498136042,0.18470688986107,0.195147908432687,0.189422289298136,0.224966358825666,0.187336894181707,0.206864503908019,0.295315888730649,0.220580648697355,0.217807262997488,0.317984688651416,0.238855175381755,0.26728519412437
cg08415592,0.330171247597203,0.476760838698995,0.369638688427485,0.361231581210677,0.227476764691775,0.390285377878679,0.342923456948761,0.229311345837742,0.260276132384084,0.279466611523648,0.253687250456467,0.243758191822271,0.272786872732833,0.403049580102535,0.444490073802538,0.331008276478571,0.342251170685507,0.186157760447681,0.421109021435937,0.299216512441911,0.393289896300167,0.280321855205769,0.453544028418169,0.33225458406882,0.508540943536339,0.378373734189893,0.250881818024456
