GEO_sample,pcgtAge
GSM3035933,0.04191978409152
GSM3035934,0.0486768990612671
GSM3035935,0.0471404294870585
GSM3035936,0.0399786167767125
GSM3035937,0.0585303813836508
GSM3035938,0.0515758566714746
GSM3035939,0.0434307956140135
GSM3035940,0.0696748681435803
GSM3035941,0.051767796192349
GSM3035942,0.078060404344192
GSM3035943,0.0703505548751348
GSM3035944,0.0844140563879489
GSM3035945,0.0621461564219401
GSM3035946,0.0680148893507292
GSM3035947,0.051454254309505
GSM3035948,0.0531271463659145
GSM3035949,0.0790457982698266
GSM3035950,0.0489302431368641
GSM3035951,0.040767511956693
GSM3035952,0.0516719503814977
GSM3035953,0.0542847035658458
GSM3035954,0.0563404597649156
GSM3035955,0.0485547723313978
GSM3035956,0.045373820051137
GSM3035957,0.0944001419513196
GSM3035958,0.0563457451180179
GSM3035959,0.0441442329401782
GSM3035960,0.0475225130404442
GSM3035961,0.0527025553136813
GSM3035962,0.0490969960452552
GSM3035963,0.0425233387365777
GSM3035964,0.0557796677730021
GSM3035965,0.0422534724753359
GSM3035966,0.0861885038645423
GSM3035967,0.0390170605457524
GSM3035968,0.0503628884921624
GSM3035969,0.050926338995391
GSM3035970,0.0531013028968931
GSM3035971,0.0613070130754493
GSM3035972,0.0465972804762512
5903014001_R06C02,0.0743457565358794
5903014002_R01C01,0.0586409310318087
5903014002_R02C01,0.0547934931621045
5903014002_R03C01,0.0923911423258641
5903014002_R04C01,0.0809735509576958
5903014002_R05C01,0.0818027856909489
5903014002_R03C02,0.0652482629516235
5903014002_R04C02,0.0771865504888637
5903014002_R05C02,0.0526932233276564
5903014002_R06C02,0.081881614829677
5903014003_R01C01,0.0958298465341959
5903014003_R02C01,0.0635311952612634
5903014003_R03C01,0.0590887770989332
5903014003_R04C01,0.113477726778847
5903014003_R01C02,0.0955779573419992
5903014003_R02C02,0.107143085790751
5903014003_R03C02,0.0775461873462748
5903014003_R04C02,0.0605446874159402
5903014003_R05C02,0.0494357514918588
5903014003_R06C02,0.0687831554498161
5903014005_R01C01,0.0761015912711909
5903014005_R02C01,0.0734359502279196
5903014005_R04C01,0.0656176279463471
5903014005_R05C01,0.069898863436948
5903014005_R01C02,0.0545457049776
5903014005_R04C02,0.0873589899433214
5903014005_R05C02,0.0741214796227069
5903014010_R01C01,0.0548161085263021
5903014010_R02C01,0.055698133026079
5903014010_R03C01,0.0631807824814483
5903014010_R04C01,0.0421062030618703
5903014010_R05C01,0.0922922074987663
5903014010_R02C02,0.112855761837308
5903014010_R04C02,0.0711045666256064
5903014010_R05C02,0.0695685036926736
5903014010_R06C02,0.0633360646555799
5903014012_R01C01,0.0523641408565584
5903014012_R02C01,0.140447638392712
5903014012_R03C01,0.105861622746075
5903014012_R04C01,0.0702157337390604
5903014012_R05C01,0.0473319399793769
5903014012_R06C01,0.0472253817086831
5903014012_R01C02,0.0559575225052959
5903014012_R02C02,0.0723785586596721
5903014012_R03C02,0.114784766152501
5903014012_R04C02,0.0494399724930102
5903014012_R05C02,0.0769544692849554
5903014012_R06C02,0.0493358048322837
5903014016_R01C01,0.0560598528882702
5903014016_R02C01,0.0906344199158554
5903014016_R03C01,0.0385921177272592
5903014016_R05C01,0.0610588701955363
5903014016_R06C01,0.0537984615620204
5903014016_R01C02,0.0649679401734286
5903014016_R02C02,0.0731795854293149
5903014016_R04C02,0.0621661827553114
5903014016_R05C02,0.0459583214184661
5903014016_R06C02,0.0530683697203757
5903014018_R01C01,0.0601528099636687
5903014018_R02C01,0.0437011089618873
5903014018_R03C01,0.0571558971004305
5903014018_R04C01,0.0804121561719214
5903014018_R05C01,0.111123258244471
5903014018_R06C01,0.124047305229242
5903014018_R01C02,0.0572070121395722
5903014018_R02C02,0.0493923121650213
5903014018_R03C02,0.0399719721444333
5903014018_R04C02,0.073952625228368
5903014018_R06C02,0.0700624050012421
5900833002_R01C01,0.0468625804769399
5900833002_R02C01,0.0721339571148971
5900833002_R04C01,0.0772655306146419
5900833002_R05C01,0.0746752493150241
5900833002_R06C01,0.0591810124794833
5900833002_R01C02,0.0515944921147284
5900833002_R02C02,0.0526691922583791
5900833002_R03C02,0.0497018102949689
5900833002_R04C02,0.0639387855374332
5900833002_R05C02,0.0722790367626687
5900833002_R06C02,0.0581123934464762
5900833003_R01C01,0.0658254278697518
5900833003_R02C01,0.0890234547640664
5900833003_R03C01,0.0480521069851302
5900833003_R04C01,0.0800700609254382
5900833003_R05C01,0.0438975366820041
5900833003_R06C01,0.0528139260378979
5900833003_R01C02,0.0984168456300084
5900833003_R02C02,0.0890085360043594
5900833003_R03C02,0.0633946202648495
5900833003_R04C02,0.0568477869252517
5900833003_R05C02,0.0427934628297034
5900833003_R06C02,0.0771709593939501
5900833005_R01C01,0.0506375823908788
5900833005_R02C01,0.053614285236814
5900833005_R03C01,0.0825628487400456
5900833005_R04C01,0.0734514156318336
5900833005_R05C01,0.0759193882619214
5900833005_R06C01,0.0684653939149125
5900833005_R02C02,0.0659572821383574
5900833005_R03C02,0.0641264457799422
5900833005_R04C02,0.0742788693612697
5900833005_R05C02,0.0448119117984408
5900833005_R06C02,0.0477108633034103
5900833008_R01C01,0.0893351035443187
5900833008_R02C01,0.0740299815320397
5900833008_R03C01,0.0804313355737408
5900833008_R04C01,0.0477317871455366
5900833008_R05C01,0.0524706973749737
5900833008_R06C01,0.0650789289901365
5900833008_R01C02,0.0787193183207837
5900833008_R02C02,0.0745898187873066
5900833008_R03C02,0.0600855430059973
5900833008_R04C02,0.0815302783235967
5900833008_R05C02,0.0474684440377076
5900833008_R06C02,0.0552578170876129
5900833012_R01C01,0.0594349643291215
5900833012_R03C01,0.0661724792747504
5900833012_R04C01,0.0825202466500477
5900833012_R05C01,0.0777226818187547
5900833012_R06C01,0.0597926046706359
5900833012_R01C02,0.0470815945006791
5900833012_R02C02,0.0667543166035211
5900833012_R03C02,0.0791408707150493
5900833012_R05C02,0.0756461417070284
5900833018_R01C01,0.0671316779899454
5900833018_R02C01,0.0754662441982755
5900833018_R03C01,0.0767858118030758
5900833018_R04C01,0.0638155749339502
5900833018_R06C01,0.0767590024801563
5900833018_R01C02,0.0851883287682288
5900833018_R02C02,0.0632578089304807
5900833018_R03C02,0.0646386846496215
5900833018_R04C02,0.0778027445804551
5900833018_R05C02,0.0841908170156547
5900833018_R06C02,0.0564915251915367
5900833019_R01C01,0.0611802869126142
5900833019_R02C01,0.0641544830432542
5900833019_R03C01,0.0398371460265062
5900833019_R04C01,0.0806952991562522
5900833019_R05C01,0.0601525462639685
5900833019_R06C01,0.0721740010055022
5900833019_R01C02,0.0826083630025096
5900833019_R02C02,0.0624661933709734
5900833019_R03C02,0.0720101550886489
5900833019_R04C02,0.0909798408644399
5900833019_R05C02,0.0603817773938908
5900833019_R06C02,0.0612050841919528
5900833029_R01C01,0.0561198502216254
5900833029_R02C01,0.0714676295522819
5900833029_R03C01,0.0588054653739837
5900833029_R04C01,0.0521643607446664
5900833029_R05C01,0.0779026267696347
5900833029_R06C01,0.0451163778667354
5900833029_R01C02,0.0653055733396883
5900833029_R02C02,0.0667777147005411
5900833029_R03C02,0.0579979742744841
5900833029_R04C02,0.0685361695375644
5900833029_R05C02,0.0449120792659274
5900833029_R06C02,0.078008052424893
5901393002_R02C01,0.0335715369012755
5901393002_R03C01,0.0796889079331821
5901393002_R04C01,0.0462725579377784
5901393002_R05C01,0.0814622925346427
5901393002_R06C01,0.0450119548596222
5901393002_R01C02,0.0683774825999835
5901393002_R02C02,0.0508328134502809
5901393002_R03C02,0.0539507763929581
5901393002_R04C02,0.0847699003617692
5901393002_R05C02,0.0546586894769213
5901393002_R06C02,0.0636432625240054
5901393005_R01C01,0.0731320709775579
5901393005_R02C01,0.0560843397296877
5901393005_R03C01,0.0730355998502522
5901393005_R04C01,0.0634610812370539
5901393005_R05C01,0.0616723034064691
5901393005_R06C01,0.0825132419673436
5901393005_R01C02,0.0631012146910534
5901393005_R02C02,0.047256399207742
5901393005_R03C02,0.0413220398619454
5901393005_R05C02,0.0550779426608428
5901393005_R06C02,0.0532427295422825
5901393012_R02C01,0.0351586312289302
5901393012_R03C01,0.0545545669671507
5901393012_R04C01,0.0622202946515367
5901393012_R05C01,0.0563829729056686
5901393012_R06C01,0.0729639351405071
5901393012_R02C02,0.0515921528023141
5901393012_R03C02,0.0844694881918448
5901393012_R04C02,0.0623868216902962
5901393012_R05C02,0.0534264128413328
5901393012_R06C02,0.0570961877975447
5900833016_R01C01,0.0521926195077453
5900833016_R02C01,0.0515607596593939
5900833016_R03C01,0.0687825233230666
5900833016_R04C01,0.0527533423958177
5900833016_R05C01,0.0681763375896149
5900833016_R06C01,0.0377940031992602
5900833016_R01C02,0.058620359060012
5900833016_R02C02,0.0854344656946596
5900833016_R03C02,0.0556571980249359
5900833016_R04C02,0.0645971417947609
5900833016_R05C02,0.0651574595064135
5900833016_R06C02,0.0789876184261677
5900833017_R01C01,0.0432429219495355
5900833017_R02C01,0.0489143895671898
5900833017_R03C01,0.0783788458895011
5900833017_R04C01,0.0463031196245936
5900833017_R05C01,0.0697434880949444
5900833017_R06C01,0.0905243525063559
5900833017_R01C02,0.0624352204307478
5900833017_R02C02,0.0603662273878582
5900833017_R03C02,0.0965283114283323
5900833017_R04C02,0.0816649036035068
5900833017_R05C02,0.061798896986428
5900833017_R06C02,0.0781165883504554
5900833020_R01C01,0.0930584007581051
5900833020_R02C01,0.0898835754143823
5900833020_R03C01,0.0575373987626502
5900833020_R04C01,0.0878773247599872
5900833020_R05C01,0.0874119868155752
5900833020_R06C01,0.093676339677064
5900833020_R01C02,0.0534901452436583
5900833020_R02C02,0.0665062290984205
5900833020_R03C02,0.0661045259802153
5900833020_R04C02,0.0734793531529493
5900833020_R05C02,0.0525900056578817
5900833020_R06C02,0.0740760812566371
5900833021_R01C01,0.0457739778223092
5900833021_R02C01,0.0352534849687904
5900833021_R03C01,0.0463606658400466
5900833021_R04C01,0.0650997972972345
5900833021_R05C01,0.057708123666588
5900833021_R06C01,0.0605452791324353
5900833021_R01C02,0.0516484207888829
5900833021_R02C02,0.0833023032952217
5900833021_R03C02,0.0533981991591553
5900833021_R04C02,0.0602401998783053
5900833021_R05C02,0.05253782036007
5900833021_R06C02,0.0691761798572001
5900833033_R01C01,0.0747461114149711
5900833033_R02C01,0.0506850941972277
5900833033_R03C01,0.0538990016796484
5900833033_R04C01,0.0844664582169303
5900833033_R05C01,0.0579046489944106
5900833033_R06C01,0.0979224121288156
5900833033_R01C02,0.0373941053602806
5900833033_R02C02,0.0569548439562996
5900833033_R03C02,0.0608840347748163
5900833033_R04C02,0.052441802131687
5900833033_R05C02,0.0612555075554598
5900833033_R06C02,0.0546863169336386
5901393001_R01C01,0.0796982607653411
5901393001_R02C01,0.0965907874234024
5901393001_R03C01,0.0743187367285794
5901393001_R04C01,0.0618713450858889
5901393001_R01C02,0.0411239199754517
5901393001_R02C02,0.0496644141986785
5901393001_R03C02,0.0926754978948521
5901393001_R04C02,0.0398555156557268
5901393001_R06C02,0.0612499937466874
5901393007_R01C01,0.0636400353371225
5901393007_R02C01,0.0876827098172402
5901393007_R03C01,0.0384479393856218
5901393007_R04C01,0.101065934481345
5901393007_R05C01,0.0467755401956243
5901393007_R06C01,0.053293632459244
5901393007_R01C02,0.0500156927444186
5901393007_R02C02,0.0583097545153534
5901393007_R03C02,0.0684859974424157
5901393007_R04C02,0.0833242103946796
5901393007_R05C02,0.0471762546440075
5901393007_R06C02,0.0388295870048806
5901393011_R01C01,0.0479487561692686
5901393011_R02C01,0.0455281671923431
5901393011_R03C01,0.0387579483824903
5901393011_R04C01,0.0755990861837702
5901393011_R02C02,0.0737500839028402
5901393011_R03C02,0.0503078967628339
5901393011_R04C02,0.0614509112858538
5901393011_R05C02,0.108048539839522
5901393011_R06C02,0.047908386422186
5901393014_R01C01,0.0808696323808852
5901393014_R02C01,0.0485589475856175
5901393014_R03C01,0.102375349067988
5901393014_R04C01,0.116180319466606
5901393014_R05C01,0.0366344471278143
5901393014_R01C02,0.0873256277142407
5901393014_R02C02,0.0411161188218612
5901393014_R03C02,0.0579382034021085
5901393014_R04C02,0.0411328594915598
5901393014_R05C02,0.0570488382198267
5901393016_R01C01,0.0414540853150052
5901393016_R02C01,0.0656006816380802
5901393016_R03C01,0.0615624657435652
5901393016_R05C01,0.0448882212311177
5901393016_R06C01,0.055935381134232
5901393016_R01C02,0.0546945290126775
5901393016_R02C02,0.0654983347363136
5901393016_R03C02,0.0391612079360397
5901393016_R05C02,0.117679771976005
5901393016_R06C02,0.0529210162133078
5901393024_R01C01,0.0452601636461902
5901393024_R02C01,0.0429535636866016
5901393024_R03C01,0.054301575618692
5901393024_R04C01,0.0739314931309976
5901393024_R05C01,0.0689995574471402
5901393024_R06C01,0.0538048005464493
5901393024_R01C02,0.0368784422221813
5901393024_R02C02,0.0440452828781017
5901393024_R03C02,0.0562032370469913
5901393024_R04C02,0.0679320612493561
5901393024_R05C02,0.0793389512601202
5901393024_R06C02,0.118189056377896
5806484025_R04C01,0.0532786748254729
5806484025_R05C01,0.0402144720449717
5806484025_R06C01,0.0985920544329808
5806484025_R02C02,0.0402482414641067
5806484025_R03C02,0.0498812175683414
5806484025_R04C02,0.061999443020411
5806484025_R05C02,0.0462235490011601
5806484025_R06C02,0.0527447523386694
5806484016_R01C01,0.0425462712245246
5806484016_R02C01,0.0568910660950917
5806484016_R03C01,0.030790628740121
5806484016_R04C01,0.0344640346036136
5806484016_R05C01,0.0475746958433695
5806484016_R06C01,0.0441835603931398
5806484016_R02C02,0.0374152210949276
5806484016_R03C02,0.0359634281007901
5806484016_R04C02,0.0691932008834369
5901393019_R01C01,0.0577491887752134
5901393019_R02C01,0.0825852034080455
5901393019_R03C01,0.0395480855617219
5901393019_R04C01,0.0973775154530211
5901393019_R05C01,0.0489694479866374
5901393019_R06C01,0.0560061846789268
5901393019_R01C02,0.0460920643562926
5901393019_R03C02,0.0552288921805356
5901393019_R05C02,0.0537094711171237
5901393019_R06C02,0.0422434458180825
5901393020_R01C01,0.0710577241303137
5901393020_R02C01,0.0414273686035349
5901393020_R03C01,0.0555429396406035
5901393020_R06C01,0.10234079974186
5901393020_R01C02,0.0552989203639246
5901393020_R02C02,0.0812028419020772
5901393020_R03C02,0.0646373940363648
5901393020_R04C02,0.0676659274834399
5901393020_R05C02,0.0612918820764063
5901393020_R06C02,0.0578097275582545
5901393025_R01C01,0.0613797836467766
5901393025_R02C01,0.0722529449036931
5901393025_R03C01,0.0397759441526676
5901393025_R04C01,0.0758601463058365
5901393025_R06C01,0.0485161072146076
5901393025_R01C02,0.0655558862437311
5901393025_R02C02,0.0533037190825218
5901393025_R03C02,0.0668304553717618
5901393025_R04C02,0.0419037988227108
5901393025_R05C02,0.0463669490582367
5901393025_R06C02,0.0697790484396887
5901393027_R03C01,0.0697789770890195
5901393027_R04C01,0.0687135036169419
5901393027_R05C01,0.0909519895412697
5901393027_R06C01,0.0528180721598719
5901393027_R01C02,0.0381355229562928
5901393027_R02C02,0.0394563591160893
5901393027_R03C02,0.0873051899023247
5901393027_R06C02,0.0435541036342315
5901393028_R04C02,0.0321435962201966
6190781012_R06C02,0.0546915327600705
6190781040_R01C01,0.0675237832440192
6190781040_R02C01,0.075908809298114
6190781040_R03C01,0.0724085442666235
6190781040_R05C01,0.0699475983028578
6190781040_R06C01,0.0643326220886471
6190781040_R01C02,0.0505964816199288
6752625006_R01C01,0.0502807962361935
6752625006_R04C01,0.0481092700404349
6752625006_R02C02,0.0391524566817199
6752625006_R05C02,0.0483434491731914
6752625020_R05C01,0.0448744480471926
6752625020_R01C02,0.0379631704248978
6752625020_R02C02,0.0470431009014789
6752625020_R03C02,0.0535841617848334
6752625021_R03C02,0.0409119881456363
6752625021_R04C02,0.0472124438319746
6752625021_R06C02,0.0369371230280069
6752625029_R02C01,0.0384204945921318
6752625029_R04C01,0.0495136114099165
6752625029_R05C01,0.0339942700182556
6752625029_R02C02,0.0444147277580077
6752625029_R04C02,0.0441670647577041
6752625029_R05C02,0.0390107704015697
6752625033_R02C01,0.0415667442216398
6752625033_R05C01,0.047780612330011
6752625033_R06C01,0.0473895865848994
6752625033_R01C02,0.0494289203002235
6752625033_R02C02,0.0855604291051209
6752625033_R03C02,0.0565263819561622
6752625033_R04C02,0.0483628686603303
6752625033_R05C02,0.0779970115485634
6752625033_R06C02,0.0682323304862688
6752625039_R01C01,0.0580395605378186
6752625039_R02C01,0.0698064259232085
6752625039_R03C01,0.0903073039252545
6752625039_R04C01,0.0442841624978311
6752625039_R05C01,0.0407501012850079
6752625039_R06C01,0.0628072460332681
6752625039_R01C02,0.0707291221898624
6752625039_R02C02,0.0660352512564719
6752625039_R03C02,0.100727993120403
6752625039_R04C02,0.0592413226989048
6752625039_R06C02,0.0779984444093637
6229017001_R01C01,0.0523770788699266
6229017001_R02C01,0.0922513093428763
6229017001_R03C01,0.0742406280947611
6229017001_R04C01,0.0582701590499633
6229017001_R05C01,0.0770671035501253
6229017001_R06C01,0.0378052898857724
6229017001_R01C02,0.0754733407059017
6229017001_R02C02,0.0483986751995655
6229017001_R03C02,0.0488344375585388
6229017001_R04C02,0.0823203028894651
6229017001_R05C02,0.0931293120942477
6229017001_R06C02,0.0607283723599346
6229017003_R01C01,0.0438048282198686
6229017003_R02C01,0.0491794772290195
6229017003_R03C01,0.0824280428124115
6229017003_R04C01,0.0609250808109632
6229017003_R06C01,0.0411032476498703
6229017003_R01C02,0.133016075424748
6229017003_R02C02,0.0560289677637628
6229017003_R03C02,0.0488045920898741
6229017003_R04C02,0.089347242571387
6229017003_R05C02,0.0458212738836059
6229017003_R06C02,0.039592398707637
6229017009_R01C01,0.0579067268716509
6229017009_R02C01,0.058173359174038
6229017009_R03C01,0.0665940758499512
6229017009_R04C01,0.063026782224806
6229017009_R05C01,0.0672248611506151
6229017009_R06C01,0.0455488554682396
6229017009_R01C02,0.0492741291660073
6229017009_R02C02,0.0474882525774651
6229017009_R03C02,0.116697039706608
6229017009_R04C02,0.200380002651626
6229017013_R01C01,0.0532953519073873
6229017013_R02C01,0.0750517129308947
6229017013_R03C01,0.0707012581762017
6229017013_R04C01,0.0776344968786261
6229017013_R05C01,0.0550608777351922
6229017013_R06C01,0.0688356407411325
6229017013_R01C02,0.0559483703421387
6229017013_R02C02,0.0769121639982586
6229017013_R03C02,0.0421595315722528
6229017013_R04C02,0.10280754895881
6229017013_R05C02,0.054791990092364
6229017014_R01C01,0.0555903187479701
6229017014_R03C01,0.0518437826572228
6229017014_R04C01,0.0621766660373359
6229017014_R05C01,0.102905514141498
6229017014_R06C01,0.0676514862009026
6229017014_R01C02,0.0523312243476124
6229017014_R02C02,0.0606512730193293
6229017014_R03C02,0.0426890321993803
6229017014_R04C02,0.0483080367851227
6229017014_R05C02,0.0556181293006107
6229017014_R06C02,0.0832790584411983
6229017025_R01C01,0.0679445098914822
6229017025_R02C01,0.0509438062541665
6229017025_R03C01,0.0479471283860369
6229017025_R05C01,0.0528544373357521
6229017025_R06C01,0.0460381155542727
6229017025_R02C02,0.0595292511961521
6229017025_R03C02,0.0507679084186482
6229017025_R04C02,0.0466974915230637
6229017025_R05C02,0.0541052266945329
6229017025_R06C02,0.0647079504309269
5815284001_R01C01,0.0451057413058605
5815284001_R02C01,0.0476996682816945
5815284001_R03C01,0.0573286444108758
5815284001_R04C01,0.047546932046099
5815284001_R05C01,0.0454785789373637
5815284001_R06C01,0.112161154664323
5815284001_R01C02,0.049717082227097
5815284001_R02C02,0.0479622316092351
5815284001_R03C02,0.0679538108204691
5815284001_R04C02,0.0989344350210552
5815284001_R05C02,0.0795656719305152
5815284001_R06C02,0.0583372831811877
5815284002_R01C01,0.104446009088728
5815284002_R02C01,0.0630853111073844
5815284002_R03C01,0.0473751385203064
5815284002_R04C01,0.0572401177323
5815284002_R05C01,0.0624513807424235
5815284002_R06C01,0.0429282268370602
5815284002_R01C02,0.0678870987235076
5815284002_R02C02,0.0505172092243601
5815284002_R03C02,0.133724599367794
5815284002_R04C02,0.0469997406313621
5815284002_R05C02,0.0992684568366462
5815284007_R01C01,0.0438068368665996
5815284007_R02C01,0.0744350418230277
5815284007_R03C01,0.0950544320855481
5815284007_R04C01,0.0772799885248854
5815284007_R05C01,0.0533110701607038
5815284007_R06C01,0.0437018613576354
5815284007_R01C02,0.0733254328729883
5815284007_R02C02,0.0743670856877793
5815284007_R03C02,0.0649498358837975
5815284007_R04C02,0.0680891956670343
5815284007_R05C02,0.0440326614663473
5815284007_R06C02,0.0488402605748068
5815284008_R01C01,0.0461665404427958
5815284008_R03C01,0.0467344843277739
5815284008_R04C01,0.0547766227908361
5815284008_R05C01,0.0842162033321746
5815284008_R06C01,0.0651995986907054
5815284008_R01C02,0.0463826904596766
5815284008_R02C02,0.0567350117631831
5815284008_R03C02,0.0462562308451527
5815284008_R04C02,0.0405563359328881
5815284008_R05C02,0.0739388908136207
5815284008_R06C02,0.0626099163685067
5815284009_R01C01,0.102803966171024
5815284009_R02C01,0.0536363414196998
5815284009_R03C01,0.0889160024717107
5815284009_R04C01,0.118227598678254
5815284009_R05C01,0.042614863890536
5815284009_R06C01,0.0464755598395491
5815284009_R01C02,0.106827957460964
5815284009_R02C02,0.0533984318018821
5815284009_R03C02,0.0667716661253346
5815284009_R04C02,0.13390168681942
5815284009_R05C02,0.0477685872984352
5815284009_R06C02,0.0600996298577445
5815284010_R01C01,0.0484563432223633
5815284010_R02C01,0.0516099867526804
5815284010_R03C01,0.0756527863201256
5815284010_R04C01,0.0882473894675167
5815284010_R05C01,0.0635153119356344
5815284010_R06C01,0.0414508976285108
5815284010_R01C02,0.0659294081236538
5815284010_R02C02,0.10051583185842
5815284010_R03C02,0.0576340148171636
5815284010_R04C02,0.0487092601296124
5815284010_R05C02,0.0452487635319357
5815284010_R06C02,0.0845457954553624
5815284015_R02C01,0.0706610053315485
5815284015_R03C01,0.0740428746294519
5815284015_R04C01,0.0472480348430913
5815284015_R05C01,0.0471237356878059
5815284015_R06C01,0.0335292547031981
5815284015_R01C02,0.0540221412911827
5815284015_R02C02,0.045427803278872
5815284015_R03C02,0.0569212138272086
5815284015_R04C02,0.0679029888285903
5815284015_R05C02,0.0442812828587853
5815284018_R01C01,0.0602596309050234
5815284018_R02C01,0.0637862436140197
5815284018_R03C01,0.0478020368790064
5815284018_R04C01,0.0493195192729981
5815284018_R06C01,0.0504214524210256
5815284018_R01C02,0.0847859050053437
5815284018_R02C02,0.0720951781403565
5815284018_R03C02,0.0729366703801213
5815284018_R05C02,0.0441808670659355
5815284018_R06C02,0.0482758716466301
5815284003_R01C01,0.0669870585760344
5815284003_R02C01,0.0798562043363478
5815284003_R03C01,0.0476462063518348
5815284003_R05C01,0.0673047663789552
5815284003_R06C01,0.0675105786768438
5815284003_R01C02,0.0673343799943413
5815284003_R02C02,0.0799893047996571
5815284003_R03C02,0.0443567311064374
5815284003_R04C02,0.0495856723852456
5815284003_R05C02,0.0522585204366058
5815284003_R06C02,0.064025403401426
5815284011_R01C01,0.0512412972494337
5815284011_R02C01,0.0431179401377277
5815284011_R05C01,0.0413489597032301
5815284011_R06C01,0.0649049333322057
5815284011_R01C02,0.0738292486699143
5815284011_R02C02,0.0948057071986724
5815284011_R03C02,0.0495273500963239
5815284011_R04C02,0.0419117342926756
5815284011_R05C02,0.0752376371699921
5815284011_R06C02,0.083383119592414
5815284013_R01C01,0.0470354152434189
5815284013_R02C01,0.0756592797310787
5815284013_R03C01,0.0405564683213804
5815284013_R04C01,0.0608182112302212
5815284013_R05C01,0.0743144486914262
5815284013_R06C01,0.0450892466890801
5815284013_R01C02,0.0702533343950529
5815284013_R02C02,0.0610913619602282
5815284013_R03C02,0.0561398270716195
5815284013_R04C02,0.0622731774997856
5815284013_R05C02,0.0414222881576634
5815284013_R06C02,0.0396614783602876
5815284016_R02C01,0.0621076310785794
5815284016_R03C01,0.0518533268610363
5815284016_R04C01,0.0473655236537744
5815284016_R05C01,0.0634275233181627
5815284016_R06C01,0.0397825362756786
5815284016_R01C02,0.0454307592411443
5815284016_R02C02,0.114240041935479
5815284016_R03C02,0.047115160003346
5815284016_R04C02,0.0403690282186395
5815284016_R05C02,0.0803794936509784
5815284016_R06C02,0.0631105091226561
5815284017_R01C01,0.0410055180182001
5815284017_R02C01,0.0465877063738102
5815284017_R03C01,0.0673176051342593
5815284017_R04C01,0.0446545501355947
5815284017_R05C01,0.0561097448330147
5815284017_R06C01,0.0429869384841942
5815284017_R01C02,0.0684706609957434
5815284017_R02C02,0.0483704848828506
5815284017_R04C02,0.0593855169599494
5815284017_R05C02,0.0559402206928153
5815284017_R06C02,0.0418554863925934
5815284021_R03C01,0.0576015715195517
5815284021_R04C01,0.0560413300029928
5815284021_R05C01,0.0401997760301949
5815284021_R06C01,0.0464704094417571
5815284021_R02C02,0.04909303821879
5815284021_R03C02,0.0616336508192
5815284021_R04C02,0.0623143998798753
5815284021_R05C02,0.0487509172468907
5815284021_R06C02,0.0375994768395789
5815284022_R02C01,0.0406939526536475
5815284022_R03C01,0.043569056410587
5815284022_R04C01,0.0547447537966717
5815284022_R05C01,0.0595687162538582
5815284022_R06C01,0.0758993255834032
5815284022_R01C02,0.041768301434318
5815284022_R02C02,0.043646007548262
5815284022_R03C02,0.0679182147211304
5815284022_R04C02,0.0534613389820879
5815284022_R06C02,0.0403003664304603
5815284023_R01C01,0.0619210992295506
5815284023_R02C01,0.0689680045275979
5815284023_R05C01,0.0452458552035923
5815284023_R06C01,0.0470643415213267
5815284023_R01C02,0.0551904898482874
5815284023_R02C02,0.0393784084276278
5815284023_R03C02,0.0491318390802936
5815284023_R04C02,0.0530971818568097
5815284023_R05C02,0.0417743250389993
5815284023_R06C02,0.074529000315902
GSM1013208,0.0498158300028184
GSM1013200,0.0336310146711461
GSM1013198,0.0480565321084303
GSM1013205,0.0480304817399583
GSM1013206,0.0436698786848471
GSM1013207,0.0433359431984465
GSM1013199,0.0391007597110418
GSM1013180,0.0424267756128265
GSM1013175,0.0521491640543504
GSM1013229,0.0430075294905328
GSM1013176,0.0481448886816281
GSM1013181,0.0426379568494318
GSM1013182,0.0450979770972531
GSM1013177,0.0424590942726169
GSM1013178,0.0435706789590159
GSM1013183,0.0477212058084051
GSM1013213,0.0430628023408941
GSM1013221,0.0485468370533596
GSM1013214,0.0396537169768032
GSM1013222,0.0443816237596504
GSM1013223,0.0419243271751508
GSM1013215,0.0430294964769351
GSM1013224,0.0397105231162979
GSM1013187,0.0451488653031413
GSM1013233,0.0535494517406394
GSM1013192,0.0519677975319757
GSM1013188,0.0497744906320465
GSM1013231,0.0414397028360258
GSM1013193,0.0461911039162622
GSM1013194,0.0362209764998158
GSM1013189,0.0416488802990534
GSM1013232,0.0379571219330067
GSM1013190,0.0480254565183638
GSM1013195,0.0410301624456752
GSM1013196,0.0434635133906841
GSM1013197,0.0436814751000181
GSM1013191,0.0496791625485858
GSM1013201,0.0472236827828536
GSM1013209,0.0472107783304732
GSM1013234,0.059416538975659
GSM1013210,0.0493719618018022
GSM1013211,0.0484979708737414
GSM1013202,0.0425969450750072
GSM1013235,0.0634265858825741
GSM1013203,0.0455449497291252
GSM1013212,0.0456306211011059
GSM1013204,0.0466549719367821
GSM1013216,0.0500241760806283
GSM1013217,0.0428525960119293
GSM1013225,0.0453834950009927
GSM1013218,0.0483703830071671
GSM1013226,0.0447287434000235
GSM1013219,0.0478536184522323
GSM1013236,0.0825505056124598
GSM1013220,0.0445136176700817
GSM1013227,0.0477531992386538
GSM1013184,0.0437248320147316
GSM1013228,0.0372529345779562
GSM1013185,0.0515632533255132
GSM1013186,0.0461948803033451
GSM1013179,0.0463421602998761
GSM1013230,0.0408391714160302
GSM1052011,0.0512838557356831
