GEO_sample,entropy
5903014002_R04C02,0.406717124879056
5903014002_R05C02,0.391076767907753
5903014002_R06C02,0.399620112742927
5903014003_R01C01,0.420964745509822
5903014003_R02C01,0.39649927026815
5903014003_R03C01,0.401001846437015
5903014003_R04C01,0.428449057065451
5903014003_R01C02,0.414478902071618
5903014003_R02C02,0.424254990218101
5903014003_R03C02,0.391110155119796
5903014003_R04C02,0.389120646012512
5903014003_R05C02,0.384592857169867
5903014003_R06C02,0.377340121149291
5903014005_R01C01,0.40674748759346
5903014005_R02C01,0.425838619483009
5903014005_R04C01,0.398869264458213
5903014005_R05C01,0.3932820683881
5903014005_R01C02,0.395276214735789
5903014005_R04C02,0.402965201280195
5903014005_R05C02,0.395048891377016
5903014010_R01C01,0.381015078572216
5903014010_R02C01,0.386113804266365
5903014010_R03C01,0.387220318501513
5903014010_R04C01,0.377672231832349
5903014010_R05C01,0.411318101041636
5903014010_R02C02,0.411874998561346
5903014010_R04C02,0.386730592281132
5903014010_R05C02,0.393359249362121
5903014010_R06C02,0.37587790039922
5903014012_R01C01,0.392764536420705
5903014012_R02C01,0.425998360973743
5903014012_R03C01,0.421440562605115
5903014012_R04C01,0.406821706993958
5903014012_R05C01,0.381101757279135
5903014012_R06C01,0.377709186263378
5903014012_R01C02,0.402136986767888
5903014012_R02C02,0.414472236091392
5903014012_R03C02,0.432733963116845
5903014012_R04C02,0.389827277261328
5903014012_R05C02,0.411474214220674
5903014012_R06C02,0.387920903399851
5903014016_R01C01,0.388671974856199
5903014016_R02C01,0.408691389519401
5903014016_R03C01,0.379010636658513
5903014016_R05C01,0.391421974095609
5903014016_R06C01,0.383793870133136
5903014016_R01C02,0.395433240542922
5903014016_R02C02,0.407214362472367
5903014016_R04C02,0.399430510304641
5903014016_R05C02,0.389301349512055
5903014016_R06C02,0.390205631251484
5903014018_R01C01,0.395552830467109
5903014018_R02C01,0.371792196096924
5903014018_R03C01,0.383998476704466
5903014018_R04C01,0.390856823954349
5903014018_R05C01,0.395909798487076
5903014018_R06C01,0.410269424296503
5903014018_R01C02,0.392290918988467
5903014018_R02C02,0.386212744443956
5903014018_R03C02,0.375723467858023
5903014018_R04C02,0.398798209134416
5903014018_R06C02,0.379703635801139
5900833002_R01C01,0.383426325338461
5900833002_R02C01,0.409096770947316
5900833002_R04C01,0.397404096416322
5900833002_R05C01,0.398300401865264
5900833002_R06C01,0.385740116314423
5900833002_R01C02,0.387737853479889
5900833002_R02C02,0.402706802748936
5900833002_R03C02,0.405160637811051
5900833002_R04C02,0.407808263490594
5900833002_R05C02,0.414199803874057
5900833002_R06C02,0.390044430661195
5900833003_R01C01,0.384865650112151
5900833003_R02C01,0.417785592346478
5900833003_R03C01,0.390402109905116
5900833003_R04C01,0.409044092831006
5900833003_R05C01,0.400928842356463
5900833003_R06C01,0.393726781532876
5900833003_R01C02,0.417221085033985
5900833003_R02C02,0.423331285286659
5900833003_R03C02,0.396867969241928
5900833003_R04C02,0.400496634913694
5900833003_R05C02,0.382719492909469
5900833003_R06C02,0.415152239278375
5900833005_R01C01,0.403683686700981
5900833005_R02C01,0.401335380951601
5900833005_R03C01,0.426020632506562
5900833005_R04C01,0.469513884029737
5900833005_R05C01,0.403365576506099
5900833005_R06C01,0.395942566568085
5900833005_R02C02,0.400516822534861
5900833005_R03C02,0.398167605099431
5900833005_R04C02,0.406476889520147
5900833005_R05C02,0.385533267870224
5900833005_R06C02,0.390075712139243
5900833008_R01C01,0.402561439785371
5900833008_R02C01,0.404466155251255
5900833008_R03C01,0.410879616452319
5900833008_R04C01,0.379949858137299
5900833008_R05C01,0.379041863797456
5900833008_R06C01,0.392177496980114
5900833008_R01C02,0.402690931614999
5900833008_R02C02,0.396763670186656
5900833008_R03C02,0.382286209260374
5900833008_R04C02,0.411143872382701
5900833008_R05C02,0.376624729684487
5900833008_R06C02,0.383870616810345
5900833012_R01C01,0.391840400037773
5900833012_R03C01,0.396882599413847
5900833012_R04C01,0.405696882337826
5900833012_R05C01,0.391494127724244
5900833012_R06C01,0.382382446160091
5900833012_R01C02,0.41721541865485
5900833012_R02C02,0.40481921199449
5900833012_R03C02,0.410546124845893
5900833012_R05C02,0.407289680967238
5900833018_R01C01,0.398157710461181
5900833018_R02C01,0.405846147711597
5900833018_R03C01,0.40923858770427
5900833018_R04C01,0.398148982902708
5900833018_R06C01,0.406761481277372
5900833018_R01C02,0.420298628021658
5900833018_R02C02,0.399110331117681
5900833018_R03C02,0.403818611682164
5900833018_R04C02,0.417873533442516
5900833018_R05C02,0.422830710942743
5900833018_R06C02,0.398835305397782
5900833019_R01C01,0.416060404686132
5900833019_R02C01,0.41855983413094
5900833019_R03C01,0.383307651020433
5900833019_R04C01,0.427413388666175
5900833019_R05C01,0.395471251446006
5900833019_R06C01,0.412867973609098
5900833019_R01C02,0.429150647586867
5900833019_R02C02,0.415248982968535
5900833019_R03C02,0.418763899337338
5900833019_R04C02,0.423137884299429
5900833019_R05C02,0.408395901724089
5900833019_R06C02,0.409272584149075
5900833029_R01C01,0.406840062884321
5900833029_R02C01,0.401803421652966
5900833029_R03C01,0.412932204033559
5900833029_R04C01,0.402563315295098
5900833029_R05C01,0.414123423474836
5900833029_R06C01,0.391756889458633
5900833029_R01C02,0.424793995357488
5900833029_R02C02,0.412893824427715
5900833029_R03C02,0.402177215251204
5900833029_R04C02,0.405157568665716
5900833029_R05C02,0.394881497294411
5900833029_R06C02,0.43705080009543
5901393002_R02C01,0.358043176911255
5901393002_R03C01,0.389300916424298
5901393002_R04C01,0.37204541806225
5901393002_R05C01,0.424494826520104
5901393002_R06C01,0.370997647033596
5901393002_R01C02,0.395751190647578
5901393002_R02C02,0.413985533166445
5901393002_R03C02,0.398348121388754
5901393002_R04C02,0.401250242242193
5901393002_R05C02,0.377486760629047
5901393002_R06C02,0.387882517254927
5901393005_R01C01,0.403941322688179
5901393005_R02C01,0.390051544076894
5901393005_R03C01,0.396427496789386
5901393005_R04C01,0.396338141815879
5901393005_R05C01,0.392226468953344
5901393005_R06C01,0.406011749846502
5901393005_R01C02,0.398817785281335
5901393005_R02C02,0.375508776371352
5901393005_R03C02,0.375220264683468
5901393005_R05C02,0.377892213328157
5901393005_R06C02,0.377605608053112
5901393012_R02C01,0.378522031714107
5901393012_R03C01,0.387084739861091
5901393012_R04C01,0.393037928323804
5901393012_R05C01,0.391270303116135
5901393012_R06C01,0.401676514557119
5901393012_R02C02,0.394881190053354
5901393012_R03C02,0.409482190776756
5901393012_R04C02,0.399334933328634
5901393012_R05C02,0.372952982033349
5901393012_R06C02,0.378111895801367
5900833016_R01C01,0.375336779205306
5900833016_R02C01,0.381571701508381
5900833016_R03C01,0.385232025966505
5900833016_R04C01,0.381161244304638
5900833016_R05C01,0.384830771904278
5900833016_R06C01,0.362466636346755
5900833016_R01C02,0.396860136350411
5900833016_R02C02,0.402148198017905
5900833016_R03C02,0.383086483154319
5900833016_R04C02,0.393968737338402
5900833016_R05C02,0.386659466292158
5900833016_R06C02,0.396814989860981
5900833017_R01C01,0.37578534817192
5900833017_R02C01,0.380378581104656
5900833017_R03C01,0.394481256441846
5900833017_R04C01,0.371034760059033
5900833017_R05C01,0.383341895812395
5900833017_R06C01,0.396195165510171
5900833017_R01C02,0.407141987862844
5900833017_R02C02,0.394932250953782
5900833017_R03C02,0.414607698772877
5900833017_R04C02,0.410701059342602
5900833017_R05C02,0.38684808347421
5900833017_R06C02,0.416238372097321
5900833020_R01C01,0.41675714033701
5900833020_R02C01,0.412597437443273
5900833020_R03C01,0.409311304753371
5900833020_R04C01,0.424666042240123
5900833020_R05C01,0.404536101401916
5900833020_R06C01,0.398312429326903
5900833020_R01C02,0.39607787035686
5900833020_R02C02,0.392795847726106
5900833020_R03C02,0.392894690917865
5900833020_R04C02,0.387920496912515
5900833020_R05C02,0.378685657781771
5900833020_R06C02,0.394623424667955
5900833021_R01C01,0.387336055327881
5900833021_R02C01,0.369484733485574
5900833021_R03C01,0.377544128700677
5900833021_R04C01,0.389515061024038
5900833021_R05C01,0.377837387858607
5900833021_R06C01,0.382601972961069
5900833021_R01C02,0.37951085101866
5900833021_R02C02,0.407000868948276
5900833021_R03C02,0.385477857207489
5900833021_R04C02,0.389242870534349
5900833021_R05C02,0.387787773563312
5900833021_R06C02,0.386760570181522
5900833033_R01C01,0.397341073589253
5900833033_R02C01,0.383756134018367
5900833033_R03C01,0.386463280082779
5900833033_R04C01,0.406776969533776
5900833033_R05C01,0.385431836510559
5900833033_R06C01,0.40464369960115
5900833033_R01C02,0.369995705640837
5900833033_R02C02,0.386534989980017
5900833033_R03C02,0.398859679356917
5900833033_R04C02,0.381133390076377
5900833033_R05C02,0.393562199009006
5900833033_R06C02,0.38114040763523
5901393001_R01C01,0.396113627757143
5901393001_R02C01,0.397074697280448
5901393001_R03C01,0.386635445980119
5901393001_R04C01,0.38062870988529
5901393001_R01C02,0.368050088080894
5901393001_R02C02,0.379364102987834
5901393001_R03C02,0.409752164674675
5901393001_R04C02,0.351903692567209
5901393001_R06C02,0.382605046136696
5901393007_R01C01,0.396318259280314
5901393007_R02C01,0.400550961088962
5901393007_R03C01,0.367611472870316
5901393007_R04C01,0.405054333350975
5901393007_R05C01,0.368011933001985
5901393007_R06C01,0.382891565207104
5901393007_R01C02,0.379008636865793
5901393007_R02C02,0.397116026579725
5901393007_R03C02,0.391905443084481
5901393007_R04C02,0.396720779894217
5901393007_R05C02,0.369977977686588
5901393007_R06C02,0.361066603911395
5901393011_R01C01,0.370994576593421
5901393011_R02C01,0.374312040269947
5901393011_R03C01,0.367339215182797
5901393011_R04C01,0.382946135896083
5901393011_R02C02,0.39649099542079
5901393011_R03C02,0.371745249988447
5901393011_R04C02,0.381955272324491
5901393011_R05C02,0.402803574273905
5901393011_R06C02,0.37321214585994
5901393014_R01C01,0.393038173841009
5901393014_R02C01,0.374462268671755
5901393014_R03C01,0.408455901043024
5901393014_R04C01,0.397498272146638
5901393014_R05C01,0.363661816650483
5901393014_R01C02,0.396401050304541
5901393014_R02C02,0.368474553500196
5901393014_R03C02,0.381370330918188
5901393014_R04C02,0.359538940019874
5901393014_R05C02,0.381859432095305
5901393016_R01C01,0.367326347354868
5901393016_R02C01,0.390596600941925
5901393016_R03C01,0.392309029596761
5901393016_R05C01,0.36843696908674
5901393016_R06C01,0.36130463573038
5901393016_R01C02,0.380980412984334
5901393016_R02C02,0.386146827877331
5901393016_R03C02,0.366698402939716
5901393016_R05C02,0.402908271792321
5901393016_R06C02,0.365450300747895
5901393024_R01C01,0.375473284703222
5901393024_R02C01,0.369703238829654
5901393024_R03C01,0.378943566705989
5901393024_R04C01,0.387774635442787
5901393024_R05C01,0.380834849634664
5901393024_R06C01,0.356237589539311
5901393024_R01C02,0.374365305963367
5901393024_R02C02,0.379199846126301
5901393024_R03C02,0.388642860097439
5901393024_R04C02,0.399689876203911
5901393024_R05C02,0.396168717181824
5901393024_R06C02,0.404607963303357
5806484025_R04C01,0.372749997434703
5806484025_R05C01,0.355786910184507
5806484025_R06C01,0.391676502105196
5806484025_R02C02,0.371407188332885
5806484025_R03C02,0.376886079029957
5806484025_R04C02,0.373112743962799
5806484025_R05C02,0.362566686461341
5806484025_R06C02,0.380152371168135
5806484016_R01C01,0.360653665536919
5806484016_R02C01,0.364639116394212
5806484016_R03C01,0.338893934697114
5806484016_R04C01,0.355697190430657
5806484016_R05C01,0.361397387388251
5806484016_R06C01,0.360616552870685
5806484016_R02C02,0.358395314919473
5806484016_R03C02,0.359107854077087
5806484016_R04C02,0.377990992245987
5901393019_R01C01,0.382329459301236
5901393019_R02C01,0.40357692715894
5901393019_R03C01,0.373217044010735
5901393019_R04C01,0.403903094571819
5901393019_R05C01,0.371235737433552
5901393019_R06C01,0.380301907500253
5901393019_R01C02,0.36764520423164
5901393019_R03C02,0.390127479529851
5901393019_R05C02,0.374880338180444
5901393019_R06C02,0.368704119694128
5901393020_R01C01,0.389446474557144
5901393020_R02C01,0.366826376027956
5901393020_R03C01,0.38426698004448
5901393020_R06C01,0.4016345785935
5901393020_R01C02,0.373488143476597
5901393020_R02C02,0.389374710792077
5901393020_R03C02,0.376266477862904
5901393020_R04C02,0.387811967589193
5901393020_R05C02,0.383286243888828
5901393020_R06C02,0.369740905535703
5901393025_R01C01,0.386773734395391
5901393025_R02C01,0.40181616400756
5901393025_R03C01,0.367863014619962
5901393025_R04C01,0.390875495219902
5901393025_R06C01,0.370692954593838
5901393025_R01C02,0.391940300169671
5901393025_R02C02,0.380700713090405
5901393025_R03C02,0.381918424999452
5901393025_R04C02,0.367799989869706
5901393025_R05C02,0.375283736750567
5901393025_R06C02,0.408862828981031
5901393027_R03C01,0.420439402755143
5901393027_R04C01,0.394927387636203
5901393027_R05C01,0.400292529333224
5901393027_R06C01,0.366968748976475
5901393027_R01C02,0.370447915312358
5901393027_R02C02,0.366627299530564
5901393027_R03C02,0.40635266085382
5901393027_R06C02,0.366739529294595
5901393028_R04C02,0.363566888833543
6190781012_R06C02,0.38923446146054
6190781040_R01C01,0.403057789637737
6190781040_R02C01,0.398173032832207
6190781040_R03C01,0.401347745480173
6190781040_R05C01,0.383147193844127
6190781040_R06C01,0.364732135902368
6190781040_R01C02,0.386298968788712
6752625006_R01C01,0.408272827152993
6752625006_R04C01,0.388802544766597
6752625006_R02C02,0.395521356955105
6752625006_R05C02,0.379961821129556
6752625020_R05C01,0.3836704911159
6752625020_R01C02,0.381097097275255
6752625020_R02C02,0.391803450151919
6752625020_R03C02,0.389876822147579
6752625021_R03C02,0.38275607362879
6752625021_R04C02,0.381251820285011
6752625021_R06C02,0.358335579958328
6752625029_R02C01,0.383609402147395
6752625029_R04C01,0.390161348054456
6752625029_R05C01,0.370081587387533
6752625029_R02C02,0.381178867292624
6752625029_R04C02,0.377806047982836
6752625029_R05C02,0.371277391713171
6752625033_R02C01,0.372295822781725
6752625033_R05C01,0.374481889705566
6752625033_R06C01,0.372721519260588
6752625033_R01C02,0.38178213229912
6752625033_R02C02,0.414290695623967
6752625033_R03C02,0.391042749169224
6752625033_R04C02,0.383947764514663
6752625033_R05C02,0.395762101612378
6752625033_R06C02,0.391925717915026
6752625039_R01C01,0.393005893630957
6752625039_R02C01,0.40373712909672
6752625039_R03C01,0.401973892732616
6752625039_R04C01,0.390936000957328
6752625039_R05C01,0.370468164212844
6752625039_R06C01,0.382051418811116
6752625039_R01C02,0.396951156903104
6752625039_R02C02,0.393498186813048
6752625039_R03C02,0.408728204722117
6752625039_R04C02,0.389058503750814
6752625039_R06C02,0.382732914156075
6229017001_R01C01,0.391006330128738
6229017001_R02C01,0.414352484731452
6229017001_R03C01,0.47666269142707
6229017001_R04C01,0.392896115420562
6229017001_R05C01,0.401028498516233
6229017001_R06C01,0.363246546732007
6229017001_R01C02,0.390868213475914
6229017001_R02C02,0.391241217064343
6229017001_R03C02,0.389423541279604
6229017001_R04C02,0.406535766789137
6229017001_R05C02,0.403112662527001
6229017001_R06C02,0.410659264286601
6229017003_R01C01,0.377709785849244
6229017003_R02C01,0.390606559555289
6229017003_R03C01,0.39135653150806
6229017003_R04C01,0.367521099238957
6229017003_R06C01,0.353657653537185
6229017003_R01C02,0.423912103577449
6229017003_R02C02,0.38279177278914
6229017003_R03C02,0.382827796599662
6229017003_R04C02,0.400932814717874
6229017003_R05C02,0.378558929896401
6229017003_R06C02,0.361323471690181
6229017009_R01C01,0.39584803451225
6229017009_R02C01,0.40271812438887
6229017009_R03C01,0.399426676028635
6229017009_R04C01,0.381287209660116
6229017009_R05C01,0.392441153798068
6229017009_R06C01,0.365341380578435
6229017009_R01C02,0.390950371377652
6229017009_R02C02,0.390588613607916
6229017009_R03C02,0.415736345717267
6229017009_R04C02,0.465024900293651
6229017013_R01C01,0.403217060369985
6229017013_R02C01,0.398530077303977
6229017013_R03C01,0.403365196926033
6229017013_R04C01,0.398200353953847
6229017013_R05C01,0.388648592555221
6229017013_R06C01,0.378700229853271
6229017013_R01C02,0.394362282039797
6229017013_R02C02,0.403879098997092
6229017013_R03C02,0.377596968461253
6229017013_R04C02,0.401995025928692
6229017013_R05C02,0.37620593413048
6229017014_R01C01,0.408774797353126
6229017014_R03C01,0.39517767581741
6229017014_R04C01,0.388512295461245
6229017014_R05C01,0.431438296604173
6229017014_R06C01,0.388971403951494
6229017014_R01C02,0.380918190055405
6229017014_R02C02,0.378978104652415
6229017014_R03C02,0.37479000883676
6229017014_R04C02,0.372771253657094
6229017014_R05C02,0.381345224642692
6229017014_R06C02,0.374211790057043
6229017025_R01C01,0.405131553767553
6229017025_R02C01,0.388234533586462
6229017025_R03C01,0.379817098815571
6229017025_R05C01,0.378894464663338
6229017025_R06C01,0.360292221070732
6229017025_R02C02,0.38983068824052
6229017025_R03C02,0.392084908635295
6229017025_R04C02,0.381784800464103
6229017025_R05C02,0.385148870827295
6229017025_R06C02,0.383597051152835
5815284001_R01C01,0.402064929333816
5815284001_R02C01,0.396221401400622
5815284001_R03C01,0.402335468116305
5815284001_R04C01,0.393785471426512
5815284001_R05C01,0.399671187668889
5815284001_R06C01,0.410520976451373
5815284001_R01C02,0.404982961123384
5815284001_R02C02,0.402288779538187
5815284001_R03C02,0.404117794743592
5815284001_R04C02,0.417215937826352
5815284001_R05C02,0.402105004205414
5815284001_R06C02,0.382286431201107
5815284002_R01C01,0.424870638228985
5815284002_R02C01,0.412429992431423
5815284002_R03C01,0.388912268504984
5815284002_R04C01,0.397875200959408
5815284002_R05C01,0.392074799870103
5815284002_R06C01,0.371389673138169
5815284002_R01C02,0.412534241185277
5815284002_R02C02,0.400149987073254
5815284002_R03C02,0.444361594995576
5815284002_R04C02,0.396914091904047
5815284002_R05C02,0.418702948760794
5815284007_R01C01,0.385920765499804
5815284007_R02C01,0.419549291631933
5815284007_R03C01,0.426825147638683
5815284007_R04C01,0.414436985630946
5815284007_R05C01,0.399423674227067
5815284007_R06C01,0.375206447818775
5815284007_R01C02,0.425452016243184
5815284007_R02C02,0.417656517845381
5815284007_R03C02,0.382499286604004
5815284007_R04C02,0.412604095041964
5815284007_R05C02,0.384464912200529
5815284007_R06C02,0.376501858311309
5815284008_R01C01,0.397576595591956
5815284008_R03C01,0.392886245973202
5815284008_R04C01,0.390478604905845
5815284008_R05C01,0.404873242757049
5815284008_R06C01,0.385581865546929
5815284008_R01C02,0.396792685122602
5815284008_R02C02,0.402432008416672
5815284008_R03C02,0.387165739386243
5815284008_R04C02,0.367265012220711
5815284008_R05C02,0.391700845090182
5815284008_R06C02,0.382812007615484
5815284009_R01C01,0.426005761543129
5815284009_R02C01,0.405986995994913
5815284009_R03C01,0.41698832613601
5815284009_R04C01,0.42279902534185
5815284009_R05C01,0.37413217780758
5815284009_R06C01,0.383074945437246
5815284009_R01C02,0.434279994146619
5815284009_R02C02,0.403878439001796
5815284009_R03C02,0.39724970487224
5815284009_R04C02,0.42662069020959
5815284009_R05C02,0.38582282299854
5815284009_R06C02,0.389274091095929
5815284010_R01C01,0.407979899075863
5815284010_R02C01,0.406633240950451
5815284010_R03C01,0.423433617197276
5815284010_R04C01,0.412697970674523
5815284010_R05C01,0.423633531858642
5815284010_R06C01,0.363362927468712
5815284010_R01C02,0.412633913496388
5815284010_R02C02,0.423637973193419
5815284010_R03C02,0.405157089817034
5815284010_R04C02,0.395293291464229
5815284010_R05C02,0.387066738043499
5815284010_R06C02,0.405272820477421
5815284015_R02C01,0.416985427014736
5815284015_R03C01,0.408563023739738
5815284015_R04C01,0.391157028114645
5815284015_R05C01,0.379440120809825
5815284015_R06C01,0.360480991622968
5815284015_R01C02,0.409681256808827
5815284015_R02C02,0.395705093530796
5815284015_R03C02,0.39489913115995
5815284015_R04C02,0.398426686401115
5815284015_R05C02,0.383575751342859
5815284018_R01C01,0.404689807299995
5815284018_R02C01,0.403993417689018
5815284018_R03C01,0.379118697356612
5815284018_R04C01,0.380634845416184
5815284018_R06C01,0.373731704793396
5815284018_R01C02,0.429987975580045
5815284018_R02C02,0.411808148536729
5815284018_R03C02,0.401010173224801
5815284018_R05C02,0.373314875914939
5815284018_R06C02,0.373241965465407
5815284003_R01C01,0.411752244395636
5815284003_R02C01,0.410054730534262
5815284003_R03C01,0.375938862555237
5815284003_R05C01,0.394018144380253
5815284003_R06C01,0.391333938244554
5815284003_R01C02,0.400338650739779
5815284003_R02C02,0.376926589094226
5815284003_R03C02,0.381274620976399
5815284003_R04C02,0.388373041331998
5815284003_R05C02,0.382897430151572
5815284003_R06C02,0.388525490373035
5815284011_R01C01,0.384788420336062
5815284011_R02C01,0.376916918416197
5815284011_R05C01,0.376945142442737
5815284011_R06C01,0.383306305179713
5815284011_R01C02,0.408635626666174
5815284011_R02C02,0.421003032915
5815284011_R03C02,0.385588619401577
5815284011_R04C02,0.3822334110122
5815284011_R05C02,0.400939735587178
5815284011_R06C02,0.384777252123295
5815284013_R01C01,0.39518320357468
5815284013_R02C01,0.405720245983148
5815284013_R03C01,0.390076494588947
5815284013_R04C01,0.397697851808035
5815284013_R05C01,0.39822152544865
5815284013_R06C01,0.371916012207011
5815284013_R01C02,0.407325807295242
5815284013_R02C02,0.400196220627137
5815284013_R03C02,0.392990596590816
5815284013_R04C02,0.401322257236234
5815284013_R05C02,0.373068446677783
5815284013_R06C02,0.370534499564232
5815284016_R02C01,0.397121311692175
5815284016_R03C01,0.38731280027561
5815284016_R04C01,0.380401408899238
5815284016_R05C01,0.390565306531788
5815284016_R06C01,0.367376781084633
5815284016_R01C02,0.391419742588461
5815284016_R02C02,0.417312215119845
5815284016_R03C02,0.383079526127378
5815284016_R04C02,0.376151067314314
5815284016_R05C02,0.399306633424849
5815284016_R06C02,0.390826820098854
5815284017_R01C01,0.37702850358538
5815284017_R02C01,0.379422107178438
5815284017_R03C01,0.39330186716431
5815284017_R04C01,0.369747668119823
5815284017_R05C01,0.381793270103733
5815284017_R06C01,0.362285549957671
5815284017_R01C02,0.388621767077236
5815284017_R02C02,0.388035907852719
5815284017_R04C02,0.377560113658405
5815284017_R05C02,0.379865907916157
5815284017_R06C02,0.349160448570432
5815284021_R03C01,0.396594598214044
5815284021_R04C01,0.392537024976339
5815284021_R05C01,0.370935748702747
5815284021_R06C01,0.378738606024918
5815284021_R02C02,0.380719941935082
5815284021_R03C02,0.394916615729749
5815284021_R04C02,0.394857865473371
5815284021_R05C02,0.376312447245433
5815284021_R06C02,0.366432678492385
5815284022_R02C01,0.380224873908233
5815284022_R03C01,0.384826793891164
5815284022_R04C01,0.391016856717177
5815284022_R05C01,0.394244515489195
5815284022_R06C01,0.393280718412171
5815284022_R01C02,0.39003425928588
5815284022_R02C02,0.397942663353385
5815284022_R03C02,0.401390640007034
5815284022_R04C02,0.403990526824721
5815284022_R06C02,0.373819113058521
5815284023_R01C01,0.391988446512082
5815284023_R02C01,0.411241768643703
5815284023_R05C01,0.380935430685058
5815284023_R06C01,0.375677231938971
5815284023_R01C02,0.397372219634692
5815284023_R02C02,0.386758529184287
5815284023_R03C02,0.385044833560269
5815284023_R04C02,0.395400445628418
5815284023_R05C02,0.376127453535227
5815284023_R06C02,0.384848633709574
GSM1013208,0.421303671354233
GSM1013200,0.375986792697491
GSM1013198,0.4230254210886
GSM1013205,0.420267087691471
GSM1013206,0.418007269549523
GSM1013207,0.411731349065798
GSM1013199,0.412934618780891
GSM1013180,0.425939971702096
GSM1013175,0.507489038377201
GSM1013229,0.413959569329133
GSM1013176,0.419073190864634
GSM1013181,0.428509648193687
GSM1013182,0.48987937397263
GSM1013177,0.404243911377655
GSM1013178,0.415403086404258
GSM1013183,0.424795482422909
GSM1013213,0.405145379148977
GSM1013221,0.415234512976012
GSM1013214,0.404614601213299
GSM1013222,0.412338842229405
GSM1013223,0.409369655237962
GSM1013215,0.406387539047951
GSM1013224,0.399272493386721
GSM1013187,0.435677689854468
GSM1013233,0.46732476341278
GSM1013192,0.451280725690403
GSM1013188,0.436090313805552
GSM1013231,0.433741027428982
GSM1013193,0.427265883111498
GSM1013194,0.424320787733991
GSM1013189,0.444155833078614
GSM1013232,0.452869379840295
GSM1013190,0.41620543411687
GSM1013195,0.421027520580228
GSM1013196,0.432763532816003
GSM1013197,0.424646177740393
GSM1013191,0.417979021653346
GSM1013201,0.428295050441764
GSM1013209,0.431198922973675
GSM1013234,0.43746071261191
GSM1013210,0.42920971909231
GSM1013211,0.424928227840519
GSM1013202,0.414259302678353
GSM1013235,0.428305727140845
GSM1013203,0.411295817251435
GSM1013212,0.415087584050541
GSM1013204,0.410555841775974
GSM1013216,0.420697113166472
GSM1013217,0.416566386441778
GSM1013225,0.483738661202038
GSM1013218,0.417763785960687
GSM1013226,0.422333705075947
GSM1013219,0.419110352967885
GSM1013236,0.43227477134065
GSM1013220,0.403765922176325
GSM1013227,0.411753303176332
GSM1013184,0.425462578665519
GSM1013228,0.47203371666272
GSM1013185,0.424567793380555
GSM1013186,0.422503033594768
GSM1013179,0.436110261992198
GSM1013230,0.404749303281281
GSM1052011,0.402607953809443
GSM1052012,0.420440803855428
GSM1052013,0.427736355486775
GSM1052014,0.405178721719066
GSM1052015,0.407444642707183
GSM1052016,0.425202571682659
GSM1052017,0.416799130873214
GSM1052018,0.393609779054585
GSM1052145,0.411803625990929
GSM1052146,0.386656731190173
GSM1052147,0.395867035758593
GSM1052148,0.401962144355228
GSM1052149,0.405364066743164
GSM1052150,0.393960452716918
GSM1052151,0.381768389347607
GSM1052152,0.400160477153577
GSM1052153,0.385334990685894
GSM1052154,0.397330790955989
GSM1052155,0.375850563636578
GSM1052019,0.422655247370072
GSM1052020,0.447528255700843
GSM1052021,0.430305227510117
GSM1052022,0.418924379611515
GSM1052023,0.413945521852968
GSM1052024,0.4038269225084
GSM1052025,0.406933418268934
GSM1052026,0.391689277480016
GSM1052027,0.390013551911924
GSM1052028,0.417110585402866
GSM1052029,0.416754668525133
GSM1052030,0.410753517222999
GSM1052031,0.405750645982953
GSM1052032,0.403402768960341
GSM1052033,0.402166245390714
GSM1052034,0.427466618686542
GSM1052035,0.425845444515761
GSM1052036,0.417556510620106
GSM1052037,0.443457957371088
GSM1052156,0.397864886890208
GSM1052157,0.417374076223262
GSM1052158,0.348568794609822
GSM1052159,0.388086248121401
GSM1052160,0.413460108446387
GSM1052161,0.411095540494121
GSM1052162,0.431331082495215
GSM1052163,0.395833686014745
GSM1052038,0.445730525355851
GSM1052039,0.415750577089752
GSM1052040,0.42661223591186
GSM1052041,0.397141199110877
GSM1052042,0.415154907436335
GSM1052043,0.411055893198226
GSM1052044,0.426671222454883
GSM1052045,0.405717656672325
GSM1052046,0.404368070606166
GSM1052164,0.397855803986243
GSM1052165,0.410349660645098
GSM1052166,0.384534690784233
GSM1052167,0.43534699933129
GSM1052168,0.397270842297674
GSM1052169,0.40604560455462
GSM1052047,0.427587803973399
GSM1052048,0.419400491653439
GSM1052049,0.417786582502062
GSM1052050,0.41194719754472
GSM1052051,0.412900396743265
GSM1052052,0.466843612026834
GSM1052053,0.450251725257656
GSM1052054,0.456629117866417
GSM1052055,0.46042234274076
GSM1052056,0.45027883963866
GSM1052057,0.456708569538736
GSM1052058,0.393561888156423
GSM1052059,0.409779364052699
GSM1052060,0.420113403861678
GSM1052061,0.402420641434483
GSM1052062,0.40358452563099
GSM1052170,0.392852939811481
GSM1052171,0.423731810090652
GSM1052172,0.410117432422217
GSM1052173,0.40903650529058
GSM1052174,0.415513629677615
GSM1052175,0.400220472549867
GSM1052176,0.404188095860886
GSM1052177,0.388493830640615
GSM1052178,0.39486345887942
GSM1052179,0.403199445111515
GSM1052180,0.399886062196747
GSM1052181,0.392260551989587
GSM1052182,0.39444290731336
GSM1052183,0.369909629334727
GSM1052184,0.390367285161232
GSM1052185,0.390232176791744
GSM1052186,0.395751739111396
GSM1052187,0.403792094565925
