ProbeID,GSM3227759,GSM3227760,GSM3227768,GSM3227769,GSM3227770,GSM3227771,GSM3227772,GSM3227773,GSM3227785,GSM3227797,GSM3227798,GSM3227757,GSM3227758,GSM3227765,GSM3227766,GSM3227767,GSM3227780,GSM3227790,GSM3227791,GSM3227792,GSM3227795,GSM3227796,GSM3227755,GSM3227756,GSM3227764,GSM3227775,GSM3227777,GSM3227786,GSM3227787,GSM3227788,GSM3227789,GSM3227793,GSM3227794,GSM3227761,GSM3227762,GSM3227763,GSM3227774,GSM3227776,GSM3227778,GSM3227779,GSM3227781,GSM3227782,GSM3227783,GSM3227784
cg05960024,0.984504350431653,0.982544768010209,0.982918235050277,0.982786044119216,0.986358865635256,0.982844530180276,0.98343961556876,0.988911649060675,0.977866026337257,0.979247096536262,0.985018542649273,0.986096868442456,0.985761990616463,0.985179273275249,0.98379082774342,0.979242482972013,0.988234005756646,0.985663510292771,0.986829127946703,0.988098691022539,0.983071511959092,0.984526479103557,0.985916044880132,0.985330916250968,0.985126797919225,0.984672119209449,0.986025546036237,0.985214553032856,0.987114336173849,0.98627333612797,0.984324635342276,0.982127528103265,0.985912905129587,0.985765933225884,0.986474973837745,0.982851093548478,0.981170408651995,0.984521087531018,0.985703217192464,0.988441758466069,0.983966984144656,0.983716160473861,0.984898939395385,0.986916038081018
cg16744741,0.639557451167201,0.394886474405181,0.601641423313312,0.846653271731529,0.623831466556225,0.459543033074706,0.473232606513649,0.521331456943845,0.576446384179721,0.463548530116065,0.428714599010499,0.469502600348629,0.43148440132701,0.617380841937412,0.604293513424591,0.403501528101965,0.429346480805517,0.58029056397516,0.591557014229001,0.395901099132016,0.245329294719101,0.306751664841124,0.543380945256695,0.925365173756045,0.487511455819203,0.568381968482218,0.508927799062994,0.581545100628435,0.529012276353555,0.600165460679694,0.495415094518219,0.374845468600544,0.403428370095342,0.572906205736585,0.628218200483334,0.666521857689826,0.444217265366435,0.47250749787302,0.536698793198615,0.758497602110289,0.598151803011659,0.5548052361266,0.631252192153477,0.496105684442117
cg20947775,0.0324464952773713,0.0307060593471663,0.02589045177935,0.0432445775690468,0.0332404120469986,0.0276928714970769,0.0389546774174114,0.029272949705345,0.0313691549421595,0.0398234825786536,0.0336491117738639,0.024614968071589,0.0285006005903955,0.0255457742170692,0.0233687981325085,0.0280389094283634,0.0245366931069792,0.040254241077016,0.028793799137423,0.0221304432330926,0.0328980486320752,0.0317813964658434,0.0256724828141641,0.0339046635001266,0.0306513200364433,0.0259186570238423,0.0331696799781847,0.0323305764603519,0.0317925409671623,0.028892704982885,0.0349156029447397,0.0329144030160022,0.031042939271135,0.0340911521316832,0.0222040359112801,0.0257643787291096,0.0354954767923336,0.0338096596262626,0.0288823263152475,0.0296237709369449,0.0331373988757784,0.0330630972850988,0.0379662758578311,0.0294656271723859
cg27413543,0.0373162707556264,0.0369334866414341,0.0366522961927321,0.0346278929808861,0.044476296278417,0.0467835293050997,0.0392099173394291,0.0404465773147159,0.0469527983309558,0.0401984800595191,0.0469381873546858,0.038411445582246,0.0363701745427335,0.0329037312765229,0.0336711855858187,0.0526067833873043,0.0289182448941406,0.0345383991928255,0.0325011389068139,0.0368044522081311,0.0414639436588898,0.0458628003088603,0.0381920305504539,0.034897889893596,0.0395627420212987,0.0403389118501557,0.0373453278403988,0.0323855228324124,0.0439718185644074,0.0298480972438927,0.0451291913015509,0.0371840596896061,0.0348463938621736,0.0389432941162609,0.0370505422790166,0.031218576768586,0.0427585614696365,0.0443981848562632,0.0537463789780663,0.03994794610634,0.0366081426033963,0.0560382495449359,0.0504890724849827,0.0464836222326694
cg23092072,0.0214718714880834,0.0166184803676803,0.0147326157988822,0.0176570700490589,0.0174305868906443,0.0165857815218432,0.0160771939558321,0.0184821843724555,0.0206392214222869,0.0130520264386954,0.0156418458633911,0.0163649589335233,0.0158496992546197,0.016083763684633,0.0148248526419181,0.0188845586999901,0.0199348602573726,0.0187975543143647,0.0151554514413032,0.0170810082130814,0.0168999368525642,0.0182934065027455,0.017330008934774,0.0173824617504924,0.0177687521653078,0.0162956427870194,0.0201729015825243,0.0137508609987694,0.0153335785791579,0.0217878975983177,0.0172455056710499,0.0192213205017694,0.0164717812955352,0.0149506336161266,0.0163155960893299,0.0222177562231854,0.0172659819634612,0.0221080204254788,0.0190309127602824,0.0214434906253006,0.0175573062591232,0.0224450426229297,0.0189602845302648,0.0195938390183706
cg06044899,0.600885806313685,0.58226213198143,0.619355686087504,0.559956995799344,0.568550527052149,0.54752513318548,0.59121625860483,0.589818330821965,0.620431869286454,0.55261753527551,0.589615008290244,0.580248754116585,0.578692858860548,0.604017656678749,0.584679402101348,0.617709680833185,0.626423240950978,0.613846050465069,0.622484629068536,0.562923105731556,0.615532465978336,0.585590542111341,0.58934439030075,0.599210712480778,0.626743340586977,0.59449032897334,0.608037826779298,0.598869260469401,0.598768176255627,0.589088907345547,0.579583546077972,0.592964775481681,0.594598368818911,0.549288354786503,0.550764141798049,0.554481737416333,0.546953131447923,0.557036541839731,0.538702041685847,0.521350620568117,0.602697454946139,0.561116408981392,0.559826341957718,0.56551048574754
cg02827112,0.0294573515554175,0.0242231293483004,0.0417934069978065,0.0287603737466103,0.0289511498699329,0.0335600210485288,0.0296284326508501,0.0199601869934079,0.0393585135473735,0.0462253760345547,0.0540531753123478,0.0384284816914076,0.0504680910229751,0.0294446586151064,0.031481927830237,0.0320446420367768,0.0356240716903596,0.0316377697659884,0.0286061384887736,0.0286824167163343,0.0295698961028583,0.0370223533989293,0.0281456505614736,0.0227747912054393,0.0302351193555095,0.0293687856773067,0.0310767986111368,0.0307927569926516,0.0617751492507188,0.0328604831196739,0.0347510756526358,0.0339999849829377,0.038449120023023,0.0364879678891999,0.0419078043307891,0.0299682687390593,0.0273975370527157,0.0317566080372633,0.0226228937707719,0.0273359474016535,0.0272017173064219,0.0502539235127583,0.0421017311881552,0.0380116338611189
cg20305610,0.0325106125416188,0.0172973004011774,0.0190588846767192,0.0231762488076629,0.0219868332811469,0.0247192908857723,0.0255211281936365,0.0269210998053384,0.0281995669204961,0.0273039076157912,0.0193173989315065,0.0265359951184654,0.0172643070539132,0.0289580481496288,0.0163838374124776,0.0233608209414995,0.0213123981486866,0.0222689942819671,0.0227696654827851,0.0169330447729691,0.0250673962465176,0.0217885588294141,0.0204776978863976,0.027335385968011,0.0245709158237677,0.0182989210776562,0.0146188582051402,0.0198482701779571,0.0252746235978886,0.0223293003682011,0.0228246393872715,0.0243949804431225,0.026398833896219,0.0207210615747138,0.0245926421062837,0.0294185921747831,0.0314159120799189,0.0193924106711242,0.0217904985069858,0.0239793230125918,0.0174316991524487,0.0305444961820936,0.0247087360073733,0.0223341992585953
cg17853587,0.0556082279057694,0.0414904550958476,0.0441777790418367,0.0525462505194111,0.0427399860589124,0.0466173423901436,0.0460197545170652,0.0353837758755779,0.0455199855451497,0.039646630656844,0.0463530163047509,0.0409512855083705,0.039551535441712,0.0468220211646353,0.0484646744582525,0.0377840327261543,0.0430275266756796,0.0710516347186839,0.0383041678569904,0.0478470386953475,0.0378169326295001,0.0407946761525776,0.0490610152944057,0.0342872666561568,0.0525458710073019,0.0591449581592022,0.0441238676094905,0.041232747843241,0.051875769643556,0.0536458098909406,0.0549346838652813,0.0527831284631882,0.0542634514222062,0.044199542788577,0.0427250151377142,0.046266799121251,0.0436038698776861,0.0572389808538907,0.0427639742958112,0.049974472862977,0.0381127380509925,0.0506534575985144,0.0549281410113003,0.047639904756138
cg25148589,0.124723021286322,0.153723442557243,0.0949693751424115,0.0654016442252949,0.108809335716573,0.0734160702700699,0.0787638018570635,0.0892120198476144,0.115227934837954,0.172263745521122,0.189919508954485,0.168778908217376,0.128367318640563,0.129490717954084,0.103987730502594,0.0967789951615317,0.139899336594262,0.111176474843908,0.0659873511142854,0.0709470289502806,0.149753266884256,0.150863450170843,0.110994061155168,0.0503257133197493,0.104731129567348,0.102101394549925,0.0685161531132533,0.097001657372867,0.154477144964339,0.13643203089575,0.142675469360171,0.118435391142771,0.14850424766496,0.100257190454963,0.128763417108426,0.123710319816838,0.118006790075416,0.129044295375941,0.0977209926240076,0.0529187455613898,0.108087738012247,0.122073225304041,0.132363373898742,0.152658332981705
cg08771731,0.0127528744411121,0.0127424114278199,0.0155769901730509,0.0105493661593687,0.0141646335349499,0.0112409837339225,0.0109514725649324,0.0104411748235449,0.0122748867651596,0.0145868873915679,0.0158068818696165,0.0126481620221869,0.0153961118621365,0.0118295807608729,0.0102069995570033,0.0135413177102334,0.0116116127108531,0.0154476636190287,0.0127027876831226,0.0113756424235021,0.017946180352617,0.0143713948249871,0.0144162587943812,0.00888257654104375,0.0147904593718334,0.0148730261433647,0.0115806482483743,0.0118272344247768,0.0328435456841649,0.0162622553362944,0.0152974898647585,0.0139241632949118,0.0113315175380624,0.0159918002146838,0.0122539932805295,0.0137639554765764,0.0145144301146966,0.0153391339883445,0.0119299096573325,0.010591692718319,0.0128577605243809,0.0159424926400224,0.0185003872721013,0.0169526435249821
cg07663789,0.0302712187413425,0.0237010689398497,0.0301318139874168,0.025753878725628,0.0333854487734778,0.0260504532838878,0.0266407559644798,0.0292264326325115,0.0227156273482495,0.0249457512947817,0.0272519703271257,0.0292397837274206,0.0288521729665984,0.02735085787184,0.0288290434695603,0.0355892584509087,0.02440059882059,0.0263330189774424,0.0244108900530778,0.0238975045989353,0.0302350803610735,0.0273025155543175,0.0237653007157638,0.0330761769105236,0.0270582722003206,0.0271622567476224,0.0290150964342195,0.0251189032467021,0.0302596091637543,0.0280002703881107,0.0342870607484391,0.0314265972575408,0.0273852409395104,0.025940662401589,0.0223636468333207,0.0454751106961878,0.0317665741511914,0.0252855866230238,0.0256847207243168,0.0200525295243158,0.0221517499798678,0.0271122529324621,0.0238089449602648,0.0235642786998643
cg21950518,0.0577774360338914,0.0388860018924484,0.0480887158169134,0.0528559607362697,0.103805707691945,0.0516518452499677,0.0657349779463314,0.0558999052112434,0.122216605471048,0.0554043061577156,0.0326881999966484,0.0370057581105483,0.0372994981760514,0.0284452773112894,0.0524120257586352,0.0590430258252913,0.0394768418916864,0.0526737343208615,0.0661149149522839,0.0483352558916421,0.0275894138654025,0.0359172279299856,0.0480679263304269,0.0462282936483533,0.0566852087930096,0.0453782370246441,0.0937698637933483,0.0517158577755976,0.066756212303576,0.0342758353999207,0.0279242917476448,0.0401746916326436,0.0502853461748117,0.0384928474001889,0.0608303855051328,0.0310308945679766,0.0852200992711483,0.0670609849376262,0.0303870845342074,0.0825282725289228,0.0744601457737626,0.0636534290209096,0.0350992141907946,0.0588231398359839
cg25159610,0.0456635368416106,0.0406921704050506,0.0400570963186419,0.0394283354787241,0.0368759130130878,0.0322077051771525,0.0313966461859809,0.0354403180143914,0.0342498774810609,0.0362733975014128,0.0306810874183779,0.033699474694439,0.029126490321598,0.0318144205049167,0.0290982474458842,0.0331366980069435,0.0277418819835517,0.0359206904638751,0.0317175775327182,0.0319869065971005,0.0327793179393107,0.0334804368032806,0.0367194024067333,0.0373481356459172,0.0318231957385791,0.0306247153923684,0.0301248328893802,0.0303756463244359,0.034615753803019,0.0332350769391724,0.0383649837216986,0.0303436475738784,0.0379551134909747,0.035568295200277,0.0390426045678569,0.0457404570224321,0.0391235104776408,0.0347545100902128,0.0391212473648032,0.0358335178181738,0.0283903192695188,0.0325757268107736,0.0372679752364319,0.0369951231450394
cg23941599,0.0613720815958128,0.070017329419038,0.10202057706957,0.0633364299396409,0.0883109317426959,0.077772915470736,0.108975811803825,0.123424922535127,0.0528711954570685,0.102498282339921,0.0816015740542526,0.125150618937164,0.092428546107663,0.0660738291404974,0.0789187671540825,0.099782652473676,0.0493659048845311,0.0606023389948834,0.114993030740153,0.0559700415752766,0.0753064862388808,0.144030589049923,0.123353581468115,0.106727305080777,0.0782868945919977,0.0255866069831153,0.0746447665780139,0.0877705884664294,0.0715508783461942,0.0726592370201433,0.0400020735409192,0.153897266128384,0.116254102376468,0.0860868527826824,0.087549675004588,0.0582812311648219,0.0782192531180838,0.0439310099505793,0.0769984225725827,0.167680487504382,0.223457270200883,0.10544245292304,0.17107992796695,0.100259816619263
cg04431054,0.266257099921771,0.291119707903294,0.482557614848954,0.313528912970829,0.190599476237632,0.149112648861583,0.251247691800096,0.342956275263996,0.460490848905477,0.402140658882219,0.360619202479463,0.359044893738078,0.133969562555249,0.412049423011422,0.212145202812016,0.201423799756561,0.259758948125753,0.425514260392183,0.312128121133178,0.409570807369248,0.183207276746525,0.240003961267365,0.347919813515079,0.394209225993506,0.40276298941314,0.394456656653186,0.325638898173541,0.203018021661275,0.341130434163385,0.127721941664873,0.302130708791079,0.347461671009153,0.119575334572622,0.150204763220105,0.201341268515103,0.180783114738174,0.296247659231376,0.334452817973723,0.315678172873644,0.235077469226431,0.23559450765589,0.363272065946346,0.351988744809045,0.126892096279581
cg22197830,0.829684363223914,0.736084113737253,0.78318491062343,0.877497216181337,0.799363207422637,0.750344561396531,0.754523103329017,0.770308638246518,0.795711729876803,0.7602290617968,0.689416665846958,0.754673814699497,0.756313871094797,0.81154356895487,0.801205473574884,0.790213969616907,0.779564099689198,0.763348255220017,0.775704019400825,0.746835247340945,0.722565924085296,0.66916486365202,0.789144320471014,0.846203871237053,0.784583797274566,0.790196871990403,0.809676592418894,0.811797482226074,0.730903093348421,0.720856985303773,0.746888574167646,0.816107232502353,0.730128384640825,0.778486981358993,0.797754811238598,0.856492315971356,0.755126354901847,0.740900378861864,0.771852457673203,0.807460625413346,0.791484184822916,0.812159921241255,0.776621416882076,0.7925273629944
cg19569684,0.910756281988014,0.902777688938142,0.912273336718462,0.922932803092772,0.920633366045284,0.925255475371301,0.94154703918359,0.904694545802086,0.89461765798394,0.901054335230247,0.908323103899979,0.916109677064762,0.906654312246174,0.912867695941404,0.923178844649145,0.911225378997786,0.930097204706568,0.934115962941647,0.920904112354884,0.879495546181844,0.883638821784028,0.93683916353701,0.888440089489098,0.931696470452013,0.891458567311977,0.93080630304408,0.907595473764185,0.917235176291246,0.925554623988511,0.910729977026925,0.886843327150456,0.901043970015673,0.935576641882297,0.896197905672144,0.896195138132272,0.90346801463139,0.871362374472509,0.885368976690541,0.89813097364019,0.894127286447143,0.912786769448803,0.892261524316315,0.926898172561618,0.890003273507244
cg10345936,0.930907568026426,0.893424667424394,0.862674387502671,0.942078705114059,0.92720158619407,0.905823482200718,0.917908612713137,0.913260005087935,0.85142855074131,0.866684189029127,0.855358512998989,0.870060917186067,0.893696505690118,0.879938637088866,0.874849523835225,0.875205946793944,0.878952395560711,0.861994314045341,0.869534286716598,0.892368688312583,0.906151628885136,0.851179411390921,0.911114057242852,0.915336333129907,0.841773909329019,0.886680775626788,0.865770576558602,0.893747825233874,0.82398569233435,0.852905177885829,0.846630841522166,0.897947781229932,0.828773911248502,0.887781320212188,0.89812734082731,0.896814675768197,0.886955001607919,0.828612461601762,0.911571889458471,0.913684025838703,0.848114754720282,0.861703905896132,0.914993572965364,0.867470702421828
cg16494477,0.0400734808986019,0.0447354837391185,0.0568444180032825,0.0514436719452458,0.0626513880812127,0.0542219035324536,0.041839501985537,0.0454554063181849,0.0599998112186719,0.0558730093118758,0.0543022532974218,0.0505765040282035,0.0336610392672706,0.0443893994000004,0.044856833982597,0.0612233345864841,0.0520238416906743,0.051240368487981,0.0406073630218234,0.0389564759437452,0.046837602858216,0.0557219517936594,0.0400804357494788,0.0541721103469618,0.0422000823420191,0.040041492807508,0.0442817766319579,0.0479122785679944,0.0594449656438766,0.0412725101705065,0.0718921660438756,0.0561241866866919,0.0521834343208397,0.0573059964289493,0.0454558395526776,0.045304686030338,0.0465476982739222,0.0487604943084012,0.0441081932188006,0.0352514189363344,0.0390639795432899,0.0590654720883048,0.0470723933812682,0.0585887515452252
cg27092035,0.0276965075861158,0.0294841194962581,0.0220723117608276,0.0326777337763172,0.0288558538809914,0.0331539675582955,0.0288193258670144,0.0262441598467905,0.0354260152306918,0.0280102271533111,0.0267306161690713,0.0266422672858508,0.0280325212829878,0.0301746956555626,0.0183208404987095,0.030925216673205,0.0274531852367396,0.0279052202806963,0.026341038323118,0.0213676034374244,0.0241840806110307,0.0350896976650387,0.018004196291221,0.0238848349554668,0.0185491545531997,0.0271390877337324,0.0270144756821546,0.0321136269957156,0.0343278466150689,0.0334995646562054,0.0325092114556725,0.0264310098501142,0.0227091550466234,0.0228093868011149,0.0232587825466981,0.023569917537583,0.0358441363831908,0.0278411075802647,0.0307190829684321,0.0388480760804437,0.0319181439092756,0.0391374409805054,0.029873401370713,0.0215192361481083
cg23517605,0.101861730589896,0.125797235608717,0.118640955692828,0.0770464295971914,0.0911819492955726,0.0921928783668209,0.119651647099613,0.090313681620703,0.109207926210139,0.128268374851105,0.187455085036272,0.134543934771963,0.123195004331727,0.135193974280865,0.108063191587705,0.0933781970685177,0.0798027384561433,0.0933886659830743,0.112563780221868,0.101660015106271,0.146578617662132,0.15792753737954,0.097045690439113,0.0653753507182345,0.0986737425267453,0.118052552498089,0.0936050866270494,0.0914057934511131,0.131679738388332,0.129035797723823,0.102861971666828,0.127374137538564,0.128048900346755,0.131405017735987,0.101603784120606,0.0716803352532031,0.117537281228981,0.140304302652387,0.0926996941768638,0.0974060344063974,0.131282111837335,0.115035076425625,0.130510115919391,0.142088638912773
cg01570885,0.510429783899897,0.467277901384207,0.445202914902733,0.491621042153229,0.477547083791666,0.44404984245162,0.460795683596709,0.467757166529512,0.516885263815071,0.486505525501857,0.448642704598567,0.472012595762742,0.471866743973148,0.43406354063054,0.453994455392546,0.444426810178514,0.463701129164365,0.436147578246422,0.476140051124346,0.426461909261152,0.377238076051259,0.423706307297762,0.463894697790693,0.476547712666907,0.445633983295855,0.419957468682098,0.472692935840377,0.429978789307319,0.451871996298582,0.422203306416116,0.493277575151564,0.451737832209992,0.429857427445236,0.470385445399453,0.504441141721367,0.418032790084948,0.4578733029143,0.45238719990307,0.450709523960017,0.484256933773253,0.540777170886316,0.495993019493708,0.527941518517311,0.461530246719011
cg22736354,0.106302556033352,0.195131026874357,0.123006445553584,0.0935745421828422,0.12248963110926,0.104338948841375,0.148728539755207,0.0996227187775995,0.136203512041166,0.220481384403244,0.239413225049302,0.19244208640651,0.227234029466996,0.134589563281903,0.0996517011708611,0.119756701803755,0.0952394981263311,0.110713728376857,0.0953137377599375,0.108517086837573,0.209558631309839,0.195930516080854,0.131748702955181,0.0465039119978212,0.129152577613114,0.159664514121166,0.123966562054965,0.086355299565533,0.186195704780841,0.105886152367069,0.109975569800641,0.206542487696701,0.196272349476236,0.17832373117479,0.107056254762478,0.0919084274012623,0.110712512750025,0.180234129055301,0.114900822038684,0.133970705142461,0.141533838005329,0.11160725534779,0.173978922130936,0.143781600276673
cg06493994,0.0937169521212691,0.150307078203382,0.1247175298194,0.0607348899207475,0.0917790323022594,0.0827589272353007,0.129562533513041,0.103040772248098,0.1273448650409,0.144650087360612,0.192050642310905,0.169237827557612,0.143466032149531,0.110864269549768,0.0789714759549306,0.0770093172018676,0.0981222998765953,0.0978143599790904,0.0894881712389878,0.0853875494569258,0.162431564888573,0.171052671330594,0.110303151552181,0.0391580386008655,0.104142029749517,0.110006721703792,0.0992540881794189,0.106493536146999,0.16555067523033,0.109997394688573,0.10646151348985,0.150890866621698,0.165553306538637,0.150437480153,0.0890007211925518,0.0792757545924145,0.0968813130239332,0.155854556523959,0.100023707152074,0.0913212206840213,0.127175765935813,0.109015158948751,0.148975677275522,0.134829370605631
cg14258236,0.96604268300671,0.97551596233851,0.970478308845641,0.973852800328555,0.974607068859539,0.956608815418061,0.973098463236241,0.974022199061359,0.953907845007413,0.966244177852721,0.95926790254075,0.958132160799136,0.962193168554157,0.975843564903164,0.946256918806581,0.953668983930278,0.964754438987039,0.967130741399337,0.964480058579343,0.963949910869165,0.968907131309682,0.951099361118196,0.962229914972561,0.933570162858086,0.959015571826042,0.963029597525618,0.963763840197451,0.944281151996384,0.976981864585157,0.953130596245749,0.979384662921277,0.952501934493861,0.975245585776961,0.956646497875081,0.962409715480703,0.977847973909314,0.964782862309273,0.946729598468082,0.96874852624504,0.977786346888165,0.869698124539211,0.968477295178858,0.952433649509851,0.959851275504701
cg03270204,0.937897780657769,0.938397910778766,0.934533804352848,0.905857794216232,0.940724850382215,0.951991765751344,0.912348544496171,0.946095117144846,0.944769005153809,0.948626003014243,0.928220167257781,0.943797166042608,0.945558557892386,0.957514115826323,0.968181591340228,0.953335960867626,0.916353329599011,0.914803409806578,0.874175938599559,0.954598014098702,0.938297462535854,0.915446580224771,0.922168527454257,0.940820520189617,0.946231080188444,0.955923517344382,0.921399173009722,0.906348282294662,0.948476142673697,0.965124342859459,0.936800461868273,0.931184611895318,0.943217932783539,0.943390239832378,0.944145073961452,0.954510452863262,0.901799163851163,0.931193263513813,0.911874397979333,0.911691832283222,0.953149919069475,0.935698377803579,0.954670179657511,0.950779778573137
cg16150435,0.950860165849539,0.879119961506223,0.844836979185658,0.922142656581167,0.897909635426629,0.935278122836033,0.910840716987554,0.90545531724269,0.942626552619735,0.9266002614556,0.890065677413411,0.941548142100788,0.921119028086023,0.939930916949974,0.927069209196887,0.858925368493399,0.911482101091123,0.868689947639474,0.923393655701603,0.909361659735998,0.90242216860829,0.94042741154812,0.87695427317003,0.90931956998267,0.86692036673764,0.939317887103384,0.89470793843424,0.906130941632513,0.857442493798796,0.936397173268091,0.869117153296558,0.910888241599114,0.929990033919244,0.929145819403673,0.935872494224488,0.89004948357225,0.915090328003576,0.848745685498175,0.876179031179538,0.942559090709483,0.915406824631665,0.954030300589671,0.885903337702764,0.871198394249716
cg18055007,0.117592491437276,0.139864604337141,0.0636143182666352,0.0560824912607207,0.087186689483453,0.0837885523779686,0.181088717462784,0.0721661792629054,0.0949236788430515,0.135721564620634,0.196493060071801,0.092326646198642,0.22442738103546,0.0867216260823264,0.0599750231640865,0.0501308779862471,0.0765681023240284,0.128193290228574,0.0951162171864161,0.0879329942903669,0.0765869492427426,0.0659348528161803,0.0782674889714816,0.0889617489738518,0.0669658278515673,0.0944799512226562,0.0745517544149232,0.076587894561425,0.185752477219052,0.0857565973490655,0.0879643858532956,0.0767329344424341,0.108674568796635,0.119204924526778,0.121195687975349,0.127058754068626,0.0805067467688812,0.108552726636834,0.0827810497422894,0.0864540245406309,0.0663753876072293,0.0781483178525277,0.121104743311225,0.107526074974513
cg26824091,0.0303406914578658,0.0237379038467196,0.0246539760974063,0.0348394644890749,0.0301643016325991,0.02581801129237,0.0246932700927538,0.0228929523191369,0.0269028209106061,0.0316918220237328,0.0378771181893117,0.0232304042001852,0.0420213895078352,0.0470072277472945,0.0235436771521438,0.0173429971900076,0.0163046859821406,0.0238003286344983,0.0258013833459259,0.0257940478782036,0.0211776205648832,0.0331061778700875,0.0316402454904086,0.0502348022777873,0.0224748526377252,0.033274664038063,0.0297230299890777,0.0340012716098255,0.0296930093717941,0.0193473284943986,0.0325189487805523,0.0423816786738026,0.0366965376473226,0.0433104553883487,0.0239212848497559,0.0289993375888535,0.0369366643583205,0.0367412366607502,0.0391598790581326,0.0404867147209539,0.024339907831567,0.0253864193846679,0.0366960589690907,0.0330281830903784
cg04452713,0.0924186487598699,0.0773752702434227,0.0930823448091735,0.0555639770975829,0.0599450168094198,0.0523603648601746,0.0858488555021023,0.0880198223161983,0.131883070955375,0.0745431186272528,0.0789293172194841,0.0739886832136621,0.0858619846535656,0.0700883597603053,0.0464732812897762,0.0628910033510509,0.0699246864558652,0.105254510331218,0.0907707498544621,0.0762957793575534,0.046046812744756,0.0569088348204754,0.0425723047039608,0.0880623632241501,0.0388281709252607,0.0686689048864605,0.0534156137525341,0.0249318256029097,0.122423412086229,0.0646841899133757,0.0796195333749066,0.0701579308656195,0.0341569302484336,0.103398793190514,0.106558948731147,0.0486916295365033,0.101769300980765,0.0607799335474893,0.0672610496683269,0.103976697385231,0.0616956205848251,0.0825899438664354,0.0805755562528727,0.0672715229203411
cg02217159,0.0831307559530637,0.0964524146062734,0.0901127060003416,0.105902352255043,0.0657483587497619,0.046383787161634,0.067428392879066,0.0530700808968558,0.093413058083361,0.0601352932980724,0.055162184366961,0.150368338793778,0.0719235738598684,0.0933325365250952,0.112170574989308,0.036901063942284,0.117740973224673,0.119614363345174,0.0601972520894991,0.0492503639233379,0.0502695083561214,0.0628614689208509,0.0825865142578562,0.122217022904171,0.0790038830835036,0.0775286944734505,0.0489069197625486,0.0915609965995816,0.101051807966134,0.0902136192413781,0.078906161392982,0.0479935846670714,0.066138335538491,0.115964026949227,0.115724921457172,0.0510859776185868,0.0527197891846646,0.0578399168507352,0.100641799586613,0.0794717020760292,0.0559426190629033,0.129949136936399,0.0573107208346165,0.0955852499063251
cg10940099,0.0087961269169956,0.00859105364259772,0.00960134695181597,0.00970625598869712,0.00978125440042884,0.00830856012704543,0.00854279375311351,0.00713257793079021,0.00949911176957941,0.00774304137222845,0.00623584535033775,0.00710581624381167,0.00682154076736919,0.007433825390687,0.00812188846077252,0.0100663707027574,0.00881313096232817,0.00891716198819457,0.00974590616481362,0.00927565731732383,0.00965643009000271,0.0099579007344184,0.00888879946261572,0.00787986616888029,0.00874771821686405,0.00913464102009856,0.00956338101017441,0.00834205145419808,0.00743943053936643,0.00790615618560084,0.00824578346264981,0.00896306635555668,0.00918826895114364,0.00764408829904713,0.00658578165756848,0.0082376969662219,0.00996377686407955,0.00965735349892776,0.00942693506050465,0.00797458525012498,0.00745553494068901,0.0104907793270871,0.00871346160298945,0.00834628691083968
cg15381769,0.0251571964219114,0.031574034963028,0.0267497764730383,0.0263213409758048,0.0251851622660628,0.0268062003572794,0.0231099797079398,0.0254542965434335,0.0258653570950551,0.0270909071518848,0.0346807843131443,0.0259063162462009,0.0198171119672632,0.021081954125117,0.023230058526733,0.0211441928529393,0.0218844664065534,0.0211077904083398,0.0187975540072049,0.0209903540892548,0.024821409242415,0.0290980880319082,0.0278473188674325,0.0293535891555219,0.0166077330063278,0.0247405169199053,0.0265023579682342,0.0216050260401454,0.0180311607082904,0.0265753369460058,0.0234216240132516,0.0234090341343506,0.0236048689007007,0.0243498305985647,0.0276667730051514,0.0290514305362026,0.0299733192526318,0.0313657424395097,0.0253335806599578,0.0287364939425664,0.0283616772948313,0.028897145304014,0.0182783241156569,0.028208906824259
cg15804973,0.633139298592117,0.490783818164848,0.478424146951645,0.664601090388755,0.62340705917556,0.343935915721559,0.427083917005083,0.384777642135201,0.449751363451283,0.44370893640871,0.410709262019752,0.407707864416229,0.411233153411223,0.508673278471581,0.598518573855666,0.398915142920094,0.478707624781388,0.598042220736734,0.570786312350743,0.475024505281899,0.376288508179817,0.283865151056022,0.505282920288914,0.632670120133423,0.463965297683878,0.554333824486684,0.468810123325557,0.546870382348452,0.424003849718666,0.431864249553098,0.49283978361563,0.294809203558163,0.40715687979515,0.480744148125111,0.589667697675413,0.588068254107762,0.549357851704001,0.487979859522714,0.532207582581706,0.582508205668609,0.472726113659348,0.537400200234504,0.55232550423309,0.482785437840727
cg15185286,0.0148180409304988,0.0160412124961562,0.0156822559591029,0.0160158714389586,0.0161068210819031,0.016654873454303,0.014313833513924,0.0153966241608167,0.0193184384119649,0.0172803821179743,0.0159800330903524,0.0160960818075886,0.0136247009609413,0.0173435686573115,0.0132895265342868,0.0190067296152906,0.0195483418034993,0.0175900389484222,0.0159600574263365,0.0168927139708813,0.0162597214133373,0.0161827279542001,0.0170539065789876,0.0202101879705242,0.0185591064647459,0.0186275545655595,0.0168398218083011,0.0162766553778367,0.0147727546606425,0.0176843904741869,0.014121899239468,0.0181605330041513,0.0157279955961543,0.0158764678846034,0.0136875430122964,0.0138862741140332,0.0172494798984969,0.0150675355634578,0.0174399647649048,0.013404343538863,0.0164054049744984,0.0187238287983647,0.0154249344882919,0.0155000609891473
